Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
80	ahvehktrowkaardiyahgraem (w:electrocardiogram)	AH.V.EH.K.T.R.OW.K.AA.R.D.IY.AH.G.R.AE.M	AH0.V.EH2.K.T.R.OW0.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00307508	0.00215294	0.00309913	0.00285074	0.00203906	0.00140811	0.00202048	0.00187411	0.00022027	0.00010536	0.00020916	0.00018446	0.00010866	0.00004929	0.00010281	0.00008580	0.05122224	0.03982350	0.04221864	0.04095704	0.04893122	0.03756991	0.04005368	0.03867175	64979147.47794118	0.09471585	0.09974424	0.10684273	64979099.47794118	0.09471585	0.09974424	0.10684273			
81	ahvehktrowmaegnahtihzahm (w:electromagnetism)	AH.V.EH.K.T.R.OW.M.AE.G.N.AH.T.IH.Z.AH.M	AH0.V.EH2.K.T.R.OW0.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00384531	0.00400724	0.00366104	0.00329650	0.00240862	0.00171418	0.00221798	0.00181095	0.00022787	0.00009701	0.00019764	0.00016456	0.00011184	0.00003597	0.00008734	0.00006394	0.06267357	0.07292466	0.06135240	0.07270681	0.05711917	0.06958136	0.05649514	0.06923005	64979151.30882354	0.14107677	0.15856777	0.16446579	64979130.59558824	0.12662014	0.14450128	0.14765906			
82	aolehktrowkaardiyahgraem (w:electrocardiogram)	AO.L.EH.K.T.R.OW.K.AA.R.D.IY.AH.G.R.AE.M	AO0.L.EH2.K.T.R.OW0.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	1	0.08	0.03	4	1	0.08	0.03	4	0.00314842	0.00212183	0.00319451	0.00299964	0.00199766	0.00113072	0.00197868	0.00184158	0.00023979	0.00010937	0.00022507	0.00019378	0.00011184	0.00004972	0.00010484	0.00008682	0.05116241	0.03672370	0.04256207	0.04078825	0.04899016	0.03413070	0.04029785	0.03830854	32489575.72794118	0.10169492	0.10741688	0.11524610	32489581.37500000	0.10169492	0.10741688	0.11524610			
83	aolehktrowmaegnahtihzahm (w:electromagnetism)	AO.L.EH.K.T.R.OW.M.AE.G.N.AH.T.IH.Z.AH.M	AO0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	1	0.06	0.03	3	1	0.06	0.03	3	0.00391864	0.00397612	0.00375643	0.00344540	0.00236722	0.00143679	0.00217619	0.00177842	0.00024739	0.00010101	0.00021355	0.00017389	0.00011502	0.00003640	0.00008938	0.00006497	0.06261373	0.06982485	0.06169583	0.07253801	0.05717811	0.06614216	0.05673932	0.06886684	32489541.91176471	0.14805583	0.16624041	0.17286915	32489579.55147059	0.13359920	0.15217391	0.15606242			
84	aylehktrowkaardiyahgraem (w:electrocardiogram)	AY.L.EH.K.T.R.OW.K.AA.R.D.IY.AH.G.R.AE.M	AY0.L.EH2.K.T.R.OW0.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	1	0.08	0.03	4	1	0.08	0.03	4	0.00312242	0.00191759	0.00315449	0.00289459	0.00199968	0.00112292	0.00197666	0.00183016	0.00023990	0.00010937	0.00022509	0.00019379	0.00011184	0.00004972	0.00010484	0.00008682	0.05097674	0.03801515	0.04227450	0.04035112	0.04900608	0.03413666	0.04031232	0.03832650	32489571.96323530	0.10169492	0.10741688	0.11524610	32489593.61029412	0.10169492	0.10741688	0.11524610			
85	aylehktrowmaegnahtihzahm (w:electromagnetism)	AY.L.EH.K.T.R.OW.M.AE.G.N.AH.T.IH.Z.AH.M	AY0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	1	0.06	0.03	3	1	0.06	0.03	3	0.00389264	0.00377189	0.00371640	0.00334035	0.00236924	0.00142899	0.00217416	0.00176700	0.00024750	0.00010101	0.00021356	0.00017389	0.00011502	0.00003640	0.00008938	0.00006497	0.06242806	0.07111631	0.06140826	0.07210089	0.05719403	0.06614812	0.05675378	0.06888479	32489586.14705882	0.14805583	0.16624041	0.17286915	32489584.25735294	0.13359920	0.15217391	0.15606242			
86	dahkehntrahlahzeyshahn (w:decentralization)	D.AH.K.EH.N.T.R.AH.L.AH.Z.EY.SH.AH.N	D.AH0.K.EH2.N.T.R.AH0.L.AH0.Z.EY1.SH.AH0.N	6	15	0	0	0	0	0	0	0	0	0.00766800	0.00466986	0.00730496	0.00643844	0.00674849	0.00332692	0.00626507	0.00508281	0.00071035	0.00023515	0.00060454	0.00046295	0.00061090	0.00016907	0.00050214	0.00036186	0.06933797	0.06173286	0.06619529	0.06211923	0.06477898	0.05681273	0.06155001	0.05685872	0.12102564	0.07834774	0.08947761	0.08228380	0.11589744	0.07572791	0.08566345	0.07954457			
87	dahlehntrahlahzeyshahn (w:decentralization)	D.AH.L.EH.N.T.R.AH.L.AH.Z.EY.SH.AH.N	D.AH0.L.EH2.N.T.R.AH0.L.AH0.Z.EY1.SH.AH0.N	6	15	0	0	0	0	0	0	0	0	0.00877752	0.00521823	0.00825221	0.00721710	0.00781224	0.00380033	0.00718726	0.00585054	0.00074990	0.00024475	0.00063816	0.00048449	0.00063506	0.00017476	0.00052245	0.00037410	0.07018353	0.06188973	0.06716327	0.06271869	0.06562398	0.05696951	0.06251603	0.05745738	0.11692308	0.07587131	0.08592484	0.07958287	0.11179487	0.07325147	0.08211068	0.07684365			
88	dahmehntrahlahzeyshahn (w:decentralization)	D.AH.M.EH.N.T.R.AH.L.AH.Z.EY.SH.AH.N	D.AH0.M.EH2.N.T.R.AH0.L.AH0.Z.EY1.SH.AH0.N	6	15	0	0	0	0	0	0	0	0	0.00797465	0.00533112	0.00760323	0.00683556	0.00695321	0.00362578	0.00642958	0.00523549	0.00076338	0.00026583	0.00064547	0.00050820	0.00062013	0.00016997	0.00050590	0.00036103	0.06876258	0.06183678	0.06555554	0.06147145	0.06420396	0.05691659	0.06091155	0.05621181	0.11794872	0.07885428	0.08937312	0.08228380	0.11282051	0.07623445	0.08555896	0.07954457			
89	dahnehntrahlahzeyshahn (w:decentralization)	D.AH.N.EH.N.T.R.AH.L.AH.Z.EY.SH.AH.N	D.AH0.N.EH2.N.T.R.AH0.L.AH0.Z.EY1.SH.AH0.N	6	15	0	0	0	0	0	0	0	0	0.00937374	0.00629875	0.00898039	0.00806136	0.00836592	0.00457925	0.00783167	0.00643336	0.00074675	0.00026277	0.00064485	0.00050319	0.00064401	0.00018622	0.00053910	0.00039179	0.07164865	0.06520819	0.06865138	0.06484882	0.06708812	0.06028602	0.06400113	0.05958466	0.12410256	0.08391971	0.09470227	0.08748801	0.11897436	0.08129988	0.09088811	0.08474879			
