Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
1744	huwr (w:hair)	HH.UW.R	HH.UW1.R	1	3	16	7629.63	22.9	33333	16	7629.63	22.9	33333	0.00011020	0.00047681	0.00012247	0.00020200	0.00009694	0.00044571	0.00010771	0.00018022	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04587429	0.08081186	0.05151619	0.05682910	0.04421403	0.07767687	0.05026807	0.05548109	0.05052632	0.06737872	0.05473860	0.05966141	0.05037108	0.06713299	0.05441172	0.05938293			
1745	huwsh (w:hash)	HH.UW.SH	HH.UW1.SH	1	3	15	2348.7	12.21	12867	15	2348.7	12.21	12867	0.00021419	0.00050007	0.00022756	0.00025783	0.00020194	0.00046797	0.00021643	0.00023730	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02367675	0.05166712	0.02724337	0.03276596	0.02203118	0.04854920	0.02604429	0.03145019	0.04435088	0.03392245	0.04025095	0.03902756	0.04420862	0.03368090	0.03993886	0.03875311			
1746	huwth (w:soothe)	HH.UW.DH	HH.UW1.DH	1	3	10	2334.93	9.96	12369	10	2334.93	9.96	12369	0.00009468	0.00048051	0.00012746	0.00021253	0.00008563	0.00044935	0.00011397	0.00019127	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02162455	0.05451577	0.02563130	0.03247615	0.01998033	0.05139618	0.02443547	0.03116076	0.03887719	0.03862504	0.03697183	0.03776999	0.03874643	0.03838291	0.03666309	0.03749578			
1747	huwzh (w:hooch)	HH.UW.ZH	HH.UW1.ZH	1	3	11	2336.98	10.27	12412	11	2336.98	10.27	12412	0.00015676	0.00051104	0.00019406	0.00029145	0.00014863	0.00047845	0.00018218	0.00027161	0.00000170	0.00000003	0.00000025	0.00000008	0.00000176	0.00000002	0.00000025	0.00000008	0.02108552	0.05058817	0.02482768	0.03074501	0.01944166	0.04747088	0.02363349	0.02943194	0.03789474	0.03320856	0.03640790	0.03656067	0.03776604	0.03296710	0.03609974	0.03628670			
1748	hyaw (w:hue)	HH.Y.AW	HH.Y.AW1	1	3	3	3072.29	6.36	8762	3	3072.29	6.36	8762	0.00012572	0.00005939	0.00013316	0.00011878	0.00011632	0.00005488	0.00012417	0.00011637	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01681751	0.02756663	0.01928763	0.02438026	0.01673267	0.02632405	0.01918754	0.02418536	0.02091228	0.03126142	0.02380369	0.02913467	0.02073879	0.03115405	0.02369426	0.02902366			
1749	hyey (w:hue)	HH.Y.EY	HH.Y.EY1	1	3	4	1761.46	8.2	8534	4	1761.46	8.2	8534	0.00051685	0.00015515	0.00040733	0.00033349	0.00012117	0.00005996	0.00014024	0.00012452	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02053875	0.03092656	0.02386197	0.02953268	0.02041899	0.02968392	0.02376385	0.02933596	0.02329825	0.03591582	0.02771687	0.03358014	0.02311975	0.03580803	0.02760774	0.03346626			
1750	ihbey (w:obey)	IH.B.EY	IH2.B.EY1	2	3	4	33.75	2.61	963	3	33.73	2.6	962	0.00063325	0.00023473	0.00055604	0.00037001	0.00025365	0.00018660	0.00031997	0.00027893	0.00000170	0.00000002	0.00000018	0.00000005	0.00000000	0.00000000	0.00000000	0.00000000	0.02644485	0.02415670	0.02204687	0.01927201	0.01027899	0.00728463	0.00913241	0.00853501	0.00814035	0.00505060	0.00699873	0.00600270	9708394.67240193	0.00474099	0.00519043	0.00482446			
1751	ihbiy (w:abbe)	IH.B.IY	IH2.B.IY0	2	3	12	5865.03	10.78	10918	2	5762.47	5.53	8520	0.00084434	0.00196602	0.00088414	0.00104794	0.00028111	0.00147046	0.00035257	0.00049700	0.00002213	0.00000214	0.00001414	0.00000413	0.00000000	0.00000000	0.00000000	0.00000000	0.02834769	0.02436170	0.02404128	0.02163859	0.00746233	0.00430920	0.00570274	0.00582251	0.01487719	0.00366605	0.01034512	0.00771980	9708480.00895655	0.00239514	0.00561652	0.00436674			
1752	ihbow (w:abo)	IH.B.OW	IH2.B.OW0	2	3	4	41.39	3.65	854	2	0.47	0.18	15	0.00067516	0.00017702	0.00053999	0.00031536	0.00009370	0.00000867	0.00006200	0.00001571	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02603571	0.02020058	0.02048032	0.01660674	0.00654724	0.00161037	0.00394722	0.00236823	0.01108772	0.00144044	0.00747106	0.00478880	9716405.33864843	0.00014038	0.00217203	0.00037513			
1753	ihbz (w:ebbs)	IH.B.Z	IH2.B.Z	1	3	12	9063.34	8.76	10273	3	3.96	0.95	143	0.00055099	0.00007078	0.00040329	0.00017805	0.00022133	0.00003318	0.00018674	0.00009115	0.00001021	0.00000306	0.00001254	0.00000684	0.00000000	0.00000000	0.00000000	0.00000000	0.02873085	0.02993179	0.02475541	0.02395646	0.01264785	0.01305785	0.01185287	0.01321734	0.02863158	0.01817465	0.02431464	0.02495224	9716490.69299016	0.01786490	0.02254299	0.02377703			
1754	ihcht (w:etched)	IH.CH.T	IH2.CH.T	1	3	8	18910.68	7.46	8970	1	0.51	0.18	23	0.00039889	0.00028644	0.00046623	0.00046184	0.00016964	0.00005179	0.00016708	0.00014290	0.00001872	0.00000437	0.00002096	0.00001121	0.00000529	0.00000006	0.00000057	0.00000015	0.03960301	0.05980130	0.03620333	0.03780703	0.02351782	0.04297743	0.02328265	0.02705906	0.02891228	0.06566631	0.03647340	0.04402568	9716576.02660924	0.06534528	0.03469186	0.04284550			
1755	ihdah (w:ada)	IH.D.AH	IH2.D.AH0	2	3	4	61.43	4.99	1561	2	47.35	2.51	1074	0.00484719	0.00406182	0.00484080	0.00436040	0.00190477	0.00061144	0.00197611	0.00139950	0.00014299	0.00009209	0.00015345	0.00014562	0.00000176	0.00000008	0.00000076	0.00000026	0.03572970	0.03103577	0.02951208	0.02376564	0.01561103	0.00352142	0.01262908	0.00822107	0.01052632	0.00054120	0.00519191	0.00181093	9716661.34145001	0.00023260	0.00341788	0.00063649			
1756	ihdiy (w:eddie)	IH.D.IY	IH2.D.IY0	2	3	13	2060.45	11.48	9885	1	3.61	0.66	45	0.00378711	0.00459481	0.00392383	0.00441665	0.00089988	0.00081539	0.00103609	0.00134264	0.00009022	0.00004143	0.00009216	0.00008209	0.00000706	0.00000099	0.00000492	0.00000274	0.02868987	0.02345490	0.02466251	0.02186286	0.00780355	0.00345286	0.00632064	0.00604433	0.01473684	0.00367628	0.01057648	0.00782443	9716746.67548363	0.00240472	0.00584575	0.00446932			
1757	ihduw (w:adieu)	IH.D.UW	IH2.D.UW1	2	3	5	6232.94	10.74	11787	3	6195.49	8.56	10486	0.00294743	0.00460832	0.00288024	0.00299485	0.00026334	0.00144139	0.00031832	0.00042594	0.00002383	0.00000474	0.00002521	0.00001243	0.00000000	0.00000000	0.00000000	0.00000000	0.02647531	0.02070093	0.02167894	0.01814993	0.00973757	0.00378609	0.00827584	0.00716384	0.00842105	0.00325251	0.00898057	0.00828639	9716832.00573573	0.00290316	0.00686952	0.00693373			
1758	ihdz (w:adds)	IH.D.Z	IH2.D.Z	1	3	13	9384.16	13.02	15559	4	29.73	3.3	1133	0.00361948	0.00365019	0.00358953	0.00366529	0.00102266	0.00053067	0.00107678	0.00111809	0.00003064	0.00007929	0.00003867	0.00007690	0.00000353	0.00000040	0.00000271	0.00000111	0.02907303	0.02902499	0.02537664	0.02418073	0.01298907	0.01220151	0.01247077	0.01343916	0.02849123	0.01818489	0.02454599	0.02505687	9716917.35951724	0.01787448	0.02277222	0.02387961			
1759	ihfer (w:offer)	IH.F.ER	IH2.F.ER0	2	3	9	10542.16	13.79	20334	2	6969.81	5.72	10745	0.00137671	0.00340902	0.00144306	0.00188863	0.00049114	0.00198131	0.00055965	0.00088011	0.00008341	0.00009476	0.00009615	0.00017064	0.00002470	0.00000040	0.00000359	0.00000118	0.02630137	0.02639293	0.02098103	0.01885160	0.00900851	0.00934153	0.00731285	0.00775034	0.01529825	0.01208763	0.01146317	0.01070627	9717002.67870867	0.01175607	0.00925347	0.00941810			
1760	ihft (w:aft)	IH.F.T	IH2.F.T	1	3	13	22566.83	14.6	20929	2	3.94	0.81	121	0.00118579	0.00148199	0.00115444	0.00131075	0.00049114	0.00034927	0.00044733	0.00052604	0.00013618	0.00006482	0.00015333	0.00014016	0.00002999	0.00000135	0.00001153	0.00000362	0.04092655	0.06171367	0.03748501	0.03973514	0.02483764	0.04478339	0.02455746	0.02896607	0.02933333	0.06562482	0.03652815	0.04420069	9717088.02702800	0.06530644	0.03474612	0.04301708			
1761	ihgd (w:egged)	IH.G.D	IH2.G.D	1	3	4	7.35	1.41	297	1	0.22	0.09	11	0.00087228	0.00048248	0.00089422	0.00088261	0.00013894	0.00002847	0.00013055	0.00007863	0.00000681	0.00000103	0.00000498	0.00000280	0.00000000	0.00000000	0.00000000	0.00000000	0.03339805	0.04146247	0.02884648	0.02932716	0.01731354	0.02462078	0.01593651	0.01857768	0.02694737	0.03822095	0.02813028	0.03381406	9717173.35797756	0.03789058	0.02635188	0.03261918			
1762	ihger (w:eager)	IH.G.ER	IH2.G.ER0	2	3	12	99.07	6.71	3052	4	8.51	1.39	342	0.00112526	0.00077288	0.00123234	0.00128656	0.00036189	0.00014271	0.00040966	0.00032074	0.00005277	0.00003964	0.00007427	0.00007444	0.00000706	0.00001086	0.00001790	0.00002208	0.02657254	0.02499946	0.02094070	0.01826439	0.00927891	0.00802560	0.00727274	0.00716956	0.01614035	0.01232960	0.01206963	0.01138965	9717258.67954619	0.01198260	0.00985436	0.01008806			
1763	ihgiy (w:aggie)	IH.G.IY	IH2.G.IY0	2	3	8	14.97	3.43	460	1	2.08	0.49	13	0.00085831	0.00048308	0.00088403	0.00085870	0.00010340	0.00002585	0.00009967	0.00004657	0.00001192	0.00000206	0.00001094	0.00000411	0.00000000	0.00000000	0.00000000	0.00000000	0.02761812	0.02365340	0.02379179	0.02196905	0.00673482	0.00364032	0.00545459	0.00614935	0.01445614	0.00395041	0.01069558	0.00864195	9717344.00853779	0.00266135	0.00596376	0.00527078			
1764	ihgow (w:ago)	IH.G.OW	IH2.G.OW1	2	3	4	4087.51	7.24	14545	2	4079.18	6.05	14195	0.00105543	0.00180315	0.00109647	0.00132438	0.00017772	0.00126014	0.00021056	0.00047372	0.00003064	0.00000527	0.00002724	0.00001268	0.00000000	0.00000000	0.00000000	0.00000000	0.02530615	0.01949228	0.02023083	0.01693720	0.00766289	0.00248787	0.00640600	0.00582556	0.01066667	0.00172480	0.00782152	0.00571095	9717429.33780950	0.00127196	0.00423938	0.00420200			
1765	ihgz (w:eggs)	IH.G.Z	IH2.G.Z	1	3	13	9107.79	10.86	11573	1	38.65	1.6	1115	0.00153657	0.00085693	0.00151775	0.00149549	0.00083041	0.00038575	0.00077231	0.00070317	0.00022469	0.00012776	0.00021745	0.00023568	0.00000176	0.00000004	0.00000044	0.00000014	0.02800128	0.02922349	0.02450592	0.02428692	0.01192034	0.01238897	0.01160472	0.01354419	0.02821053	0.01845901	0.02466509	0.02587439	9717514.69257140	0.01813111	0.02289023	0.02468106			
1766	ihjd (w:aged)	IH.JH.D	IH2.JH.D	1	3	6	8.28	1.73	333	3	4.91	1.07	217	0.00091263	0.00029016	0.00084677	0.00066085	0.00023749	0.00005112	0.00017124	0.00013761	0.00005788	0.00001010	0.00003689	0.00002636	0.00000000	0.00000000	0.00000000	0.00000000	0.03235859	0.04092676	0.02796324	0.02808077	0.01627700	0.02411488	0.01505801	0.01734492	0.02624561	0.03791284	0.02732670	0.03283397	9717600.02394629	0.03760213	0.02555566	0.03165835			
1767	ihjer (w:ager)	IH.JH.ER	IH2.JH.ER0	2	3	4	10.98	1.36	428	2	0.04	0.02	2	0.00101352	0.00040602	0.00108805	0.00084406	0.00027626	0.00012864	0.00032419	0.00025617	0.00003234	0.00001432	0.00003049	0.00002520	0.00000176	0.00000008	0.00000076	0.00000025	0.02553307	0.02446375	0.02005747	0.01701799	0.00824237	0.00751970	0.00639424	0.00593680	0.01543860	0.01202148	0.01126604	0.01040956	9717685.34551492	0.01169415	0.00905814	0.00912722			
1768	ihjiy (w:edgy)	IH.JH.IY	IH2.JH.IY0	2	3	6	96.91	5.41	2478	1	2.27	0.51	91	0.00104301	0.00034767	0.00096525	0.00072164	0.00027465	0.00003187	0.00016890	0.00008196	0.00001021	0.00000066	0.00000504	0.00000100	0.00000176	0.00000001	0.00000013	0.00000003	0.02657865	0.02311769	0.02290856	0.02072266	0.00569829	0.00313442	0.00457609	0.00491660	0.01375439	0.00364229	0.00989199	0.00766186	9724053.34117319	0.00237290	0.00516754	0.00430994			
1769	ihker (w:acre)	IH.K.ER	IH2.K.ER0	2	3	18	47.62	6.99	1782	2	1.98	0.51	58	0.00481924	0.00195620	0.00459520	0.00371622	0.00088857	0.00021632	0.00081163	0.00046256	0.00009022	0.00001411	0.00007125	0.00003136	0.00000529	0.00000038	0.00000290	0.00000049	0.03457192	0.02664276	0.02761718	0.02240851	0.01725573	0.00957746	0.01391343	0.01126832	0.01768421	0.01453628	0.01395469	0.01240625	9724138.68108165	0.01404845	0.01172216	0.01108469			
1770	ihkey (w:ok)	IH.K.EY	IH2.K.EY1	2	3	3	2562.06	9.26	9006	2	2560	8.77	8925	0.00469818	0.00253801	0.00444011	0.00391968	0.00062361	0.00079266	0.00063025	0.00067482	0.00010894	0.00002005	0.00006031	0.00004604	0.00000000	0.00000000	0.00000000	0.00000000	0.03371467	0.02509171	0.02847387	0.02374659	0.01752831	0.00816761	0.01552494	0.01296062	0.00926316	0.00754164	0.00923425	0.00794145	9724224.00685195	0.00707305	0.00740547	0.00672512			
1771	ihkow (w:echo)	IH.K.OW	IH2.K.OW0	2	3	4	15.8	2.5	426	2	6.98	0.95	195	0.00446071	0.00187511	0.00424008	0.00352867	0.00031342	0.00008176	0.00027866	0.00017427	0.00002043	0.00000117	0.00000947	0.00000244	0.00000000	0.00000000	0.00000000	0.00000000	0.03330553	0.02113559	0.02690731	0.02108132	0.01379656	0.00249335	0.01033975	0.00679384	0.01221053	0.00393149	0.00970658	0.00672755	9724309.33976512	0.00247244	0.00438707	0.00227580			
1772	ihkt (w:act)	IH.K.T	IH2.K.T	1	3	10	19112.01	11.22	15346	4	109.55	2.21	3108	0.00588553	0.00272162	0.00575866	0.00530903	0.00221657	0.00101183	0.00223111	0.00221361	0.00026725	0.00016062	0.00029928	0.00030520	0.00002117	0.00004191	0.00003252	0.00006707	0.04919710	0.06196351	0.04412117	0.04329205	0.03308486	0.04501932	0.03115803	0.03248405	0.03171930	0.06807348	0.03901967	0.04590067	9724394.69606764	0.06759882	0.03721481	0.04468366			
1773	ihlah (w:ala)	IH.L.AH	IH2.L.AH0	2	3	11	134.56	7.39	1862	4	20.94	2.17	380	0.00523831	0.00326393	0.00508280	0.00437995	0.00319561	0.00074584	0.00268061	0.00163715	0.00032853	0.00008548	0.00028625	0.00017099	0.00004410	0.00000500	0.00002597	0.00001009	0.04820331	0.03635689	0.04156458	0.03402908	0.02804947	0.00854644	0.02461696	0.01837218	0.01824561	0.00249492	0.01121125	0.00709633	9724480.01579395	0.00206163	0.00938209	0.00581805			
1774	ihlaw (w:allow)	IH.L.AW	IH2.L.AW1	2	3	7	151.89	6.36	2945	4	48.68	2.82	1785	0.00195098	0.00203944	0.00215899	0.00229098	0.00027465	0.00007605	0.00025302	0.00019347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03553941	0.02521109	0.03014626	0.02460730	0.01937233	0.00809343	0.01716188	0.01375733	0.01333333	0.00236016	0.00933624	0.00694726	9724565.34422533	0.00192562	0.00747039	0.00566600			
1775	ihlay (w:ally)	IH.L.AY	IH2.L.AY0	2	3	12	362.69	12.56	7543	2	41.2	2.51	397	0.00305142	0.00352409	0.00318780	0.00355096	0.00021487	0.00002272	0.00012588	0.00004340	0.00003745	0.00001291	0.00004599	0.00003040	0.00000000	0.00000000	0.00000000	0.00000000	0.03764356	0.02670624	0.03294119	0.02814687	0.01819763	0.00563323	0.01581190	0.01238856	0.01417544	0.00556519	0.01155047	0.01005797	9724650.67657827	0.00191153	0.00723732	0.00543851			
1776	ihlch (w:ills)	IH.L.CH	IH1.L.CH	1	3	9	121.84	6.05	1887	9	121.84	6.05	1887	0.00188735	0.00197994	0.00203719	0.00215084	0.00119553	0.00156627	0.00138820	0.00158274	0.00001192	0.00000032	0.00000277	0.00000085	0.00001235	0.00000031	0.00000284	0.00000086	0.03697465	0.02532895	0.03194544	0.02702092	0.02127083	0.02128782	0.02076421	0.01904729	0.01964912	0.00576230	0.01670316	0.01457992	0.01957735	0.00563439	0.01662906	0.01446853			
1777	ihld (w:ills)	IH.L.D	IH1.L.D	1	3	16	1087.77	14.63	15543	15	1087.36	14.48	15523	0.00302969	0.00294523	0.00316333	0.00350525	0.00238459	0.00248730	0.00254727	0.00296292	0.00009703	0.00017953	0.00014521	0.00023609	0.00008291	0.00017233	0.00014268	0.00023704	0.04694341	0.04658508	0.04176969	0.03948441	0.03123300	0.04253151	0.03056862	0.03149409	0.03494737	0.03990055	0.03403052	0.03828195	0.03484346	0.03976838	0.03393873	0.03816593			
1778	ihley (w:allay)	IH.L.EY	IH2.L.EY1	2	3	14	568.39	14.7	9720	7	439.01	8.52	7878	0.00309022	0.00274906	0.00319677	0.00343953	0.00101943	0.00071909	0.00109821	0.00126231	0.00004085	0.00001406	0.00004636	0.00002977	0.00000000	0.00000000	0.00000000	0.00000000	0.03926065	0.02857102	0.03472060	0.02975972	0.02305865	0.01145331	0.02173819	0.01890794	0.01571930	0.00701455	0.01324943	0.01139273	9724906.67993961	0.00657960	0.01138387	0.01010860			
1779	ihlf (w:alf)	IH.L.F	IH2.L.F	1	3	6	3649.54	8.11	9601	2	4.96	1.02	101	0.00200686	0.00222943	0.00224232	0.00250801	0.00036351	0.00025878	0.00035234	0.00041841	0.00001532	0.00000083	0.00000719	0.00000215	0.00000000	0.00000000	0.00000000	0.00000000	0.04160509	0.02605248	0.03475779	0.02855969	0.02548591	0.00893775	0.02179270	0.01771366	0.02049123	0.00447148	0.01493407	0.01176305	9724992.01817491	0.00403834	0.01312112	0.01048557			
1780	ihliy (w:alley)	IH.L.IY	IH2.L.IY0	2	3	29	2029.05	31.41	18420	4	125.47	3.64	3893	0.00535006	0.00453809	0.00536617	0.00588003	0.00320369	0.00161192	0.00272010	0.00270050	0.00016682	0.00064550	0.00027493	0.00040570	0.00001940	0.00000203	0.00001267	0.00000568	0.04116348	0.02877602	0.03671501	0.03212630	0.02024199	0.00847787	0.01830852	0.01619544	0.02245614	0.00563000	0.01659581	0.01310983	9725077.34982757	0.00423375	0.01180996	0.00965089			
1781	ihll (w:ills)	IH.L.L	IH1.L.L	1	3	2	0.78	0.28	35	2	0.78	0.28	35	0.00181906	0.00197196	0.00199500	0.00213130	0.00112445	0.00155865	0.00134478	0.00156283	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05696413	0.04149031	0.05286590	0.04633481	0.04124708	0.03743972	0.04164241	0.03833532	0.03522807	0.01801871	0.03554054	0.03078318	0.03512357	0.01788927	0.03544721	0.03066863			
1782	ihlm (w:elm)	IH.L.M	IH2.L.M	1	3	6	3659.56	10.08	10609	1	1.43	0.39	47	0.00203169	0.00211556	0.00222150	0.00236534	0.00038935	0.00015013	0.00033091	0.00027303	0.00002383	0.00002376	0.00004138	0.00002794	0.00000176	0.00000032	0.00000227	0.00000040	0.04985936	0.04122557	0.04482726	0.04009862	0.03373471	0.02410195	0.03184182	0.02923714	0.02750877	0.02421617	0.02699423	0.02668124	9725248.02517771	0.02378056	0.02516897	0.02540086			
1783	ihln (w:ills)	IH.L.N	IH1.L.N	1	3	6	9899.34	9.81	9897	5	9885.38	8.64	9723	0.00187803	0.00197676	0.00202274	0.00214410	0.00118584	0.00156323	0.00137333	0.00157588	0.00000851	0.00000226	0.00000947	0.00000535	0.00000882	0.00000219	0.00000971	0.00000545	0.06428971	0.05808262	0.06030644	0.05698548	0.04856781	0.05402231	0.04906792	0.04897172	0.03831579	0.03947801	0.04169228	0.04278212	0.03820480	0.03934589	0.04159268	0.04266523			
1784	ihloy (w:alloy)	IH.L.OY	IH2.L.OY2	2	3	7	106.25	4.43	1285	1	1.02	0.31	45	0.00193857	0.00201048	0.00210174	0.00221328	0.00017933	0.00001419	0.00010736	0.00003778	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03443538	0.02278679	0.02893010	0.02337940	0.01798346	0.00559148	0.01563677	0.01232291	0.01277193	0.00232304	0.00912584	0.00671943	9733290.67643821	0.00186843	0.00692276	0.00538811			
1785	ihlr (w:ills)	IH.L.R	IH1.L.R	1	3	4	135.21	5.06	2266	4	135.21	5.06	2266	0.00184234	0.00205735	0.00204333	0.00223742	0.00114868	0.00164013	0.00139453	0.00167097	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05928909	0.05305938	0.05571971	0.04958496	0.04357050	0.04900201	0.04449045	0.04158111	0.02512281	0.03647708	0.02723040	0.02978752	0.02503954	0.03634533	0.02714555	0.02967317			
1786	ihlt (w:ills)	IH.L.T	IH1.L.T	1	3	16	19065.95	13.33	11951	15	19062.99	12.73	11820	0.00250353	0.00219924	0.00265535	0.00263031	0.00183692	0.00177551	0.00202443	0.00207133	0.00009022	0.00004282	0.00009376	0.00008256	0.00008644	0.00004102	0.00009302	0.00008304	0.05474308	0.06544282	0.05036791	0.04930518	0.03902750	0.06137819	0.03914946	0.04130170	0.03817544	0.06754639	0.04303484	0.04935196	0.03806475	0.06741076	0.04293387	0.04923378			
1787	ihlTH (w:ills)	IH.L.TH	IH1.L.TH	1	3	4	107.74	4.28	1318	4	107.74	4.28	1318	0.00183923	0.00199381	0.00204438	0.00218261	0.00114545	0.00157950	0.00139560	0.00161512	0.00000340	0.00000527	0.00001217	0.00001137	0.00000353	0.00000509	0.00001248	0.00001157	0.03613039	0.02719718	0.03079299	0.02583363	0.02042713	0.02315497	0.01961410	0.01786159	0.01866667	0.00894734	0.01437157	0.01192844	0.01859696	0.00881903	0.01429985	0.01181758			
1788	ihlv (w:ills)	IH.L.V	IH1.L.V	1	3	3	103.21	3.54	1160	3	103.21	3.54	1160	0.00201462	0.00205377	0.00220893	0.00232138	0.00132801	0.00163671	0.00156497	0.00175653	0.00002213	0.00001135	0.00002539	0.00001750	0.00001764	0.00001054	0.00002313	0.00001725	0.04213113	0.03254500	0.03650273	0.03253935	0.02642390	0.02849965	0.02531230	0.02455834	0.01978947	0.01377756	0.01530335	0.01594761	0.01971741	0.01364865	0.01523068	0.01583596			
1789	ihmah (w:emma)	IH.M.AH	IH2.M.AH0	2	3	6	3534.01	7.86	9565	1	15.71	1.22	136	0.00478510	0.00301074	0.00447832	0.00375097	0.00315522	0.00097367	0.00279634	0.00191514	0.00020427	0.00010317	0.00020018	0.00018030	0.00004410	0.00000406	0.00002653	0.00001060	0.03882228	0.03490823	0.03179318	0.02615149	0.01869489	0.00717839	0.01489795	0.01058080	0.01094737	0.00057719	0.00529185	0.00174347	9733717.34186877	0.00026629	0.00351690	0.00057035			
1790	ihmd (w:aimed)	IH.M.D	IH2.M.D	1	3	6	3495.46	5.64	8619	1	1.94	0.47	93	0.00172903	0.00138138	0.00165101	0.00149150	0.00038289	0.00009058	0.00033906	0.00025504	0.00000681	0.00000043	0.00000357	0.00000126	0.00000000	0.00000000	0.00000000	0.00000000	0.03756238	0.04513642	0.03199829	0.03160682	0.02146612	0.02809029	0.01907143	0.02083238	0.02764912	0.03798282	0.02811111	0.03292908	9733802.69200883	0.03766765	0.02633289	0.03175159			
1791	ihmiy (w:amy)	IH.M.IY	IH2.M.IY0	2	3	14	12900.04	17.7	18893	4	54.09	2.84	422	0.00205341	0.00369912	0.00199555	0.00201738	0.00044751	0.00012463	0.00035809	0.00019281	0.00003404	0.00004152	0.00005023	0.00005465	0.00000000	0.00000000	0.00000000	0.00000000	0.03178245	0.02732736	0.02694361	0.02424871	0.01088741	0.00710983	0.00858951	0.00840406	0.01515789	0.00371228	0.01067641	0.00775697	9733888.00923572	0.00243842	0.00594477	0.00440318			
1792	ihmz (w:aims)	IH.M.Z	IH2.M.Z	1	3	16	12547.09	12.88	18406	3	1.71	0.53	65	0.00202858	0.00163464	0.00196510	0.00190676	0.00069470	0.00033224	0.00066233	0.00067821	0.00003575	0.00000947	0.00003215	0.00001735	0.00000353	0.00000003	0.00000038	0.00000011	0.03216561	0.03289745	0.02765774	0.02656658	0.01607292	0.01585848	0.01473964	0.01579889	0.02891228	0.01822088	0.02464593	0.02498941	9733973.35993600	0.01790818	0.02287124	0.02381347			
1793	ihnah (w:ana)	IH.N.AH	IH2.N.AH0	2	3	11	11200.24	17.22	25120	3	40.95	2.77	389	0.01522757	0.01271010	0.01430088	0.01485797	0.00398886	0.00185081	0.00335251	0.00263284	0.00024682	0.00033854	0.00023257	0.00038019	0.00005292	0.00000519	0.00003139	0.00001428	0.05446594	0.04439490	0.04175883	0.03450976	0.03429444	0.01613715	0.02481017	0.01884759	0.01305263	0.01432736	0.00867182	0.00579175	9734058.67729591	0.01313889	0.00686592	0.00453910			
1794	ihnaw (w:inner)	IH.N.AW	IH1.N.AW1	2	3	5	13007.54	10.93	17816	5	13007.54	10.93	17816	0.01206441	0.01135804	0.01138288	0.01240203	0.00225858	0.00540988	0.00261433	0.00334808	0.00001872	0.00000145	0.00001082	0.00000357	0.00000000	0.00000000	0.00000000	0.00000000	0.04180204	0.03324909	0.03034051	0.02508797	0.02602959	0.02875732	0.01913328	0.01710308	0.00814035	0.01419260	0.00679681	0.00564268	0.00797006	0.01330828	0.00669487	0.00555369			
1795	ihnd (w:and)	IH.N.D	IH2.N.D	1	3	18	23555.87	20.86	26858	5	13678.14	8.82	15110	0.01570406	0.01603546	0.01518695	0.01676624	0.00463025	0.00547763	0.00447710	0.00507996	0.00048514	0.00014967	0.00039051	0.00029689	0.00008291	0.00002846	0.00007626	0.00005876	0.05320604	0.05462309	0.04196394	0.03996509	0.03706567	0.03704904	0.02898364	0.02909917	0.02975438	0.05173299	0.03149109	0.03697736	9734229.36076930	0.05054025	0.02968190	0.03572034			
1796	ihney (w:inner)	IH.N.EY	IH1.N.EY1	2	3	8	9813.64	9.26	9735	5	9812.2	8.75	9667	0.01267593	0.01099731	0.01189014	0.01272101	0.00255908	0.00503354	0.00291806	0.00357982	0.00005958	0.00000425	0.00002705	0.00001112	0.00000000	0.00000000	0.00000000	0.00000000	0.04552328	0.03660903	0.03491485	0.03024039	0.02971592	0.03211719	0.02370958	0.02225369	0.01052631	0.01884700	0.01071000	0.01008815	0.01035102	0.01796226	0.01060835	0.00999629			
