Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
62	ihg (w:egg)	IH.G	IH2.G	1	2	28	45712.92	42.29	56500	4	42.28	3.16	1224	0.00152726	0.00092462	0.00158280	0.00165335	0.00005170	0.00001844	0.00004946	0.00004326	0	0	0	0	0	0	0	0	0.03079925	0.02637137	0.02348707	0.01950332	0.00668525	0.00112982	0.00416209	0.00341190	0.02649007	0.05863257	0.02736727	0.03058076	12175520.00645162	0.00004353	0.00261490	0.00077832			
63	ihj (w:age)	IH.JH	IH2.JH	1	2	17	44988.4	34.24	48633	3	109.36	4.17	3713	0.00140930	0.00047480	0.00137540	0.00105541	0.00004200	0.00000155	0.00001504	0.00000386	0	0	0	0	0	0	0	0	0.02924005	0.02556781	0.02216222	0.01763373	0.00513044	0.00037097	0.00284433	0.00156276	0.02483444	0.05870777	0.02822417	0.03223293	12175648.00483871	0.00011258	0.00345068	0.00236102			
64	ihs (w:ace)	IH.S	IH2.S	1	2	32	76405.74	58.78	88866	7	22755.9	14.49	22472	0.00994891	0.00911912	0.00853918	0.00763997	0.00067208	0.00008242	0.00041633	0.00023840	0	0	0	0	0	0	0	0	0.03270709	0.03647181	0.02503757	0.02081405	0.00858771	0.01066819	0.00570427	0.00470828	0.03145696	0.08409620	0.03697988	0.04468496	12175776.01129033	0.02342609	0.01199047	0.01428944			
65	ihTH (w:earth)	IH.TH	IH2.TH	1	2	22	50061.31	38.81	56973	4	116.25	3.95	2904	0.00027317	0.00220985	0.00030130	0.00054105	0.00004200	0.00000210	0.00001937	0.00000445	0	0	0	0	0	0	0	0	0.02894951	0.02549709	0.02190537	0.01739712	0.00484073	0.00030419	0.00258886	0.00132874	0.02649007	0.05871550	0.02803752	0.03169593	12175904.00645162	0.00011968	0.00326863	0.00184659			
66	ihv (w:ear)	IH.V	IH1.V	1	2	18	57988.73	40.16	67740	18	54504.22	36.62	59486	0.00290862	0.00143836	0.00248238	0.00234160	0.00070116	0.00096342	0.00072883	0.00127857	0	0	0	0	0	0	0	0	0.03307510	0.03309402	0.02436341	0.02138707	0.00957313	0.02708814	0.00770100	0.00958052	0.02483444	0.07159618	0.02951377	0.03566605	0.02413132	0.05943551	0.02563336	0.02863893			
67	jae (w:g)	JH.AE	JH.AE1	1	2	15	3643.31	23.16	16494	15	3643.31	23.16	16494	0.00028248	0.00020261	0.00036696	0.00021398	0.00020679	0.00017732	0.00030817	0.00018902	0	0	0	0	0	0	0	0	0.04049874	0.02948129	0.04106487	0.03238166	0.03646978	0.02766741	0.03877299	0.03130316	0.01490067	0.00383462	0.01468340	0.00926736	0.01447983	0.00350201	0.01422399	0.00883374			
68	jeh (w:g)	JH.EH	JH.EH1	1	2	18	545.18	25.27	9367	18	545.18	25.27	9367	0.00100886	0.00042702	0.00102371	0.00074370	0.00089503	0.00039514	0.00098230	0.00072420	0	0	0	0	0	0	0	0	0.04200952	0.03026051	0.04549707	0.04430378	0.03592898	0.02800546	0.04186039	0.04195986	0.01655629	0.00052307	0.01437796	0.00449273	0.01609273	0.00046110	0.01392609	0.00425987			
69	jih (w:g)	JH.IH	JH.IH1	1	2	18	23174.84	26.5	16529	16	493.04	21.44	8067	0.00160797	0.00223327	0.00132501	0.00098099	0.00028434	0.00011056	0.00031683	0.00014681	0	0	0	0	0	0	0	0	0.05830850	0.05289118	0.06118821	0.05912779	0.03384303	0.03252757	0.04064620	0.04216348	0.01490067	0.02591531	0.01594754	0.00970812	12176432.01125402	0.00042830	0.01126981	0.00387517			
70	juh (w:g)	JH.UH	JH.UH0	1	2	8	373.28	13.55	6143	7	373.26	13.54	6142	0.00008071	0.00003931	0.00009025	0.00007222	0.00002262	0.00001653	0.00004308	0.00004653	0	0	0	0	0	0	0	0	0.01140656	0.01454355	0.01400571	0.01490313	0.00723753	0.00454640	0.00858939	0.00610345	12176560.01158941	0.00048736	0.01165453	0.00409113	12176552.01125402	0.00042830	0.01126981	0.00387517			
71	kae (w:co)	K.AE	K.AE1	1	2	26	8784.13	34.15	29847	26	8784.13	34.15	29847	0.00219466	0.00288832	0.00222017	0.00172300	0.00174159	0.00269121	0.00193519	0.00161089	0	0	0	0	0	0	0	0	0.07899454	0.04163084	0.07643077	0.06209442	0.07489044	0.03921996	0.07401063	0.06078831	0.02152318	0.00359403	0.01376240	0.00818630	0.02091069	0.00329056	0.01333339	0.00780975			
72	keh (w:co)	K.EH	K.EH1	1	2	22	779.95	22.62	13858	22	779.95	22.62	13858	0.00063325	0.00063571	0.00090191	0.00106709	0.00057515	0.00057247	0.00084166	0.00101504	0	0	0	0	0	0	0	0	0.08050531	0.04241006	0.08086297	0.07401653	0.07434963	0.03955801	0.07709803	0.07144501	0.02317881	0.00028248	0.01345696	0.00341166	0.02252360	0.00024966	0.01303549	0.00323588			
73	kih (w:co)	K.IH	K.IH1	1	2	23	24040.71	32.87	30895	21	1358.91	27.81	22433	0.00174145	0.00242998	0.00244219	0.00361163	0.00051375	0.00097580	0.00091278	0.00141237	0	0	0	0	0	0	0	0	0.09680430	0.06504074	0.09655411	0.08884054	0.07226368	0.04408013	0.07588384	0.07164863	0.02152318	0.02567471	0.01502654	0.00862705	12186768.01768489	0.00021686	0.01037921	0.00285117			
74	kuh (w:co)	K.UH	K.UH0	1	2	14	1864.42	17.45	14128	11	188.99	12.47	4519	0.00008381	0.00069283	0.00014506	0.00032770	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0	0	0	0.04990236	0.02669310	0.04937161	0.04461588	0.04565818	0.01609895	0.04382703	0.03558860	12186896.01821192	0.00024676	0.01073353	0.00301007	12186888.01768489	0.00021686	0.01037921	0.00285117			
75	lae (w:la)	L.AE	L.AE1	1	2	26	4418.34	38.96	33594	26	4418.34	38.96	33594	0.00258268	0.00120088	0.00243144	0.00205693	0.00223919	0.00111577	0.00226000	0.00202272	0	0	0	0	0	0	0	0	0.04901894	0.03736064	0.05047955	0.04782781	0.04497335	0.03515958	0.04815353	0.04663099	0.01986755	0.00403269	0.01982206	0.01357364	0.01930298	0.00367607	0.01919302	0.01291270			
76	lao (w:la)	L.AO	L.AO1	1	2	34	2320.98	40.97	38673	34	2320.98	40.97	38673	0.00097161	0.00139976	0.00116324	0.00168897	0.00078517	0.00131883	0.00106367	0.00167709	0	0	0	0	0	0	0	0	0.03184835	0.03187508	0.03704898	0.04415825	0.02976330	0.02988823	0.03548942	0.04273398	0.03973510	0.00129418	0.02399629	0.01474125	0.03865782	0.00116137	0.02326431	0.01403121			
77	lih (w:la)	L.IH	L.IH1	1	2	25	23629.12	36.52	29301	23	947.32	31.46	20839	0.00674849	0.00271296	0.00526806	0.00433515	0.00236844	0.00162347	0.00230901	0.00226770	0	0	0	0	0	0	0	0	0.06682869	0.06077053	0.07060289	0.07457393	0.04234660	0.04001974	0.05002673	0.05749131	0.01986755	0.02611338	0.02108621	0.01401440	12187280.01607717	0.00060237	0.01623884	0.00795412			
78	luh (w:la)	L.UH	L.UH1	1	2	12	2476.48	23.52	21085	12	2476.48	23.52	21085	0.00012727	0.00111915	0.00018559	0.00068780	0.00008724	0.00106412	0.00016263	0.00068928	0	0	0	0	0	0	0	0	0.01992676	0.02242289	0.02342039	0.03034928	0.01943979	0.02098761	0.02286048	0.02946472	12187408.01655629	0.00068543	0.01679320	0.00839741	12187400.01607717	0.00060237	0.01623884	0.00795412			
79	mae (w:ma)	M.AE	M.AE1	1	2	27	21884.17	41.49	50431	27	21884.17	41.49	50431	0.00207980	0.00158531	0.00211121	0.00171638	0.00155095	0.00144300	0.00175375	0.00158366	0	0	0	0	0	0	0	0	0.06034693	0.04625320	0.05917394	0.05329087	0.05627922	0.04361519	0.05681639	0.05205220	0.02152318	0.02520735	0.02002864	0.02312739	0.02091069	0.02228492	0.01939278	0.02196212			
80	meh (w:ma)	M.EH	M.EH1	1	2	26	17513.4	36.41	41761	26	17513.4	36.41	41761	0.00216362	0.00150794	0.00216060	0.00242356	0.00173836	0.00137312	0.00189040	0.00229070	0	0	0	0	0	0	0	0	0.06185770	0.04703242	0.06360614	0.06521298	0.05573842	0.04395324	0.05990378	0.06270890	0.02317881	0.02189580	0.01972321	0.01835275	0.02252360	0.01924402	0.01909488	0.01738825			
81	mih (w:ma)	M.IH	M.IH1	1	2	28	40019	39.8	43446	26	17334.95	34.23	34929	0.00364741	0.00233371	0.00343069	0.00322950	0.00158973	0.00160496	0.00184915	0.00207413	0	0	0	0	0	0	0	0	0.07815668	0.06966309	0.07929728	0.08003699	0.05365247	0.04847536	0.05868959	0.06291252	0.02152318	0.04728805	0.02129279	0.02356814	12187792.01768489	0.01921122	0.01643860	0.01700354			
82	muh (w:ma)	M.UH	M.UH0	1	2	12	16752.17	21.16	27105	11	16742.48	19.75	26950	0.00003415	0.00000736	0.00003898	0.00000869	0.00000646	0.00000245	0.00001436	0.00000283	0	0	0	0	0	0	0	0	0.03125475	0.03131546	0.03211478	0.03581233	0.02704697	0.02049418	0.02663279	0.02685249	12187920.01821192	0.02186009	0.01699978	0.01795116	12187912.01768489	0.01921122	0.01643860	0.01700354			
83	nae (w:gnaw)	N.AE	N.AE1	1	2	21	19068.93	32.29	49328	21	19068.93	32.29	49328	0.00099955	0.00019959	0.00077202	0.00046057	0.00088534	0.00016821	0.00069145	0.00041884	0	0	0	0	0	0	0	0	0.04384873	0.04031404	0.04358631	0.04019898	0.03981323	0.03796786	0.04128529	0.03906059	0.01655629	0.02430373	0.02316176	0.03219489	0.01608754	0.02149079	0.02242248	0.03055096			
84	neh (w:gnaw)	N.EH	N.EH1	1	2	17	16211.87	32.08	45147	17	16211.87	32.08	45147	0.00111440	0.00096423	0.00096602	0.00099090	0.00083364	0.00087521	0.00075915	0.00088688	0	0	0	0	0	0	0	0	0.04535950	0.04109326	0.04801852	0.05212110	0.03927242	0.03830591	0.04437268	0.04971729	0.01821192	0.02099218	0.02285633	0.02742025	0.01770044	0.01844989	0.02212458	0.02597709			
85	nih (w:gnaw)	N.IH	N.IH1	1	2	17	38882.6	33.98	52664	15	16200.8	28.92	44202	0.00441104	0.00176912	0.00384914	0.00338424	0.00073024	0.00017748	0.00068917	0.00040195	0	0	0	0	0	0	0	0	0.06165848	0.06372394	0.06370966	0.06694511	0.03718647	0.04282803	0.04315850	0.04992092	0.01655629	0.04638442	0.02442591	0.03263564	12188304.01286174	0.01841709	0.01946831	0.02559238			
86	nuh (w:gnaw)	N.UH	N.UH0	1	2	9	16051.46	23.7	40603	8	16050.4	23.39	40563	0.00009623	0.00000668	0.00005393	0.00001721	0.00002908	0.00000203	0.00001664	0.00000637	0	0	0	0	0	0	0	0	0.01475655	0.02537630	0.01652715	0.02272045	0.01058097	0.01484685	0.01110169	0.01386088	12188432.01324504	0.02095647	0.02013290	0.02701866	12188424.01286174	0.01841709	0.01946831	0.02559238			
87	owv (w:oak)	OW.V	OW1.V	1	2	24	17047.34	28.62	40161	24	17047.34	28.62	40161	0.00123236	0.00063751	0.00074622	0.00051462	0.00079486	0.00058068	0.00055366	0.00044216	0	0	0	0	0	0	0	0	0.00910237	0.01267405	0.00638543	0.00869348	0.00760184	0.01105084	0.00562503	0.00807844	0.01821192	0.01365766	0.01127452	0.01137970	0.01770044	0.01251596	0.01094266	0.01084232			
88	pah (w:le)	P.AH	P.AH0	1	2	28	74232.47	43.99	46713	17	73047.47	32.31	36269	0.00271616	0.00201179	0.00284292	0.00304923	0.00226827	0.00174608	0.00231311	0.00268047	0	0	0	0	0	0	0	0	0.07705980	0.07440842	0.07511174	0.07008976	0.05822652	0.04882931	0.05327811	0.04403344	0.02814570	0.05958540	0.02744924	0.02242595	0.02414168	0.05423434	0.02321948	0.01768267			
89	peh (w:des)	P.EH	P.EH1	1	2	22	652.98	28.26	15106	22	652.98	28.26	15106	0.00211395	0.00082666	0.00215583	0.00183540	0.00184176	0.00075905	0.00201383	0.00178455	0	0	0	0	0	0	0	0	0.07191734	0.03532688	0.07160668	0.06649820	0.06577842	0.03282288	0.06787531	0.06398427	0.02152318	0.00061252	0.01595313	0.00688133	0.02091588	0.00053971	0.01544926	0.00652239			
90	poy (w:boy)	P.OY	P.OY1	1	2	25	1034.96	25.23	17874	25	1034.96	25.23	17874	0.00022350	0.00017990	0.00030008	0.00036240	0.00015833	0.00016782	0.00027421	0.00035785	0	0	0	0	0	0	0	0	0.03888358	0.01049802	0.03656497	0.03021985	0.03872869	0.00997579	0.03641241	0.02997771	0.03642384	0.00123202	0.01995768	0.01170509	0.03543201	0.00110858	0.01935505	0.01114331			
91	puh (w:p)	P.UH	P.UH0	1	2	16	1619.34	25.06	26668	10	441.77	15.37	9728	0.00019867	0.00057729	0.00035268	0.00073126	0.00000323	0.00000018	0.00000194	0.00000046	0	0	0	0	0	0	0	0	0.04131439	0.01960991	0.04011532	0.03709755	0.03708697	0.00936382	0.03460431	0.02812786	12200544.01655629	0.00057681	0.01322970	0.00647974	12200536.01607717	0.00050691	0.01279298	0.00613768			
92	rae (w:ra)	R.AE	R.AE1	1	2	22	9426.59	27.69	25017	22	9426.59	27.69	25017	0.00413477	0.00123095	0.00392510	0.00261935	0.00291773	0.00099478	0.00314691	0.00224644	0	0	0	0	0	0	0	0	0.06634979	0.03646195	0.05985584	0.04735597	0.06227037	0.03430506	0.05749581	0.04616276	0.01324504	0.01150830	0.01324595	0.01232472	0.01287211	0.01024583	0.01283399	0.01172971			
93	rih (w:ra)	R.IH	R.IH1	1	2	22	29252.71	31.09	27791	20	6570.91	26.03	19329	0.00832231	0.00417760	0.00860606	0.00739431	0.00260754	0.00186219	0.00289504	0.00269429	0	0	0	0	0	0	0	0	0.08415955	0.05987184	0.07997918	0.07410210	0.05964362	0.03916522	0.05936902	0.05702309	0.01324504	0.03358899	0.01451009	0.01276548	12200800.00964630	0.00717213	0.00987981	0.00677113			
94	ruh (w:ra)	R.UH	R.UH1	1	2	8	6287.51	13.81	11913	8	6287.51	13.81	11913	0.00007450	0.00003445	0.00010708	0.00007031	0.00006139	0.00003241	0.00010519	0.00007054	0	0	0	0	0	0	0	0	0.03725761	0.02152420	0.03279667	0.02987744	0.03673681	0.02013309	0.03220276	0.02899649	12200928.00993378	0.00816103	0.01021708	0.00714849	12200920.00964630	0.00717213	0.00987981	0.00677113			
95	sae (w:c)	S.AE	S.AE1	1	2	23	13325.65	44.09	55926	23	13325.65	44.09	55926	0.00085986	0.00033743	0.00091952	0.00059293	0.00074963	0.00030831	0.00085636	0.00056724	0	0	0	0	0	0	0	0	0.08630448	0.04733805	0.08807457	0.07812411	0.08218611	0.04464673	0.08561220	0.07669521	0.01986755	0.01645388	0.02756880	0.03305015	0.01930298	0.01459214	0.02668404	0.03136107			
96	seh (w:c)	S.EH	S.EH1	1	2	25	11968.42	48.54	67789	25	11968.42	48.54	67789	0.00282481	0.00237671	0.00290228	0.00379855	0.00220042	0.00214324	0.00252692	0.00355999	0	0	0	0	0	0	0	0	0.08781526	0.04811727	0.09250677	0.09004622	0.08164530	0.04498478	0.08869960	0.08735191	0.02152318	0.01314234	0.02726336	0.02827551	0.02091588	0.01155124	0.02638614	0.02678720			
97	shae (w:shah)	SH.AE	SH.AE1	1	2	18	7533.81	23.55	29329	18	7533.81	23.55	29329	0.00022040	0.00012969	0.00024682	0.00019812	0.00018418	0.00010826	0.00021039	0.00016983	0	0	0	0	0	0	0	0	0.03931753	0.02966390	0.03946590	0.03326036	0.03529088	0.02784104	0.03717982	0.03217512	0.01655629	0.00895449	0.01458872	0.01633792	0.01608754	0.00800148	0.01413243	0.01553106			
98	sheh (w:shah)	SH.EH	SH.EH1	1	2	18	4541.33	26	23574	18	4541.33	26	23574	0.00022661	0.00011890	0.00031370	0.00021692	0.00017125	0.00011031	0.00029210	0.00021171	0	0	0	0	0	0	0	0	0.04082831	0.03044312	0.04389810	0.04518247	0.03475007	0.02817909	0.04026721	0.04283182	0.01821192	0.00564294	0.01428328	0.01156329	0.01770044	0.00496058	0.01383453	0.01095719			
99	shih (w:shah)	SH.IH	SH.IH1	1	2	18	27613.55	26.63	30460	16	4931.75	21.57	21998	0.00104921	0.00048816	0.00096591	0.00068584	0.00021326	0.00025879	0.00026179	0.00020437	0	0	0	0	0	0	0	0	0.05712729	0.05307379	0.05958924	0.06000648	0.03266413	0.03270120	0.03905302	0.04303545	0.01655629	0.03103518	0.01585286	0.01677868	12201568.01286174	0.00492777	0.01117826	0.01057248			
100	shuh (w:shah)	SH.UH	SH.UH1	1	2	12	6517.35	22.1	34390	12	6517.35	22.1	34390	0.00013658	0.00091708	0.00023088	0.00057739	0.00014217	0.00087503	0.00023763	0.00058837	0	0	0	0	0	0	0	0	0.01022535	0.01472615	0.01240673	0.01578182	0.00975731	0.01366907	0.01188677	0.01500885	12201696.01324504	0.00560723	0.01155985	0.01116169	12201688.01286174	0.00492777	0.01117826	0.01057248			
101	sih (w:c)	S.IH	S.IH1	1	2	26	33650.43	47.77	68577	24	10968.63	42.71	60115	0.00544784	0.00251649	0.00527891	0.00495404	0.00167051	0.00135322	0.00202591	0.00254068	0	0	0	0	0	0	0	0	0.10411424	0.07074794	0.10819791	0.10487023	0.07955936	0.04950689	0.08748541	0.08755554	0.01986755	0.03853458	0.02883294	0.03349090	12201824.01607717	0.01151844	0.02372986	0.02640249			
102	suh (w:c)	S.UH	S.UH0	1	2	11	10039.34	28.83	41882	10	10038.26	28.51	41847	0.00002173	0.00000170	0.00001163	0.00000471	0.00000969	0.00000116	0.00000764	0.00000370	0	0	0	0	0	0	0	0	0.05721230	0.03240030	0.06101541	0.06064557	0.05295385	0.02152571	0.05542860	0.05149550	12201952.01655629	0.01310662	0.02453993	0.02787392	12201944.01607717	0.01151844	0.02372986	0.02640249			
103	tae (w:t)	T.AE	T.AE1	1	2	24	42700.18	37.2	47178	24	42700.18	37.2	47178	0.00171040	0.00072977	0.00162288	0.00135517	0.00140232	0.00062970	0.00140968	0.00121971	0	0	0	0	0	0	0	0	0.05422788	0.05368546	0.05513371	0.05020927	0.05017212	0.05068225	0.05279081	0.04899421	0.02152318	0.05512789	0.02603666	0.03019062	0.02091069	0.04857986	0.02520248	0.02865249			
104	tao (w:t)	T.AO	T.AO1	1	2	33	41335.54	49.02	63333	33	41335.54	49.02	63333	0.00106473	0.00097892	0.00106546	0.00129776	0.00072055	0.00089902	0.00086229	0.00124028	0	0	0	0	0	0	0	0	0.03705729	0.04819991	0.04170314	0.04653971	0.03496207	0.04541090	0.04012671	0.04509720	0.04139073	0.05238938	0.03021090	0.03135823	0.04026553	0.04606516	0.02927377	0.02977100			
105	teh (w:t)	T.EH	T.EH1	1	2	22	41690.32	41.79	52603	22	41690.32	41.79	52603	0.00259199	0.00201774	0.00284868	0.00290068	0.00212610	0.00180150	0.00251871	0.00269461	0	0	0	0	0	0	0	0	0.05573865	0.05446468	0.05956592	0.06213139	0.04963131	0.05102030	0.05587821	0.05965091	0.02317881	0.05181634	0.02573123	0.02541599	0.02252360	0.04553896	0.02490458	0.02407862			
106	THaa (w:bah)	TH.AA	TH.AA1	1	2	21	1003.69	30.22	16698	21	1003.69	30.22	16698	0.00009933	0.00000644	0.00004928	0.00001488	0.00007109	0.00000283	0.00002690	0.00000818	0	0	0	0	0	0	0	0	0.03353665	0.02655414	0.03538016	0.03333506	0.02796891	0.02488285	0.03256213	0.03201793	0.03145695	0.00089124	0.02309062	0.00873263	0.03062960	0.00081812	0.02251331	0.00836392			
107	THae (w:pah)	TH.AE	TH.AE1	1	2	6	2991.88	4.91	8018	6	2991.88	4.91	8018	0.00006208	0.00070081	0.00012679	0.00042095	0.00005493	0.00066156	0.00011442	0.00042119	0	0	0	0	0	0	0	0	0.03634515	0.02946172	0.03626340	0.03249699	0.03232429	0.02764880	0.03398894	0.03141760	0.00827815	0.00335427	0.00397569	0.00531744	0.00804896	0.00307986	0.00386975	0.00509233			
108	thae (w:pah)	DH.AE	DH.AE1	1	2	10	51643.27	25.31	46512	10	51643.27	25.31	46512	0.00000621	0.00585628	0.00007773	0.00042739	0.00000646	0.00558780	0.00008001	0.00043552	0	0	0	0	0	0	0	0	0.03385686	0.05659713	0.03423419	0.03208899	0.02984086	0.05345085	0.03196709	0.03101272	0.01324504	0.04748844	0.01569908	0.02021391	0.01287211	0.04186611	0.01520614	0.01920243			
109	THah (w:le)	TH.AH	TH.AH0	1	2	14	73790.93	27.26	37071	9	72611	18.01	26750	0.00047494	0.00007142	0.00032976	0.00012688	0.00041036	0.00004964	0.00024914	0.00008728	0	0	0	0	0	0	0	0	0.04299838	0.06932247	0.04420066	0.04801066	0.02423158	0.04399328	0.02247914	0.02212348	0.01655629	0.05901560	0.01516636	0.01608742	0.01288767	0.05373358	0.01134206	0.01167875			
110	THaw (w:bough)	TH.AW	TH.AW1	1	2	19	6581.07	22.72	24182	19	6581.07	22.72	24182	0.00002794	0.00017820	0.00006611	0.00024738	0.00002908	0.00017003	0.00006804	0.00025209	0	0	0	0	0	0	0	0	0.00837637	0.01001527	0.00909321	0.01230049	0.00805582	0.00944929	0.00885302	0.01204283	0.02980132	0.00731504	0.01779647	0.01524906	0.02901670	0.00671693	0.01734971	0.01460633			
111	THeh (w:des)	TH.EH	TH.EH1	1	2	7	88.57	6.03	2208	7	88.57	6.03	2208	0.00020488	0.00003565	0.00014318	0.00008920	0.00018741	0.00003320	0.00013961	0.00008828	0	0	0	0	0	0	0	0	0.03785592	0.03024094	0.04069561	0.04441911	0.03178349	0.02798685	0.03707633	0.04207430	0.00993377	0.00004272	0.00367026	0.00054280	0.00966186	0.00003895	0.00357185	0.00051846			
112	theh (w:des)	DH.EH	DH.EH1	1	2	13	42162.23	32.53	56534	13	42162.23	32.53	56534	0.00004656	0.00329347	0.00020430	0.00092832	0.00002262	0.00312386	0.00017859	0.00089387	0	0	0	0	0	0	0	0	0.03536764	0.05737635	0.03866640	0.04401110	0.02930006	0.05378890	0.03505448	0.04166942	0.01490066	0.04417689	0.01539365	0.01543927	0.01448501	0.03882521	0.01490824	0.01462856			
113	THer (w:burr)	TH.ER	TH.ER1	1	2	25	21010.75	38.49	63974	21	5590.33	19.28	25677	0.00023281	0.00010725	0.00028635	0.00020244	0.00011955	0.00005990	0.00014223	0.00014816	0	0	0	0	0	0	0	0	0.01879687	0.01808985	0.02100145	0.02590395	0.01240155	0.01095367	0.01483139	0.01872774	0.03145695	0.01565883	0.02142771	0.02911230	0.02740380	0.00567177	0.01325359	0.01464067			
114	THey (w:bay)	TH.EY	TH.EY1	1	2	25	37495.81	58.86	77960	25	37495.81	58.86	77960	0.00002483	0.00000158	0.00001318	0.00000212	0.00001616	0.00000095	0.00000832	0.00000081	0	0	0	0	0	0	0	0	0.01684060	0.02113123	0.02326340	0.02950565	0.01615819	0.01994618	0.02277555	0.02905033	0.03807947	0.01914288	0.04531077	0.04609203	0.03708122	0.01757811	0.04418551	0.04415238			
115	THih (w:thaw)	TH.IH	TH.IH1	1	2	8	23809.99	11.71	18099	6	1128.19	6.65	9637	0.00024213	0.00352537	0.00047615	0.00186318	0.00014863	0.00188259	0.00029358	0.00103040	0	0	0	0	0	0	0	0	0.05415490	0.05287161	0.05638675	0.05924312	0.02969754	0.03250896	0.03586215	0.04227793	0.00827815	0.02543496	0.00523984	0.00575820	12213312.00482315	0.00000615	0.00091557	0.00013376			
116	thih (w:the)	DH.IH	DH.IH1	1	2	9	64467.92	23.68	39398	7	41786.12	18.62	30936	0.00005277	0.00319003	0.00011837	0.00032503	0.00000646	0.00302450	0.00006473	0.00027913	0	0	0	0	0	0	0	0	0.05166662	0.08000703	0.05435754	0.05883511	0.02721411	0.05831101	0.03384029	0.04187305	0.01324504	0.06956913	0.01696322	0.02065466	12213440.00964630	0.03879241	0.01225197	0.01424386			
117	THow (w:beau)	TH.OW	TH.OW1	1	2	27	24800.23	64.76	75517	25	24795.25	63.9	75283	0.00001552	0.00000034	0.00000343	0.00000090	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0	0	0	0.01773158	0.02005410	0.02007016	0.02236538	0.01506693	0.01879165	0.01851874	0.02150931	0.03973510	0.02360731	0.04429266	0.03788693	0.03708122	0.02167739	0.04310977	0.03628657			
118	tuh (w:t)	T.UH	T.UH0	1	2	14	40032.72	31.13	44950	11	39658.39	26.73	37554	0.00013038	0.00018734	0.00017208	0.00029359	0.00001292	0.00000141	0.00001117	0.00000418	0	0	0	0	0	0	0	0	0.02513570	0.03874771	0.02807455	0.03273073	0.02093986	0.02756124	0.02260721	0.02379450	12213696.01821192	0.05178063	0.02300780	0.02501439	12213688.01768489	0.04550616	0.02224830	0.02369392			
119	uwv (w:ooze)	UW.V	UW1.V	1	2	6	12119.35	10.54	16711	6	12119.35	10.54	16711	0.00031973	0.00041805	0.00045677	0.00069031	0.00030373	0.00039584	0.00045086	0.00069430	0	0	0	0	0	0	0	0	0.00510369	0.00778716	0.00332626	0.00456588	0.00507976	0.00735189	0.00328584	0.00450994	0.00662252	0.01301193	0.00504270	0.00591776	0.00644643	0.01194847	0.00491656	0.00566870			
120	vaa (w:v)	V.AA	V.AA1	1	2	23	1040.32	33.42	17595	23	1040.32	33.42	17595	0.00025765	0.00007623	0.00028270	0.00018639	0.00021326	0.00006005	0.00022497	0.00015474	0	0	0	0	0	0	0	0	0.03814530	0.02349726	0.03869868	0.03111758	0.03256856	0.02197618	0.03586861	0.02981744	0.03476821	0.00093456	0.02538021	0.00925818	0.03384504	0.00085619	0.02472732	0.00886172			
121	vae (w:v)	V.AE	V.AE1	1	2	11	3086.48	10.46	9842	11	3086.48	10.46	9842	0.00066430	0.00014196	0.00051579	0.00029230	0.00055253	0.00012724	0.00047103	0.00027986	0	0	0	0	0	0	0	0	0.04095380	0.02640484	0.03958192	0.03027950	0.03692395	0.02474213	0.03729542	0.02921710	0.01158941	0.00339759	0.00626528	0.00584299	0.01126439	0.00311793	0.00608376	0.00559014			
122	veh (w:v)	V.EH	V.EH1	1	2	10	127.55	9.52	3190	10	127.55	9.52	3190	0.00101817	0.00068906	0.00087500	0.00070803	0.00089180	0.00063477	0.00079402	0.00066634	0	0	0	0	0	0	0	0	0.04246457	0.02718406	0.04401412	0.04220162	0.03638314	0.02508018	0.04038281	0.03987380	0.01324503	0.00008604	0.00595985	0.00106835	0.01287730	0.00007702	0.00578586	0.00101626			
123	ver (w:v)	V.ER	V.ER1	1	2	28	22996.54	44.84	77901	23	5553.59	21.07	24215	0.00277514	0.00242119	0.00252313	0.00272891	0.00064946	0.00009174	0.00046853	0.00023320	0	0	0	0	0	0	0	0	0.02340552	0.01503297	0.02431997	0.02368646	0.01700120	0.00804700	0.01813787	0.01652724	0.03476821	0.01570215	0.02371730	0.02963784	0.03061923	0.00570984	0.01546760	0.01513847			
124	vih (w:v)	V.IH	V.IH1	1	2	13	22745.21	11.44	9777	11	63.41	6.38	1315	0.00157072	0.00128761	0.00174901	0.00205068	0.00069147	0.00027927	0.00078468	0.00061706	0	0	0	0	0	0	0	0	0.05876355	0.04981474	0.05970526	0.05702563	0.03429720	0.02960229	0.03916862	0.04007743	0.01158941	0.02547828	0.00752942	0.00628374	12226224.00803859	0.00004423	0.00312958	0.00063156			
