Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
639	ihkspreyshahnihstihk (w:expressionistic)	IH.K.S.P.R.EY.SH.AH.N.IH.S.T.IH.K	IH0.K.S.P.R.EY2.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00863440	0.00608325	0.00819928	0.00742131	0.00696015	0.00445909	0.00655956	0.00571560	0.00097992	0.00046075	0.00085224	0.00068619	0.00060007	0.00021490	0.00054316	0.00042656	0.05808451	0.04705618	0.05299927	0.04902937	0.05090109	0.04337102	0.04758294	0.04472645	39451581.80550774	0.17120256	0.13010861	0.17147892	39451617.22590362	0.16680452	0.11853735	0.16621147			
640	ihkspreyshahnihzahm (w:expressionism)	IH.K.S.P.R.EY.SH.AH.N.IH.Z.AH.M	IH0.K.S.P.R.EY2.SH.AH0.N.IH2.Z.AH0.M	5	13	1	0.04	0.02	2	1	0.04	0.02	2	0.00684628	0.00500726	0.00661757	0.00598843	0.00531390	0.00289625	0.00497236	0.00415643	0.00079339	0.00024131	0.00066421	0.00050215	0.00052136	0.00015237	0.00044309	0.00033535	0.05903630	0.05942793	0.05831386	0.05970538	0.05160242	0.05486357	0.05234998	0.05449641	0.09698276	0.10604575	0.09550644	0.10557134	42486375.47131070	0.10121039	0.08888119	0.10030531			
641	ihkspriyshahnihstihk (w:expressionistic)	IH.K.S.P.R.IY.SH.AH.N.IH.S.T.IH.K	IH0.K.S.P.R.IY0.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00887056	0.00643777	0.00850628	0.00786686	0.00742420	0.00477086	0.00703825	0.00620113	0.00084274	0.00043281	0.00074906	0.00062830	0.00062242	0.00022391	0.00056683	0.00044848	0.05885429	0.04979101	0.05432374	0.05126353	0.05179036	0.04618826	0.04909979	0.04711426	0.09294320	0.17132569	0.13063030	0.17161089	0.08433735	0.16691885	0.11901557	0.16633144			
642	ihkspriyshahnihzahm (w:expressionism)	IH.K.S.P.R.IY.SH.AH.N.IH.Z.AH.M	IH0.K.S.P.R.IY0.SH.AH0.N.IH2.Z.AH0.M	5	13	1	0.04	0.02	2	1	0.04	0.02	2	0.00710211	0.00539132	0.00695016	0.00647111	0.00581661	0.00323400	0.00549094	0.00468242	0.00064375	0.00021084	0.00055166	0.00043900	0.00054573	0.00016219	0.00046891	0.00035926	0.05986529	0.06237314	0.05974021	0.06211140	0.05256010	0.05789753	0.05398352	0.05706789	0.09797745	0.10674979	0.09652203	0.10628839	0.08785581	0.10193026	0.08992755	0.10104124			
643	ihksprowpriyeytahd (w:expropriated)	IH.K.S.P.R.OW.P.R.IY.EY.T.AH.D	IH2.K.S.P.R.OW1.P.R.IY0.EY2.T.AH0.D	5	13	0	0	0	0	0	0	0	0	0.00507405	0.00361455	0.00508081	0.00477594	0.00389569	0.00246025	0.00384129	0.00346610	0.00034973	0.00017586	0.00038199	0.00035174	0.00021650	0.00010280	0.00024095	0.00021730	0.04733817	0.05264720	0.04874680	0.05200363	0.04201956	0.04651199	0.04435973	0.04762536	0.10593501	0.13119958	0.12074253	0.13264985	0.08619798	0.10317522	0.09767344	0.10535720			
644	ihksprowshahnihstihk (w:expressionistic)	IH.K.S.P.R.OW.SH.AH.N.IH.S.T.IH.K	IH0.K.S.P.R.OW2.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00830846	0.00579548	0.00793079	0.00721724	0.00693530	0.00446748	0.00654956	0.00572227	0.00083211	0.00042760	0.00074397	0.00061603	0.00060022	0.00021486	0.00054305	0.00042644	0.05712331	0.04681658	0.05212480	0.04843771	0.05027839	0.04338584	0.04708486	0.04450202	0.09208262	0.17135647	0.13067377	0.17169486	0.08347676	0.16681331	0.11858083	0.16622347			
645	ihksprowshahnihzahm (w:expressionism)	IH.K.S.P.R.OW.SH.AH.N.IH.Z.AH.M	IH0.K.S.P.R.OW2.SH.AH0.N.IH2.Z.AH0.M	5	13	1	0.04	0.02	2	1	0.04	0.02	2	0.00649317	0.00469551	0.00632671	0.00576735	0.00528697	0.00290535	0.00496152	0.00416365	0.00063215	0.00020515	0.00054610	0.00042561	0.00052152	0.00015231	0.00044297	0.00033522	0.05800115	0.05916991	0.05737212	0.05906820	0.05093183	0.05487954	0.05181359	0.05425472	0.09748011	0.10614859	0.09567571	0.10568456	0.08702690	0.10123412	0.08892735	0.10032418			
646	ihkspruhshahnihstihk (w:expressionistic)	IH.K.S.P.R.UH.SH.AH.N.IH.S.T.IH.K	IH0.K.S.P.R.UH2.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00808043	0.00570927	0.00770521	0.00704050	0.00690721	0.00445407	0.00652859	0.00570146	0.00079820	0.00041664	0.00071039	0.00059230	0.00059640	0.00021474	0.00054192	0.00042613	0.05634335	0.04610368	0.05144988	0.04785018	0.04989379	0.04297349	0.04679151	0.04421626	39451614.94836489	0.17120256	0.13010861	0.17147892	39451618.36876076	0.16680452	0.11853735	0.16621147			
647	ihkspruhshahnihzahm (w:expressionism)	IH.K.S.P.R.UH.SH.AH.N.IH.Z.AH.M	IH0.K.S.P.R.UH2.SH.AH0.N.IH2.Z.AH0.M	5	13	1	0.04	0.02	2	1	0.04	0.02	2	0.00624613	0.00460212	0.00608233	0.00557589	0.00525655	0.00289082	0.00493881	0.00414111	0.00059516	0.00019320	0.00050947	0.00039972	0.00051735	0.00015218	0.00044174	0.00033488	0.05716120	0.05840216	0.05664529	0.05843547	0.05051764	0.05443547	0.05149767	0.05394697	42486354.55835544	0.10602993	0.09547567	0.10555247	42486365.62515685	0.10121039	0.08888119	0.10030531			
648	ihkspuhrahmahntahd (w:experimented)	IH.K.S.P.UH.R.AH.M.AH.N.T.AH.D	IH0.K.S.P.UH0.R.AH0.M.AH0.N.T.AH0.D	5	13	1	0.61	0.21	29	1	0.61	0.21	29	0.00761120	0.00646720	0.00769912	0.00725142	0.00690282	0.00459771	0.00676758	0.00580493	0.00072020	0.00046487	0.00077218	0.00071186	0.00067387	0.00033749	0.00070319	0.00060860	0.06705415	0.07248465	0.07118831	0.07250432	0.06520138	0.07184070	0.06989484	0.07165166	42486368.11240053	0.14340329	0.12938962	0.14451253	42486364.41345262	0.13952238	0.12416727	0.14016292			
649	ihkspuhrahmahnteyshahn (w:experimentation)	IH.K.S.P.UH.R.AH.M.AH.N.T.EY.SH.AH.N	IH0.K.S.P.UH0.R.AH0.M.AH0.N.T.EY1.SH.AH0.N	6	15	1	0.59	0.2	28	1	0.59	0.2	28	0.00851677	0.00634514	0.00831753	0.00765331	0.00778731	0.00447540	0.00739370	0.00619605	0.00093950	0.00042084	0.00088322	0.00071753	0.00090753	0.00031370	0.00083188	0.00063566	0.06353941	0.05377591	0.06121483	0.05509980	0.06174460	0.05316265	0.05999027	0.05429860	36821524.42256412	0.17407415	0.18196581	0.17469306	36821515.88000001	0.16849948	0.17449439	0.16852827			
650	ihkspuhrahmehntahl (w:experimental)	IH.K.S.P.UH.R.AH.M.EH.N.T.AH.L	IH0.K.S.P.UH0.R.AH0.M.EH1.N.T.AH0.L	5	13	0	0	0	0	0	0	0	0	0.00668512	0.00519620	0.00652959	0.00613168	0.00603176	0.00392432	0.00580235	0.00521306	0.00046285	0.00032747	0.00045100	0.00044018	0.00038841	0.00023965	0.00038275	0.00037545	0.06152107	0.06709577	0.06626977	0.06688541	0.05951667	0.06634152	0.06480666	0.06590144	42486380.41495358	0.14376386	0.13016116	0.14501356	42486373.02535581	0.13969672	0.12517028	0.14043707			
651	ihkspuhrahmehntahliy (w:experimentally)	IH.K.S.P.UH.R.AH.M.EH.N.T.AH.L.IY	IH0.K.S.P.UH0.R.AH0.M.EH1.N.T.AH0.L.IY0	6	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00671554	0.00519141	0.00654700	0.00623715	0.00603629	0.00386854	0.00576051	0.00522261	0.00049010	0.00034063	0.00047112	0.00046901	0.00041235	0.00025153	0.00039970	0.00040225	0.06318891	0.08485803	0.07561380	0.08566210	0.06132769	0.08415766	0.07425520	0.08474842	39451642.38339071	0.14068035	0.13057154	0.14490499	39451625.23407918	0.13814708	0.12343739	0.14185731			
652	ihkstraengahgaenzahz (w:extravaganzas)	IH.K.S.T.R.AE.NG.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.AE2.NG.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00448769	0.00333642	0.00446088	0.00412950	0.00396711	0.00287626	0.00389819	0.00365169	0.00029973	0.00013368	0.00029442	0.00025230	0.00022712	0.00009779	0.00021704	0.00019393	0.06349971	0.08536570	0.06661767	0.07850069	0.06174350	0.08475696	0.06542616	0.07773809	39451636.68459553	0.22580946	0.16763572	0.21870815	39451648.10370051	0.22215037	0.15719679	0.21456867			
653	ihkstraengahleyshahn (w:extrapolation)	IH.K.S.T.R.AE.NG.AH.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.NG.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00818806	0.00492332	0.00784040	0.00706483	0.00754636	0.00401309	0.00708580	0.00619111	0.00083997	0.00027858	0.00073730	0.00056081	0.00075533	0.00023370	0.00065354	0.00049819	0.05931985	0.08591614	0.06375196	0.07799894	0.05685932	0.08483962	0.06191964	0.07669557	42486361.96883289	0.15322529	0.13448549	0.15158261	42486360.72661575	0.14452260	0.12326996	0.14213313			
654	ihkstraepaeleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AE.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AE2.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00699993	0.00433854	0.00681105	0.00619959	0.00614188	0.00340259	0.00583661	0.00515377	0.00079912	0.00027375	0.00071794	0.00055486	0.00073849	0.00023012	0.00064145	0.00049045	0.04846340	0.07379334	0.05182155	0.06554496	0.04580082	0.07266861	0.04988554	0.06418995	0.11140584	0.14345821	0.12445992	0.14202975	42486360.71418207	0.13456162	0.11293644	0.13235374			
655	ihkstraepahdeyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.D.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.D.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00713652	0.00467237	0.00711991	0.00668157	0.00650485	0.00367713	0.00629375	0.00562705	0.00080376	0.00030783	0.00072823	0.00059253	0.00073529	0.00024045	0.00063916	0.00049803	0.05718574	0.08525723	0.06152123	0.07594736	0.05472639	0.08418413	0.05969212	0.07464773	0.12234748	0.15469955	0.13526551	0.15345011	0.11089958	0.14599686	0.12404997	0.14400062			
656	ihkstraepahlahshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.AH.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.AH0.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00852848	0.00511887	0.00822988	0.00740023	0.00783797	0.00411584	0.00735212	0.00635747	0.00070024	0.00030851	0.00066040	0.00055373	0.00062239	0.00023895	0.00056131	0.00045473	0.06663349	0.09198587	0.07132632	0.08442219	0.06480221	0.09134072	0.07005955	0.08360909	0.12765252	0.15542846	0.13904464	0.15498104	0.12084653	0.15122945	0.13331920	0.15044556			
657	ihkstraepahleylahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.L.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.L.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00817978	0.00508031	0.00793500	0.00724343	0.00740769	0.00408709	0.00703362	0.00620571	0.00044041	0.00023336	0.00043434	0.00038810	0.00032619	0.00016268	0.00031837	0.00027844	0.06288643	0.09123280	0.06846504	0.08405189	0.06042706	0.09016020	0.06663587	0.08275243	0.11621353	0.14149162	0.12512426	0.14064253	0.10476562	0.13278893	0.11390872	0.13119305			
658	ihkstraepahleynahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.N.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.N.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00821005	0.00529137	0.00801665	0.00744260	0.00751243	0.00429797	0.00718837	0.00644487	0.00041736	0.00022953	0.00040846	0.00037816	0.00030727	0.00016034	0.00029634	0.00026964	0.06461942	0.09058445	0.07091244	0.08317068	0.06216005	0.08951184	0.06908327	0.08187122	0.12185013	0.14745789	0.13183989	0.14685844	0.11040223	0.13875519	0.12062435	0.13740896			
659	ihkstraepahleyngahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.NG.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.NG.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00751445	0.00483235	0.00731333	0.00679704	0.00682554	0.00393683	0.00650721	0.00587336	0.00038378	0.00020829	0.00037034	0.00034494	0.00027712	0.00014294	0.00026126	0.00024218	0.05892222	0.08186693	0.06270176	0.07496663	0.05646284	0.08079432	0.06087258	0.07366717	0.11604775	0.14142857	0.12503227	0.14059551	0.10459984	0.13272588	0.11381673	0.13114603			
660	ihkstraepahleyshahl (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.SH.AH.L	IH0.K.S.T.R.AE2.P.AH0.L.EY1.SH.AH0.L	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00764405	0.00373730	0.00714474	0.00627816	0.00710531	0.00325385	0.00654252	0.00574535	0.00059191	0.00027454	0.00053940	0.00047558	0.00048880	0.00020670	0.00043296	0.00037442	0.05650726	0.06756835	0.05958940	0.06343378	0.05404789	0.06649575	0.05776023	0.06213432	0.12367374	0.15252824	0.13588275	0.15232514	0.11222584	0.14382555	0.12466721	0.14287566			
661	ihkstraepahleyshahv (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.SH.AH.V	IH0.K.S.T.R.AE2.P.AH0.L.EY1.SH.AH0.V	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00625726	0.00354014	0.00595159	0.00534881	0.00571106	0.00301685	0.00532364	0.00475185	0.00057025	0.00025469	0.00051325	0.00044314	0.00046507	0.00018687	0.00040377	0.00033973	0.04980920	0.06236590	0.05175742	0.05755066	0.04734982	0.06129330	0.04992825	0.05625120	0.11654509	0.14328828	0.12613041	0.14248405	0.10509719	0.13458559	0.11491487	0.13303457			
662	ihkstraepahleyshahz (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.SH.AH.Z	IH0.K.S.T.R.AE2.P.AH0.L.EY1.SH.AH0.Z	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00634391	0.00343058	0.00605132	0.00544407	0.00581985	0.00294227	0.00545719	0.00489055	0.00057226	0.00025483	0.00051390	0.00044329	0.00046844	0.00018766	0.00040682	0.00034157	0.05682123	0.06649667	0.05768572	0.06188003	0.05436186	0.06542407	0.05585655	0.06058057	0.12765252	0.15229843	0.13569758	0.15149323	0.11620462	0.14359574	0.12448204	0.14204375			
663	ihkstraepahleyshihn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.SH.IH.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.SH.IH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00761844	0.00471428	0.00723435	0.00689593	0.00670734	0.00373884	0.00623755	0.00590831	0.00041828	0.00021894	0.00040008	0.00036781	0.00031160	0.00015301	0.00029043	0.00026495	0.05470037	0.07046334	0.05613930	0.06434381	0.05202283	0.06936589	0.05425785	0.06301790	0.11753979	0.13888067	0.12382351	0.13819399	0.10609188	0.13017797	0.11260797	0.12874450			
664	ihkstraepahleyshiyn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.SH.IY.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.SH.IY0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00573213	0.00315502	0.00547955	0.00500933	0.00505433	0.00249199	0.00472992	0.00432310	0.00040498	0.00021613	0.00038777	0.00036053	0.00029652	0.00014845	0.00027626	0.00025424	0.05819092	0.07612242	0.05977243	0.07023277	0.05564428	0.07501566	0.05787978	0.06889175	0.10610080	0.12759709	0.11125458	0.12631755	0.09448711	0.11879941	0.09990041	0.11675478			
665	ihkstraepahleytahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.T.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.T.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00869042	0.00618813	0.00842192	0.00782142	0.00759671	0.00515830	0.00735741	0.00673362	0.00053620	0.00029067	0.00052318	0.00048439	0.00037606	0.00021388	0.00037513	0.00036137	0.06392623	0.08807000	0.06854966	0.08083029	0.06146685	0.08699740	0.06672048	0.07953083	0.13047082	0.15744370	0.14226598	0.15716500	0.11902292	0.14874101	0.13105044	0.14771552			
666	ihkstraepahleyzahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.EY.Z.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.EY1.Z.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00775037	0.00495743	0.00754170	0.00701273	0.00704365	0.00403206	0.00672174	0.00606621	0.00041349	0.00023194	0.00040945	0.00038750	0.00030679	0.00016576	0.00030104	0.00028538	0.06175999	0.08352015	0.06501186	0.07650916	0.05930062	0.08244754	0.06318269	0.07520969	0.11720822	0.14170836	0.12547691	0.14086822	0.10576032	0.13300567	0.11426137	0.13141874			
667	ihkstraepahlihshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.IH.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.IH0.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00866920	0.00517814	0.00828930	0.00749074	0.00775881	0.00408730	0.00722164	0.00630227	0.00079711	0.00032818	0.00073328	0.00059642	0.00065270	0.00024160	0.00057878	0.00046118	0.06151398	0.08461562	0.06471874	0.07746507	0.05937457	0.08330295	0.06316028	0.07599209	0.11969496	0.14085189	0.12474880	0.13969092	0.11156271	0.13639938	0.11862239	0.13488139			
668	ihkstraepahliyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.L.IY.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.L.IY0.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00853107	0.00532297	0.00825031	0.00763138	0.00782908	0.00425491	0.00734592	0.00652206	0.00073289	0.00034225	0.00069074	0.00060475	0.00064805	0.00026611	0.00058961	0.00050186	0.06149028	0.08713164	0.06630998	0.07986898	0.05963529	0.08638711	0.06497587	0.07901673	0.11389257	0.13855846	0.12163363	0.13730007	0.10675501	0.13431192	0.11581566	0.13271734			
669	ihkstraepahneyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.N.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.N.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00910043	0.00633657	0.00892674	0.00828169	0.00831322	0.00499001	0.00793139	0.00695385	0.00086442	0.00034219	0.00078588	0.00065060	0.00076880	0.00026967	0.00067859	0.00054703	0.06029844	0.08868141	0.06620583	0.08008949	0.05783881	0.08760756	0.06437503	0.07878876	0.12864722	0.15709275	0.13819738	0.15490594	0.11719931	0.14839006	0.12698184	0.14545646			
670	ihkstraepahsheyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.SH.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.SH.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00677565	0.00430817	0.00663843	0.00611709	0.00617447	0.00343819	0.00587063	0.00519439	0.00078767	0.00029143	0.00071393	0.00057288	0.00072230	0.00022594	0.00062910	0.00048089	0.05481483	0.07980091	0.05915994	0.07196764	0.05235569	0.07872900	0.05733169	0.07066909	0.12234748	0.15444201	0.13528094	0.15281672	0.11089958	0.14573931	0.12406540	0.14336724			
671	ihkstraepahteyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.T.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.T.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00753101	0.00563159	0.00737821	0.00681247	0.00687186	0.00419004	0.00655449	0.00577792	0.00085359	0.00030546	0.00076368	0.00060379	0.00077971	0.00023718	0.00067324	0.00050658	0.06072825	0.08824188	0.06574386	0.07934251	0.05826858	0.08716813	0.06391323	0.07804198	0.12848143	0.16128877	0.14185451	0.16003919	0.11703353	0.15258608	0.13063897	0.15058971			
672	ihkstraepahzeyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AH.Z.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AH0.Z.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00693759	0.00464339	0.00680233	0.00630190	0.00635110	0.00373319	0.00604578	0.00536480	0.00081769	0.00029636	0.00073061	0.00058375	0.00075277	0.00023045	0.00064509	0.00049134	0.05994488	0.08233012	0.06274088	0.07469963	0.05748528	0.08125765	0.06091134	0.07340034	0.12450265	0.15365748	0.13500318	0.15216443	0.11305475	0.14495479	0.12378764	0.14271495			
673	ihkstraepayleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.AY.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.AY2.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00682972	0.00430979	0.00668224	0.00614092	0.00612250	0.00340052	0.00582777	0.00515105	0.00079819	0.00027272	0.00071740	0.00055328	0.00073849	0.00023011	0.00064133	0.00049044	0.04887086	0.07383759	0.05195712	0.06562122	0.04635563	0.07275584	0.05010377	0.06430898	0.11074271	0.14351360	0.12450611	0.14209581	0.09896324	0.13460911	0.11301343	0.13241037			
674	ihkstraeperleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.ER.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.ER2.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00701959	0.00439944	0.00684344	0.00630256	0.00610473	0.00339915	0.00581617	0.00514691	0.00080252	0.00027266	0.00071866	0.00055350	0.00073753	0.00023007	0.00064098	0.00049035	0.05033165	0.07544067	0.05363572	0.06682848	0.04558410	0.07250488	0.04969275	0.06400830	0.11074271	0.14333554	0.12427516	0.14188817	42486373.02187439	0.13456162	0.11293644	0.13235374			
675	ihkstraepeyleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.EY.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.EY0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00688223	0.00432628	0.00673257	0.00618694	0.00610069	0.00339945	0.00581456	0.00514807	0.00079711	0.00027158	0.00071437	0.00055152	0.00073753	0.00023007	0.00064098	0.00049035	0.05003256	0.07467699	0.05321812	0.06660932	0.04565345	0.07251988	0.04972931	0.06402817	0.11173740	0.14383412	0.12498342	0.14243560	42486373.02187439	0.13456162	0.11293644	0.13235374			
676	ihkstraepihleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.IH.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.IH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00718851	0.00466044	0.00707109	0.00656715	0.00628675	0.00347633	0.00599946	0.00530793	0.00081026	0.00027587	0.00072975	0.00056058	0.00074331	0.00023167	0.00064679	0.00049381	0.05412015	0.07852929	0.05699837	0.07083638	0.05104981	0.07722050	0.05477458	0.06925827	0.11621353	0.14652880	0.12841693	0.14536151	0.10227889	0.13590303	0.11486106	0.13372231			
677	ihkstraepiyleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.IY.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.IY0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00692879	0.00449311	0.00680521	0.00633735	0.00617204	0.00343247	0.00589012	0.00521415	0.00080160	0.00028427	0.00072656	0.00056953	0.00074010	0.00023258	0.00064534	0.00049562	0.05150201	0.08144132	0.05564813	0.07171900	0.04889993	0.08030788	0.05371276	0.07036922	0.11157162	0.14370750	0.12481405	0.14224683	0.10012371	0.13500480	0.11359851	0.13279735			
678	ihkstraepuwleyshahn (w:extrapolation)	IH.K.S.T.R.AE.P.UW.L.EY.SH.AH.N	IH0.K.S.T.R.AE2.P.UW2.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00678704	0.00429361	0.00662963	0.00610779	0.00610957	0.00339880	0.00581752	0.00514612	0.00079865	0.00027271	0.00071624	0.00055322	0.00073881	0.00023023	0.00064205	0.00049070	0.04848941	0.07413172	0.05209769	0.06588092	0.04573580	0.07265915	0.04991143	0.06415966	0.11240053	0.14520718	0.12638454	0.14369091	42486373.02187439	0.13456162	0.11293644	0.13235374			
679	ihkstraerdahnehrahliy (w:extraordinarily)	IH.K.S.T.R.AE.R.D.AH.N.EH.R.AH.L.IY	IH0.K.S.T.R.AE2.R.D.AH0.N.EH1.R.AH0.L.IY0	6	15	1	1.14	0.33	54	1	1.14	0.33	54	0.00817553	0.00530251	0.00807040	0.00745781	0.00718170	0.00414355	0.00695372	0.00619187	0.00049299	0.00022813	0.00048161	0.00040557	0.00039053	0.00017413	0.00038543	0.00032961	0.06405505	0.06591199	0.06931684	0.06348642	0.06226778	0.06486831	0.06794247	0.06231656	36821527.58871796	0.17000481	0.17937502	0.16775504	36821509.44923079	0.16637459	0.17467283	0.16373660			
680	ihkstraerdahnehriy (w:extraordinary)	IH.K.S.T.R.AE.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.AE2.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00750902	0.00550877	0.00763804	0.00727389	0.00615750	0.00361022	0.00600939	0.00540944	0.00044939	0.00024296	0.00045826	0.00039388	0.00032940	0.00013518	0.00032147	0.00026867	0.05829180	0.06322884	0.06089131	0.06005830	0.05625123	0.06250363	0.05949069	0.05915304	0.08852785	0.13683142	0.10051854	0.13493242	0.07956668	0.13129317	0.09308027	0.12893165			
681	ihkstraeshahgaenzahz (w:extravaganzas)	IH.K.S.T.R.AE.SH.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.AE2.SH.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00503068	0.00343439	0.00492885	0.00444954	0.00455816	0.00303190	0.00442091	0.00402856	0.00030541	0.00013300	0.00029843	0.00025656	0.00023006	0.00009785	0.00021761	0.00019410	0.06246575	0.08320621	0.06553986	0.07666207	0.06071018	0.08260034	0.06435001	0.07590216	0.11445783	0.22587103	0.16789672	0.21879214	0.10499139	0.22221194	0.15745779	0.21465266			
