Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
138	aetahbayahgraefihkahl (w:autobiographical)	AE.T.AH.B.AY.AH.G.R.AE.F.IH.K.AH.L	AE0.T.AH0.B.AY2.AH0.G.R.AE1.F.IH0.K.AH0.L	7	14	1	0.43	0.16	18	1	0.43	0.16	18	0.00470093	0.00377914	0.00449545	0.00391984	0.00398973	0.00256431	0.00367705	0.00307341	0.00031321	0.00012891	0.00028603	0.00021643	0.00024182	0.00009304	0.00021338	0.00015539	0.04239643	0.03123475	0.04052406	0.03162894	0.03890399	0.02605560	0.03733819	0.02839992	0.07271945	0.03261978	0.07240905	0.03652255	0.06454389	0.03128462	0.06751790	0.03498947			
139	ahkspehrahmehntahliy (w:experimentally)	AH.K.S.P.EH.R.AH.M.EH.N.T.AH.L.IY	AH1.K.S.P.EH0.R.AH0.M.EH1.N.T.AH0.L.IY0	6	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00682586	0.00524491	0.00675116	0.00638199	0.00564010	0.00374434	0.00543082	0.00495915	0.00053946	0.00036193	0.00053220	0.00050962	0.00035987	0.00022387	0.00034557	0.00034665	0.06423893	0.08819003	0.07719586	0.08828104	0.05883879	0.08233958	0.07242314	0.08349051	0.09251291	0.13946775	0.12621037	0.14353018	18783246.94277108	0.13686946	0.11906768	0.14025777			
140	ahksprehshahnihstihk (w:expressionistic)	AH.K.S.P.R.EH.SH.AH.N.IH.S.T.IH.K	AH1.K.S.P.R.EH2.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00812962	0.00576092	0.00777264	0.00713656	0.00655228	0.00435625	0.00624229	0.00548471	0.00079324	0.00041492	0.00070751	0.00059146	0.00054597	0.00018736	0.00048876	0.00037114	0.05668695	0.04837339	0.05230513	0.04928760	0.04774877	0.04128342	0.04526023	0.04320786	0.08605852	0.16929379	0.12362659	0.16918713	18783210.36359725	0.16545431	0.11396954	0.16450763			
141	ahkstraevahgaenzahz (w:extravaganzas)	AH.K.S.T.R.AE.V.AH.G.AE.N.Z.AH.Z	AH1.K.S.T.R.AE2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00427923	0.00336740	0.00425302	0.00391987	0.00371160	0.00282206	0.00371312	0.00352053	0.00024540	0.00009657	0.00023694	0.00018912	0.00017596	0.00007008	0.00016352	0.00013809	0.06066666	0.08417113	0.06435124	0.07662089	0.05718500	0.07997628	0.06140395	0.07387406	0.10671256	0.22397548	0.16132808	0.21652438	18783252.66996558	0.22092771	0.15306420	0.21303283			
142	ahlawktrahfihkeyshahn (w:electrification)	AH.L.AW.K.T.R.AH.F.IH.K.EY.SH.AH.N	AH0.L.AW1.K.T.R.AH0.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00693021	0.00396448	0.00655225	0.00572819	0.00631715	0.00308085	0.00585479	0.00482077	0.00060571	0.00018704	0.00051814	0.00038687	0.00057890	0.00015635	0.00048739	0.00034692	0.05245042	0.03646654	0.04538049	0.03676220	0.05082066	0.03470131	0.04420329	0.03537104	18783258.39113597	0.01940453	0.06510299	0.02246420	18783203.52624785	0.01787487	0.05989677	0.02060596			
143	ahlehjtrahfihkeyshahn (w:electrification)	AH.L.EH.JH.T.R.AH.F.IH.K.EY.SH.AH.N	AH0.L.EH2.JH.T.R.AH0.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00679291	0.00395398	0.00639799	0.00555958	0.00600075	0.00292555	0.00551901	0.00447809	0.00062032	0.00018736	0.00052850	0.00038851	0.00057155	0.00015220	0.00047773	0.00033768	0.05158185	0.03525615	0.04462204	0.03648686	0.04827304	0.03192326	0.04168959	0.03317694	18783258.38812392	0.01862138	0.06223903	0.02153307	18783203.52280551	0.01706534	0.05690238	0.01963885			
144	ahlehktraefihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AE.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AE2.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00682084	0.00393919	0.00645109	0.00565275	0.00574996	0.00286117	0.00526176	0.00434853	0.00069451	0.00020314	0.00059178	0.00042802	0.00053377	0.00013640	0.00043888	0.00030293	0.04622773	0.02983012	0.03833218	0.03019978	0.04272194	0.02572191	0.03522963	0.02649204	0.09982788	0.01832699	0.06118743	0.02118029	0.09122203	0.01670058	0.05554628	0.01919008			
145	ahlehktrahfahkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.AH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.AH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00708757	0.00412994	0.00670960	0.00587219	0.00621127	0.00301971	0.00575905	0.00473409	0.00074075	0.00024538	0.00064081	0.00047669	0.00060610	0.00016466	0.00050664	0.00035939	0.05752801	0.04355556	0.05243611	0.04467978	0.05452174	0.04079316	0.04978650	0.04183478	0.12306368	0.02167830	0.07384621	0.02509189	0.11617900	0.02084793	0.07055411	0.02396558			
146	ahlehktrahfehkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.EH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.EH2.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00702739	0.00408037	0.00665044	0.00583804	0.00591276	0.00290781	0.00546509	0.00448044	0.00070841	0.00022353	0.00061875	0.00046191	0.00057508	0.00015221	0.00048174	0.00033647	0.04850288	0.03421274	0.04241208	0.03476973	0.04531719	0.03137514	0.03964249	0.03184508	0.10800344	0.01921100	0.06505901	0.02232018	0.09853700	0.01780889	0.05972237	0.02054593			
147	ahlehktrahfeykeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.EY.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.EY2.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00674420	0.00410004	0.00641009	0.00570270	0.00587747	0.00290096	0.00543514	0.00446232	0.00069210	0.00021336	0.00059873	0.00044236	0.00057346	0.00015209	0.00048099	0.00033621	0.04988047	0.03549128	0.04387724	0.03620327	0.04611535	0.03205148	0.04050959	0.03264027	0.10628227	0.01874481	0.06344948	0.02181623	0.09853700	0.01777810	0.05963537	0.02050994			
148	ahlehktrahfihkahshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.AH.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.AH0.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00765229	0.00462784	0.00734711	0.00651682	0.00661541	0.00328414	0.00615527	0.00505406	0.00060741	0.00023404	0.00056132	0.00044103	0.00045880	0.00015484	0.00041017	0.00030041	0.06277213	0.04722759	0.05642868	0.04800592	0.05977905	0.04393356	0.05360321	0.04475371	0.10843373	0.02026980	0.06662013	0.02357808	0.10413081	0.01924945	0.06335763	0.02240221			
149	ahlehktrahfihkeylahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.L.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.L.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00715371	0.00423974	0.00684298	0.00603144	0.00606115	0.00301334	0.00564986	0.00462540	0.00031321	0.00012081	0.00029717	0.00023743	0.00016112	0.00005219	0.00015402	0.00010770	0.06007955	0.04425832	0.05465725	0.04531330	0.05676464	0.04090393	0.05171467	0.04199032	0.10025818	0.01799294	0.06040775	0.02096460	0.09208262	0.01643689	0.05507110	0.01907038			
150	ahlehktrahfihkeynahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.N.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.N.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00718165	0.00443457	0.00691836	0.00621529	0.00615783	0.00320800	0.00579271	0.00484617	0.00028725	0.00010815	0.00026287	0.00021356	0.00013980	0.00004131	0.00012337	0.00008498	0.06097089	0.04854078	0.05672372	0.04889569	0.05765597	0.04518639	0.05378114	0.04557272	0.10283993	0.01856021	0.06245105	0.02160043	0.09466437	0.01700417	0.05711440	0.01970620			
151	ahlehktrahfihkeyngahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.NG.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.NG.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00653956	0.00401086	0.00626913	0.00561939	0.00552378	0.00287464	0.00516394	0.00431862	0.00026058	0.00009758	0.00023761	0.00019725	0.00011555	0.00003386	0.00010086	0.00007386	0.05529874	0.04015896	0.04976151	0.04128881	0.05198382	0.03680457	0.04681893	0.03796583	0.09896730	0.01789179	0.06001648	0.02084464	0.09079174	0.01633575	0.05467983	0.01895041			
152	ahlehktrahfihkeyshahz (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.SH.AH.Z	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.SH.AH0.Z	6	14	0	0	0	0	0	0	0	0	0.00545906	0.00271691	0.00510420	0.00437050	0.00459545	0.00195658	0.00419470	0.00341141	0.00043818	0.00013899	0.00036967	0.00028535	0.00029577	0.00007371	0.00023508	0.00016308	0.05317101	0.06425790	0.05226729	0.06117364	0.04985609	0.06090351	0.04932471	0.05785067	0.10843373	0.05096045	0.07397671	0.05004929	0.10025817	0.04940441	0.06864007	0.04815506			
153	ahlehktrahfihkeyshayn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.SH.AY.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.SH.AY0.N	6	14	0	0	0	0	0	0	0	0	0.00485064	0.00239042	0.00455500	0.00401018	0.00384855	0.00153067	0.00349376	0.00286664	0.00028342	0.00010275	0.00025456	0.00020874	0.00013716	0.00003767	0.00011481	0.00008284	0.04618720	0.03373109	0.04062683	0.03435769	0.04267792	0.03034699	0.03761700	0.03100670	0.08519793	0.01347596	0.04665811	0.01568487	18783209.21901893	0.01184954	0.04101696	0.01371864			
154	ahlehktrahfihkeyshiyn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.SH.IY.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.SH.IY0.N	6	14	0	0	0	0	0	0	0	0	0.00489434	0.00246255	0.00457642	0.00396919	0.00388882	0.00154094	0.00352337	0.00288761	0.00028484	0.00010351	0.00025405	0.00020949	0.00013818	0.00003777	0.00011540	0.00008303	0.05473919	0.04099593	0.04945572	0.04187501	0.05142427	0.03764154	0.04651314	0.03855204	0.08476764	0.01362109	0.04709312	0.01587685	0.07659208	0.01206505	0.04175647	0.01398262			
155	ahlehktrahfihkeyzahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.EY.Z.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.EY1.Z.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00675733	0.00412632	0.00647994	0.00581849	0.00572511	0.00296254	0.00536197	0.00449664	0.00028300	0.00011841	0.00027025	0.00023483	0.00013877	0.00005398	0.00013432	0.00011209	0.05991749	0.04452936	0.05365175	0.04564312	0.05660257	0.04117497	0.05070917	0.04232014	0.10327022	0.01843708	0.06210325	0.02155244	0.09509466	0.01688104	0.05676661	0.01965822			
156	ahlehktrahfihkihshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.IH.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.IH0.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00728790	0.00430049	0.00702260	0.00629946	0.00620033	0.00303559	0.00578553	0.00482297	0.00059209	0.00020245	0.00054496	0.00041776	0.00041646	0.00011734	0.00036401	0.00025904	0.05886981	0.04196613	0.05175750	0.04309334	0.05551466	0.03852301	0.04869484	0.03968042	0.10929432	0.01959797	0.06601517	0.02285973	0.10111876	0.01797167	0.06046247	0.02089366			
157	ahlehktrahfihkiyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.IY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.IY0.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00707515	0.00411133	0.00677463	0.00597975	0.00608227	0.00293354	0.00566869	0.00464088	0.00054826	0.00018472	0.00049552	0.00037953	0.00041220	0.00011712	0.00036239	0.00025853	0.05973476	0.04359029	0.05403305	0.04478591	0.05676179	0.04029746	0.05121055	0.04153518	0.09724613	0.01745516	0.05840995	0.02021378	0.09294320	0.01643482	0.05514745	0.01903791			
158	ahlehktrahfihkowshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.K.OW.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.K.OW2.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00710834	0.00408999	0.00678667	0.00596257	0.00605667	0.00291937	0.00562356	0.00461325	0.00055450	0.00018727	0.00050143	0.00038587	0.00041337	0.00011715	0.00036262	0.00025853	0.05321748	0.03742681	0.04666827	0.03828617	0.05020429	0.03410260	0.04379685	0.03501480	0.09724613	0.01778888	0.05936060	0.02040534	18783266.37822719	0.01638212	0.05493140	0.01897805			
159	ahlehktrahfihleyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.L.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.L.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00712983	0.00427011	0.00679215	0.00605618	0.00604947	0.00295702	0.00563776	0.00468276	0.00071267	0.00022293	0.00062202	0.00045978	0.00057729	0.00015543	0.00048805	0.00034249	0.05731803	0.04303429	0.05153112	0.04414781	0.05400311	0.03967969	0.04858816	0.04082467	0.11273666	0.01974756	0.06723406	0.02301610	0.10456110	0.01819152	0.06189742	0.02112187			
160	ahlehktrahfihneyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.N.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.N.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00860456	0.00553907	0.00812959	0.00748410	0.00740232	0.00400176	0.00683681	0.00593802	0.00071423	0.00022306	0.00062268	0.00046267	0.00058184	0.00015504	0.00049207	0.00034219	0.05926578	0.04742899	0.05468377	0.04760660	0.05595086	0.04407422	0.05174056	0.04428336	0.11316695	0.02061398	0.06980062	0.02361604	0.10499139	0.01905793	0.06446397	0.02172181			
161	ahlehktrahfihseyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.S.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.S.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00746413	0.00464923	0.00702025	0.00621882	0.00636239	0.00339054	0.00583312	0.00483741	0.00069947	0.00022008	0.00061068	0.00045417	0.00056023	0.00015378	0.00047687	0.00033776	0.05741707	0.04234588	0.05029931	0.04303549	0.05410215	0.03899131	0.04735645	0.03971238	0.10800344	0.02036329	0.06701656	0.02349605	0.09982788	0.01880724	0.06167991	0.02160182			
162	ahlehktrahfihsheyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.SH.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.SH.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00684043	0.00391129	0.00648255	0.00566944	0.00591127	0.00282507	0.00546548	0.00446709	0.00069025	0.00021479	0.00060134	0.00044469	0.00055450	0.00014910	0.00046936	0.00032927	0.05364261	0.03849484	0.04731855	0.03937434	0.05032769	0.03514041	0.04437593	0.03605134	0.10757315	0.01881957	0.06379749	0.02182823	0.09939759	0.01726353	0.05846084	0.01993400			
163	ahlehktrahfihteyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IH.T.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IH0.T.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00714392	0.00510689	0.00681403	0.00613160	0.00614988	0.00370598	0.00574161	0.00479034	0.00071792	0.00022055	0.00062119	0.00045941	0.00058434	0.00015615	0.00049381	0.00034562	0.05908971	0.04522625	0.05376431	0.04620966	0.05577480	0.04187156	0.05082117	0.04288646	0.10929432	0.01950127	0.06571153	0.02257215	0.10111876	0.01794523	0.06037488	0.02067792			
164	ahlehktrahfiykeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.IY.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.IY0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00679530	0.00400273	0.00643149	0.00565740	0.00590357	0.00291158	0.00546225	0.00448439	0.00069522	0.00021344	0.00060095	0.00044259	0.00057758	0.00015358	0.00048475	0.00033959	0.05187604	0.04070643	0.04690088	0.04098835	0.04891533	0.03795151	0.04426805	0.03815623	18783256.10456110	0.01849412	0.06244896	0.02148026	18783250.38382100	0.01768134	0.05924386	0.02037795			
165	ahlehktrahfuwkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.F.UW.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.F.UW0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00666349	0.00391952	0.00629215	0.00550997	0.00585261	0.00289938	0.00542148	0.00445805	0.00069039	0.00021210	0.00059657	0.00044017	0.00057435	0.00015262	0.00048234	0.00033742	0.04826470	0.03416288	0.04230740	0.03472294	0.04527213	0.03137033	0.03963453	0.03184363	0.10499139	0.01850292	0.06249246	0.02149226	0.09853700	0.01769014	0.05928736	0.02038995			
166	ahlehktrahlihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.L.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.L.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00893193	0.00489931	0.00826902	0.00714289	0.00785220	0.00365904	0.00711500	0.00581649	0.00081494	0.00023274	0.00067212	0.00047720	0.00065196	0.00016724	0.00053221	0.00036387	0.05729045	0.04341644	0.05084073	0.04399773	0.05397535	0.04006203	0.04789810	0.04067473	0.11445783	0.02024014	0.06845209	0.02342406	0.10628227	0.01868410	0.06311544	0.02152983			
167	ahlehktrahngihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.NG.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.NG.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00709592	0.00411635	0.00672522	0.00589581	0.00617697	0.00302109	0.00570953	0.00469508	0.00067408	0.00020548	0.00057606	0.00042724	0.00055421	0.00014454	0.00045799	0.00032135	0.05666254	0.03943299	0.04968752	0.04078446	0.05334747	0.03607859	0.04674491	0.03746148	18783273.25000000	0.01948368	0.06549402	0.02258415	18783246.95611015	0.01792763	0.06015738	0.02068992			
168	ahlehktrahnihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.N.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.N.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00947014	0.00606431	0.00902980	0.00805937	0.00839826	0.00453808	0.00781834	0.00650855	0.00083523	0.00027682	0.00070861	0.00054736	0.00066446	0.00018687	0.00054942	0.00039947	0.05999529	0.04754290	0.05406588	0.04687198	0.05668003	0.04418847	0.05112322	0.04354896	0.11445783	0.02193778	0.07323719	0.02558384	0.10628227	0.02038174	0.06790055	0.02368961			
169	ahlehktrahshihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.SH.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.SH.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00715228	0.00412980	0.00676527	0.00590682	0.00622892	0.00302977	0.00574830	0.00471773	0.00067933	0.00020684	0.00058306	0.00043077	0.00055494	0.00014474	0.00045904	0.00032184	0.05529000	0.03929995	0.04855266	0.04025270	0.05197501	0.03594556	0.04561006	0.03692971	0.10757315	0.01949247	0.06553752	0.02259615	0.09939759	0.01793643	0.06020088	0.02070192			
170	ahlehktrahtihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.T.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.T.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00847299	0.00614701	0.00795854	0.00693405	0.00747391	0.00444351	0.00684215	0.00556713	0.00083962	0.00025103	0.00071129	0.00052422	0.00069195	0.00017854	0.00056920	0.00039657	0.06096130	0.04489977	0.05415950	0.04579926	0.05764599	0.04154536	0.05121684	0.04247625	0.11230637	0.02066235	0.06967012	0.02376003	0.10413081	0.01910631	0.06433347	0.02186580			
171	ahlehktrahzihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AH.Z.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AH0.Z.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00736049	0.00445152	0.00697963	0.00613808	0.00645112	0.00333130	0.00597868	0.00494234	0.00068884	0.00021221	0.00059079	0.00043903	0.00056464	0.00015070	0.00046984	0.00033200	0.05921845	0.04162965	0.05152604	0.04275741	0.05590324	0.03827524	0.04858340	0.03943441	0.10757315	0.01951007	0.06562453	0.02262014	0.09939759	0.01795402	0.06028788	0.02072592			
172	ahlehktrayfihkeyshahn (w:electrification)	AH.L.EH.K.T.R.AY.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.AY2.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00661239	0.00408001	0.00628788	0.00563998	0.00570522	0.00284823	0.00522264	0.00432019	0.00063947	0.00021111	0.00054444	0.00041686	0.00052201	0.00013383	0.00042891	0.00029745	0.04669094	0.02940658	0.03862420	0.03023750	0.04339153	0.02614199	0.03574812	0.02699843	18783268.66996558	0.01804112	0.06009990	0.02088032	18783261.80507745	0.01649387	0.05480676	0.01899810			
173	ahlehktrehfihkeyshahn (w:electrification)	AH.L.EH.K.T.R.EH.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.EH2.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00679840	0.00400359	0.00645333	0.00576033	0.00573828	0.00286107	0.00525600	0.00435166	0.00064245	0.00018794	0.00054325	0.00039542	0.00052216	0.00013386	0.00042896	0.00029758	0.04652827	0.02957141	0.03858329	0.03023467	0.04263377	0.02600824	0.03521990	0.02663655	0.10197935	0.01961562	0.06462400	0.02278813	18783262.94793460	0.01649387	0.05480676	0.01899810			
174	ahlehktrerfihkeyshahn (w:electrification)	AH.L.EH.K.T.R.ER.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.ER0.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00650088	0.00403437	0.00615092	0.00545292	0.00572337	0.00306517	0.00525293	0.00437106	0.00062685	0.00018710	0.00053009	0.00039119	0.00051951	0.00013373	0.00042812	0.00029729	0.04796754	0.03244944	0.04055948	0.03271691	0.04470592	0.02918831	0.03769873	0.02948333	0.10025818	0.02172228	0.06453700	0.02527187	0.09251291	0.02017503	0.05924386	0.02338964			
175	ahlehktriyfihkeyshahn (w:electrification)	AH.L.EH.K.T.R.IY.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.IY0.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00726856	0.00456584	0.00693402	0.00625987	0.00621177	0.00316471	0.00572542	0.00482012	0.00066713	0.00020586	0.00057059	0.00042659	0.00054421	0.00014306	0.00044895	0.00031476	0.04818536	0.03303057	0.04095936	0.03361279	0.04465356	0.02957871	0.03781795	0.03019662	0.10025818	0.01821265	0.06079592	0.02108430	0.09208262	0.01653785	0.05502427	0.01905809			
176	ahlehktruwfihkeyshahn (w:electrification)	AH.L.EH.K.T.R.UW.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.R.UW2.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00657872	0.00389347	0.00624813	0.00554752	0.00570323	0.00285090	0.00522505	0.00432692	0.00063607	0.00019679	0.00054114	0.00040532	0.00052230	0.00013412	0.00043022	0.00029818	0.04599337	0.02919173	0.03818046	0.02997502	0.04255110	0.02570343	0.03511183	0.02647734	18783249.24139415	0.01804112	0.06009990	0.02088032	18783256.09079174	0.01649387	0.05480676	0.01899810			
177	ahlehktshahfihkeyshahn (w:electrification)	AH.L.EH.K.T.SH.AH.F.IH.K.EY.SH.AH.N	AH0.L.EH2.K.T.SH.AH0.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00671745	0.00384563	0.00631095	0.00550441	0.00591674	0.00284750	0.00538335	0.00436824	0.00062529	0.00018322	0.00052700	0.00038607	0.00051172	0.00013194	0.00042138	0.00029382	0.05265433	0.03686955	0.04601423	0.03771925	0.04934038	0.03351827	0.04307395	0.03439899	0.10456110	0.01953646	0.06549426	0.02264415	0.09638554	0.01798041	0.06015762	0.02074992			
178	ahleyktrahfihkeyshahn (w:electrification)	AH.L.EY.K.T.R.AH.F.IH.K.EY.SH.AH.N	AH0.L.EY1.K.T.R.AH0.F.IH0.K.EY1.SH.AH0.N	6	14	0	0	0	0	0	0	0	0	0.00718403	0.00424419	0.00682049	0.00607361	0.00648145	0.00333853	0.00607481	0.00514730	0.00064968	0.00019175	0.00054332	0.00039645	0.00059816	0.00015902	0.00050015	0.00035137	0.05324782	0.03718653	0.04636071	0.03786629	0.05161058	0.03542128	0.04518393	0.03647474	18783264.10542169	0.01940453	0.06510299	0.02246420	18783209.24053357	0.01787487	0.05989677	0.02060596			
179	ahnchahfihstihkeytahd (w:unsophisticated)	AH.N.CH.AH.F.IH.S.T.IH.K.EY.T.AH.D	AH2.N.CH.AH0.F.IH1.S.T.IH0.K.EY2.T.AH0.D	6	14	0	0	0	0	0	0	0	0	0.00742377	0.00647495	0.00716431	0.00675383	0.00440779	0.00362058	0.00413422	0.00376068	0.00045818	0.00032199	0.00044454	0.00039133	0.00031091	0.00014375	0.00030608	0.00025710	0.06204899	0.04654280	0.05379368	0.04611214	0.05298009	0.03648858	0.04568199	0.03816213	0.10413081	0.04248953	0.08681710	0.04776520	0.08734940	0.03776924	0.07263746	0.04232250			
180	ahnchehkahgnayzahbahl (w:unrecognizable)	AH.N.CH.EH.K.AH.G.N.AY.Z.AH.B.AH.L	AH0.N.CH.EH2.K.AH0.G.N.AY1.Z.AH0.B.AH0.L	6	14	1	0.27	0.1	14	1	0.27	0.1	14	0.00575730	0.00401287	0.00538810	0.00488899	0.00496504	0.00294130	0.00454746	0.00387442	0.00025789	0.00010226	0.00021901	0.00020123	0.00022374	0.00006544	0.00018031	0.00014582	0.05926994	0.05190478	0.05746135	0.04996674	0.05586721	0.04896890	0.05472383	0.04708880	0.09208262	0.03459805	0.08841170	0.04032367	0.08993115	0.03433857	0.08736773	0.03996371			
