,index,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
22909,33545,phizog,0.0,1,fIzQg,N,2,5,2,False,0,-4.921523953011665,4.921523953011665
22910,33546,phlebitis,0.0,0,flIb2tIs,N,3,8,3,False,0,-5.882430424005402,5.882430424005402
22911,33547,phlebotomy,0.0,0,flIbQt@mI,N,4,9,4,False,0,-5.923805657357347,5.923805657357347
22912,33548,phlegm,0.0,1,flEm,N,1,4,1,False,0,-4.656369381871138,4.656369381871138
22913,33549,phlegmatic,0.0,2,flEgm{tIk,A,3,9,3,False,0,-4.646435610764443,4.646435610764443
22914,33550,phlegmatical,0.0,2,flEgm{tIkP,A,4,10,3,False,0,-5.328710748479189,5.328710748479189
22915,33551,phlegmatically,0.0,2,flEgm{tIk@lI,ADV,5,12,5,False,0,-4.924763336938566,4.924763336938566
22916,33552,phlox,0.0,1,flQks,N,1,5,1,False,0,-5.099157394411759,5.099157394411759
22917,33553,phobia,0.48,0,f5bj@,N,2,5,2,False,0,-4.719841358413914,4.719841358413914
22918,33554,phobic,0.0,1,f5bIk,N,2,5,2,False,1,-4.754257766244702,4.754257766244702
22919,33556,Phoenicia,0.0,0,fInIS@,N,3,6,3,False,0,-5.933646421966002,5.933646421966002
22920,33557,Phoenician,0.0,2,fInISH,A,3,6,2,False,0,-5.170677157385811,5.170677157385811
22921,33558,phoenix,0.3,1,finIks,N,2,6,2,False,0,-6.084211831610951,6.084211831610951
22922,33559,phone,1.79,1,f5n,N,1,3,1,False,1,-4.556150497196458,4.556150497196458
22923,33561,phonebooth,0.0,2,f5nbuD,N,2,6,2,False,0,-5.105748538357919,5.105748538357919
22924,33563,phonecall,0.0,2,f5nk$l,N,2,6,2,False,0,-5.105748538357919,5.105748538357919
22925,33566,phoneme,0.0,0,f5nim,N,2,5,2,False,0,-4.663973457670301,4.663973457670301
22926,33567,phonemic,0.0,2,f5nimIk,A,3,7,3,False,0,-4.632205224996215,4.632205224996215
22927,33568,phonemically,0.0,2,f5nimIklI,ADV,4,9,4,False,0,-5.2771079274532156,5.2771079274532156
22928,33569,phonemics,0.0,2,f5nimIks,N,3,8,3,False,0,-4.952062087266549,4.952062087266549
22929,33570,phonetic,0.0,0,f5nEtIk,A,3,7,3,False,0,-4.67912169902616,4.67912169902616
22930,33571,phonetically,0.0,2,f5nEtIk@lI,ADV,5,10,5,False,0,-4.897446413340536,4.897446413340536
22931,33572,phonetician,0.0,2,f5nItISH,N,4,8,3,False,0,-6.527801770132631,6.527801770132631
22932,33573,phonetics,0.0,2,f5nEtIks,N,3,8,3,False,0,-5.337926145029538,5.337926145029538
22933,33574,phoney,0.0,1,f5nI,N,2,4,2,False,1,-4.5998225360576415,4.5998225360576415
22934,33576,phonic,0.0,2,f5nIk,A,2,5,2,False,0,-4.701460195257091,4.701460195257091
22935,33577,phonics,0.0,2,f5nIks,N,2,6,2,False,0,-5.053883748964201,5.053883748964201
22936,33578,phoniness,0.0,2,f5nInIs,N,3,7,3,False,0,-4.953936681307592,4.953936681307592
22937,33579,phonograph,0.3,2,f5n@gr#f,N,3,8,3,False,0,-5.41509809596804,5.41509809596804
22938,33580,phonological,0.0,2,f5n@lQ_IkP,A,5,10,4,False,0,-4.975467932430038,4.975467932430038
22939,33581,phonologically,0.0,2,f5n@lQ_Ik@lI,ADV,6,12,6,False,0,-5.2074983627630616,5.2074983627630616
22940,33582,phonologist,0.0,2,f5nQl@_Ist,N,4,10,4,False,0,-5.025892405767497,5.025892405767497
22941,33583,phonology,0.0,2,f5nQl@_I,N,4,8,4,False,0,-4.724466510069073,4.724466510069073
22942,33584,phooey,0.0,0,fuI,I,2,3,2,False,0,-4.7394856819747595,4.7394856819747595
22943,33585,phosgene,0.0,1,fQz_in,N,2,6,2,False,0,-5.278032217464771,5.278032217464771
22944,33586,phosphate,0.6,2,fQsf1t,N,2,6,2,False,0,-4.962041380352037,4.962041380352037
22945,33587,phosphoresce,0.0,0,fQsf@rEs,V,3,8,3,False,0,-5.695584522029602,5.695584522029602
22946,33588,phosphorescence,0.0,2,fQsf@rEsHs,N,4,10,3,False,0,-6.103526730991012,6.103526730991012
22947,33589,phosphorescent,0.0,2,fQsf@rEsHt,A,4,10,3,False,0,-6.052640913221016,6.052640913221016
22948,33590,phosphorescently,0.0,2,fQsf@rEsHtlI,ADV,5,12,4,False,0,-6.677091685670196,6.677091685670196
22949,33591,phosphoric,0.0,2,fQsfQrIk,A,3,8,3,False,0,-5.987634130514845,5.987634130514845
22950,33592,phosphorous,0.0,2,fQsf@r@s,A,3,8,3,False,1,-5.159918897717553,5.159918897717553
22951,33594,photo,1.2,1,f5t5,N,2,4,2,False,0,-4.306152015412307,4.306152015412307
22952,33595,photocopier,0.0,2,f5t5kQp7R,N,4,9,4,False,0,-5.509606676690415,5.509606676690415
22953,33596,photocopy,0.0,2,f5t5kQpI,N,4,8,4,False,1,-6.356089212581115,6.356089212581115
22954,33598,photoelectric,0.0,2,f5t5IlEktrIk,A,5,12,5,False,0,-6.993655449031714,6.993655449031714
22955,33601,photoflash,0.0,2,f5t5fl{S,N,3,8,3,False,0,-5.63248308626008,5.63248308626008
22956,33602,photogenic,0.0,0,f5t5_EnIk,A,4,9,4,False,0,-5.977090275275829,5.977090275275829
22957,33603,photograph,1.78,2,f5t@gr#f,N,3,8,3,False,1,-4.6194061011507905,4.6194061011507905
22958,33605,photographer,1.15,2,f@tQgr@f@R,N,4,10,4,False,0,-4.897002923847411,4.897002923847411
22959,33606,photographic,0.7,2,f5t@gr{fIk,A,4,10,4,False,0,-5.108105767673124,5.108105767673124
22960,33607,photographically,0.0,2,f5t@gr{fIk@lI,ADV,6,13,6,False,0,-5.38488119654817,5.38488119654817
22961,33608,photography,0.7,2,f@tQgr@fI,N,4,9,4,False,0,-4.7814622357979335,4.7814622357979335
22962,33609,photogravure,0.0,2,f5t@gr@vj9R,N,4,11,4,False,0,-6.254287353111173,6.254287353111173
22963,33610,photolithography,0.0,2,f5t5lITQgr@fI,N,6,13,6,False,0,-6.408316504842309,6.408316504842309
22964,33611,photometer,0.0,2,f5tQmIt@R,N,4,9,4,False,0,-5.862362708240404,5.862362708240404
22965,33612,photon,0.3,2,f5tQn,N,2,5,2,False,0,-4.760014907487619,4.760014907487619
22966,33613,photosensitive,0.0,2,f5t5sEns@tIv,A,5,12,5,False,0,-7.089635765797553,7.089635765797553
22967,33614,photosensitization,0.0,2,f5t5sEns@t2z1SH,N,7,15,6,False,0,-8.272941849380192,8.272941849380192
22968,33615,photosensitize,0.0,2,f5t5sEnsIt2z,V,5,12,5,False,0,-6.768025693933362,6.768025693933362
22969,33616,photostat,0.0,0,f5t5st{t,V,3,8,3,False,2,-5.64470052997348,5.64470052997348
22970,33619,photostatic,0.0,2,f5t5st{tIk,A,4,10,4,False,0,-5.877456908645068,5.877456908645068
22971,33620,photosynthesis,0.0,2,f5t5sInT@sIs,N,5,12,5,False,0,-6.749878428347228,6.749878428347228
22972,33621,phr.,0.0,0,fr1z,,1,4,1,False,2,-4.294468132872856,4.294468132872856
22973,33622,phrasal,0.0,2,fr1zP,A,2,5,1,False,1,-4.870350913883506,4.870350913883506
22974,33627,phrasebook,0.0,2,fr1zbUk,N,2,7,2,False,0,-5.318311295845518,5.318311295845518
22975,33628,phraseology,0.0,2,fr1zIQl@_I,N,5,10,5,False,0,-6.022746960077,6.022746960077
22976,33629,phrenologist,0.0,2,frInQl@_Ist,N,4,11,4,False,0,-5.225380575754356,5.225380575754356
22977,33630,phrenology,0.0,0,frInQl@_I,N,4,9,4,False,0,-4.923954680055931,4.923954680055931
22978,33631,phthisis,0.0,0,T2sIs,N,2,5,2,False,0,-5.080616420823622,5.080616420823622
22979,33632,phut,0.0,1,fVt,ADV,1,3,1,False,1,-4.728818574428353,4.728818574428353
22980,33634,phylloxera,0.0,1,fIlQks7r@,N,4,9,4,False,0,-6.634104065855236,6.634104065855236
22981,33635,phylum,0.0,0,f2l@m,N,2,5,2,False,0,-5.116706306021545,5.116706306021545
22982,33636,physic,0.0,0,fIzIk,N,2,5,2,False,0,-4.863925006681774,4.863925006681774
22983,33637,physical,2.04,2,fIzIkP,A,3,6,2,False,0,-4.196234009201939,4.196234009201939
22984,33642,physically,1.38,2,fIzIk@lI,ADV,4,8,4,False,0,-4.644297764662119,4.644297764662119
22985,33644,physician,1.0,2,fIzISH,N,3,6,2,False,0,-4.85264718181633,4.85264718181633
22986,33645,physicist,0.9,2,fIzIsIst,N,3,8,3,False,0,-6.03545594875078,6.03545594875078
22987,33646,physics,1.26,0,fIzIks,N,2,6,2,False,0,-4.319013488081156,4.319013488081156
22988,33647,physio,0.0,1,fIzI5,N,3,5,3,False,0,-4.844530427736346,4.844530427736346
22989,33648,physiognomy,0.0,0,fIzIQn@mI,N,5,9,5,False,0,-5.665756773067028,5.665756773067028
22990,33649,physiological,0.7,2,fIz7lQ_IkP,A,5,10,4,False,0,-5.400357167533308,5.400357167533308
22991,33650,physiologist,0.3,2,fIzIQl@_Ist,N,5,11,5,False,0,-5.178727607190259,5.178727607190259
22992,33651,physiology,0.6,2,fIzIQl@_I,N,5,9,5,False,0,-4.8773017114918344,4.8773017114918344
22993,33652,physiotherapist,0.0,2,fIzI5TEr@pIst,N,6,13,6,False,0,-5.746677465792398,5.746677465792398
22994,33653,physiotherapy,0.0,2,fIzI5TEr@pI,N,6,11,6,False,0,-5.301607020318103,5.301607020318103
22995,33654,physique,0.48,0,fIzik,N,2,5,2,False,0,-4.839962265157293,4.839962265157293
22996,33655,pi,0.48,1,p2,N,1,2,1,False,1,-4.54582919930856,4.54582919930856
22997,33656,pianissimo,0.0,0,p7nIsIm5,A,4,8,4,False,3,-7.037020682623654,7.037020682623654
22998,33659,pianist,0.6,2,p7nIst,N,2,6,2,False,0,-5.457756494749171,5.457756494749171
22999,33660,piano,0.0,1,pI{n5,N,3,5,3,False,0,-4.979215913436729,4.979215913436729
23000,33661,piano,1.43,1,pj#n5,N,2,5,2,False,2,-5.094393671608835,5.094393671608835
23001,33665,pianoforte,0.0,2,pj{n5f$tI,N,4,9,4,False,0,-6.537657025837378,6.537657025837378
23002,33666,pianola,0.0,1,p7n5l@,N,3,6,3,False,1,-5.157263437958699,5.157263437958699
23003,33668,piastre,0.0,0,pI{st@R,N,3,7,3,False,0,-6.4127137675363866,6.4127137675363866
23004,33669,piazza,0.48,0,pI{ts@,N,3,6,3,False,0,-5.379728256274024,5.379728256274024
23005,33670,pibroch,0.0,1,pibrQk,N,2,6,2,False,0,-5.494032340638617,5.494032340638617
23006,33671,pica,0.0,1,p2k@,N,2,4,2,False,0,-4.782940026599302,4.782940026599302
23007,33672,picador,0.0,1,pIk@d$R,N,3,7,3,False,0,-5.388937967071996,5.388937967071996
23008,33673,picaresque,0.0,0,pIk@rEsk,A,3,8,3,False,0,-7.5669368927415395,7.5669368927415395
23009,33674,piccalilli,0.0,1,pIk@lIlI,N,4,8,4,False,0,-7.233648291439069,7.233648291439069
23010,33675,piccaninny,0.0,0,pIk@nInI,N,4,8,4,False,0,-8.370624833405822,8.370624833405822
23011,33676,piccolo,0.0,0,pIk@l5,N,3,6,3,False,0,-7.464892537272805,7.464892537272805
23012,33677,pick,0.3,1,pIk,N,1,3,1,False,1,-4.548394293613473,4.548394293613473
23013,33679,pickaback,0.0,2,pIk@b{k,ADV,3,7,3,False,2,-6.589498166624257,6.589498166624257
23014,33683,pickaxe,0.0,2,pIk{ks,N,2,6,2,False,0,-5.355106695029055,5.355106695029055
23015,33684,picked,0.0,1,pIkt,A,1,4,1,False,0,-4.428008967238887,4.428008967238887
23016,33685,picker,0.0,2,pIk@R,N,2,5,2,False,0,-4.711437022590421,4.711437022590421
23017,33686,pickerel,0.0,2,pIk@r@l,N,3,7,3,False,0,-7.006511796314919,7.006511796314919
23018,33687,picket,0.78,1,pIkIt,N,2,5,2,False,1,-4.542382225342518,4.542382225342518
23019,33689,picketer,0.0,2,pIkIt@R,N,3,7,3,False,0,-5.300918695464868,5.300918695464868
23020,33691,pickiness,0.0,2,pIkInIs,N,3,7,3,False,0,-5.341666715211714,5.341666715211714
23021,33692,pickings,0.0,2,pIkINz,N,2,6,2,False,0,-5.336068168200195,5.336068168200195
23022,33693,pickle,0.6,1,pIkP,N,2,4,1,False,1,-4.3112913413160205,4.3112913413160205
23023,33695,pickled,0.0,1,pIkPd,A,2,5,1,False,0,-5.490603392066517,5.490603392066517
23024,33701,pickpocket,0.0,2,pIkpQkIt,N,3,8,3,False,0,-5.325712548082039,5.325712548082039
23025,33704,picky,0.0,2,pIkI,A,2,4,2,False,0,-4.664134316070495,4.664134316070495
23026,33705,picnic,1.08,1,pIknIk,N,2,6,2,False,1,-5.56595498650563,5.56595498650563
23027,33707,picnicker,0.0,2,pIknIk@R,N,3,8,3,False,0,-6.928197622510966,6.928197622510966
23028,33709,pictorial,0.0,1,pIkt$r7l,N,3,8,3,False,1,-4.866604143394637,4.866604143394637
23029,33711,pictorially,0.0,2,pIkt$r7lI,ADV,4,9,4,False,0,-5.5978526837644775,5.5978526837644775
23030,33712,picture,2.24,0,pIkJ@R,N,2,6,2,False,1,-4.421527688282778,4.421527688282778
23031,33718,pictures,0.0,1,pIkJ@z,N,2,6,2,False,0,-4.891005701985499,4.891005701985499
23032,33719,picturesque,0.7,2,pIkJ@rEsk,A,3,9,3,False,0,-6.138428730978449,6.138428730978449
23033,33720,picturesquely,0.0,2,pIkJ@rEsklI,ADV,4,11,4,False,0,-6.76822299222602,6.76822299222602
23034,33721,picturesqueness,0.0,2,pIkJ@rEsknIs,N,4,12,4,False,0,-6.776983558558564,6.776983558558564
23035,33722,piddle,0.0,1,pIdP,N,2,4,1,False,1,-4.762283076272491,4.762283076272491
23036,33724,piddling,0.0,1,pIdlIN,A,2,6,2,False,0,-6.806240348607678,6.806240348607678
23037,33725,pidgin,0.0,1,pI_In,N,2,5,2,False,1,-4.868835895038415,4.868835895038415
23038,33727,piebald,0.0,2,p2b$ld,A,2,6,2,False,1,-5.909801156754508,5.909801156754508
23039,33733,piecemeal,0.0,2,pismil,A,2,6,2,False,1,-5.030712839038741,5.030712839038741
23040,33736,pieces,1.15,1,pisIz,N,2,5,2,False,0,-4.929075179839292,4.929075179839292
23041,33738,piecework,0.0,2,pisw3k,N,2,6,2,False,0,-5.208785828676142,5.208785828676142
23042,33739,piecrust,0.0,2,p2krVst,N,2,7,2,False,0,-5.665035651965802,5.665035651965802
23043,33740,pied,0.0,2,p2d,A,1,3,1,False,0,-4.729028546362381,4.729028546362381
23044,33744,pierce,0.9,1,p7s,V,1,3,1,False,0,-4.6241906829922605,4.6241906829922605
23045,33745,piercing,0.6,1,p7sIN,A,2,5,2,False,0,-5.079688137628325,5.079688137628325
23046,33746,piercingly,0.0,2,p7sINlI,ADV,3,7,3,False,0,-5.104682826066998,5.104682826066998
23047,33748,pierrot,0.0,0,p7r5,N,2,4,2,False,0,-4.761776847339169,4.761776847339169
23048,33749,pieta,0.0,0,pIEt#,N,3,5,3,False,0,-5.091978494058605,5.091978494058605
23049,33750,piety,0.6,2,p2@tI,N,3,5,3,False,0,-4.816776866330021,4.816776866330021
23050,33751,piezoelectric,0.0,0,piz5IlEktrIk,A,5,12,5,False,0,-7.298949400729062,7.298949400729062
23051,33752,piffle,0.0,1,pIfP,N,2,4,1,False,1,-4.745655771296041,4.745655771296041
23052,33754,piffling,0.0,1,pIfPIN,A,3,6,2,False,0,-5.030492777549311,5.030492777549311
23053,33755,pig,0.0,1,pIg,V,1,3,1,False,1,-4.5514876540940366,4.5514876540940366
23054,33757,pigboat,0.0,2,pIgb5t,N,2,6,2,False,0,-5.0195240074011265,5.0195240074011265
23055,33761,pigeonhole,0.0,2,pI_Inh5l,N,3,8,3,False,1,-6.063339506393872,6.063339506393872
23056,33764,piggery,0.0,2,pIg@rI,N,3,6,3,False,0,-5.998815517114524,5.998815517114524
23057,33765,piggish,0.0,2,pIgIS,A,2,5,2,False,0,-4.626327499508142,4.626327499508142
23058,33766,piggishly,0.0,2,pIgISlI,ADV,3,7,3,False,0,-4.673370863616995,4.673370863616995
23059,33767,piggishness,0.0,2,pIgISnIs,N,3,8,3,False,0,-4.690979711472263,4.690979711472263
23060,33768,piggy,1.34,2,pIgI,N,2,4,2,False,1,-4.588190930415564,4.588190930415564
23061,33770,piggyback,0.0,2,pIgIb{k,N,3,7,3,False,2,-4.9746655958682835,4.9746655958682835
23062,33773,piggybank,0.0,2,pIgIb{Nk,N,3,8,3,False,0,-5.435585024483125,5.435585024483125
23063,33774,pigheaded,0.0,3,pIghEdId,A,3,8,3,False,0,-4.735237737411167,4.735237737411167
23064,33775,pigheadedly,0.0,2,pIghEdIdlI,ADV,4,10,4,False,0,-5.303339116534775,5.303339116534775
23065,33776,pigheadedness,0.0,2,pIghEdIdnIs,N,4,11,4,False,0,-5.443375202397843,5.443375202397843
23066,33778,piglet,0.3,2,pIglIt,N,2,6,2,False,0,-5.617455608903214,5.617455608903214
23067,33779,pigment,0.48,1,pIgm@nt,N,2,7,2,False,0,-5.457342163934606,5.457342163934606
23068,33780,pigmentation,0.0,2,pIgmEnt1SH,N,4,10,3,False,0,-5.773439132901649,5.773439132901649
23069,33781,pignut,0.0,2,pIgnVt,N,2,6,2,False,0,-5.101085695255498,5.101085695255498
23070,33782,pigpen,0.0,2,pIgpEn,N,2,6,2,False,0,-5.101085695255498,5.101085695255498
23071,33783,pigskin,0.0,2,pIgskIn,N,2,7,2,False,0,-5.201153148339468,5.201153148339468
23072,33784,pigsticking,0.0,2,pIgstIkIN,N,3,9,3,False,0,-7.22895839597121,7.22895839597121
23073,33785,pigsty,0.0,2,pIgst2,N,2,6,2,False,0,-4.890236140584228,4.890236140584228
23074,33786,pigswill,0.0,2,pIgswIl,N,2,7,2,False,0,-5.073435487638048,5.073435487638048
23075,33787,pigtail,0.3,2,pIgt1l,N,2,6,2,False,0,-4.701695493460388,4.701695493460388
23076,33788,pigtailed,0.0,3,pIgt1ld,A,2,7,2,False,0,-5.054481657335156,5.054481657335156
23077,33789,pigwash,0.0,2,pIgwQS,N,2,6,2,False,0,-5.0195240074011265,5.0195240074011265
23078,33790,pike,0.78,1,p2k,N,1,3,1,False,1,-4.599740679545482,4.599740679545482
23079,33792,pikestaff,0.0,2,p2kst#f,N,2,7,2,False,0,-5.3019221193932085,5.3019221193932085
23080,33793,pilaf,0.0,1,pIl{f,N,2,5,2,False,0,-4.982740355181311,4.982740355181311
23081,33794,pilaster,0.0,0,pIl{st@R,N,3,8,3,False,0,-6.757227324045413,6.757227324045413
23082,33795,pilau,0.0,1,pIl6,N,2,4,2,False,0,-4.736933150576012,4.736933150576012
23083,33796,pilchard,0.0,1,pIlJ@d,N,2,6,2,False,0,-5.021770156829281,5.021770156829281
23084,33797,pile,1.48,1,p2l,N,1,3,1,False,1,-4.599740679545482,4.599740679545482
23085,33802,piles,0.0,0,p2lz,N,1,4,1,False,0,-4.782940026599302,4.782940026599302
23086,33805,pilfer,0.0,1,pIlf@R,V,2,6,2,False,0,-4.856571407454318,4.856571407454318
23087,33806,pilferage,0.0,2,pIlf@rI_,N,3,8,3,False,0,-6.219119899008294,6.219119899008294
23088,33807,pilferer,0.0,2,pIlf@r@R,N,3,8,3,False,0,-5.975655594594391,5.975655594594391
23089,33808,pilgrim,0.7,1,pIlgrIm,N,2,7,2,False,0,-4.743690356101985,4.743690356101985
23090,33809,pilgrimage,0.7,2,pIlgrImI_,N,3,9,3,False,0,-6.592090466748842,6.592090466748842
23091,33811,Pilgrims,0.0,0,pIlgrImz,N,2,8,2,False,0,-5.6184478207504815,5.6184478207504815
23092,33812,pill,1.45,1,pIl,N,1,3,1,False,0,-4.553733803522191,4.553733803522191
23093,33813,pillage,0.0,1,pIlI_,N,2,5,2,False,1,-5.658799776925619,5.658799776925619
23094,33815,pillager,0.0,2,pIlI_@R,N,3,7,3,False,0,-6.715942190333547,6.715942190333547
23095,33816,pillar,1.2,1,pIl@R,N,2,5,2,False,0,-4.66979024139752,4.66979024139752
23096,33817,pillbox,0.0,2,pIlbQks,N,2,7,2,False,0,-5.115307506939266,5.115307506939266
23097,33818,pillion,0.0,0,pIlj@n,N,2,6,2,False,0,-5.128569155843839,5.128569155843839
23098,33819,pillock,0.0,0,pIl@k,N,2,5,2,False,0,-5.580800467066638,5.580800467066638
23099,33820,pillory,0.0,0,pIl@rI,N,3,6,3,False,1,-5.050233840772844,5.050233840772844
23100,33822,pillow,1.28,1,pIl5,N,2,4,2,False,1,-4.79954100812749,4.79954100812749
23101,33824,pillowcase,0.0,2,pIl5k1s,N,3,7,3,False,0,-6.681210436967884,6.681210436967884
23102,33827,pilot,1.32,1,p2l@t,N,2,5,2,False,2,-4.7563634505437,4.7563634505437
23103,33837,pimento,0.0,1,pImEnt5,N,3,7,3,False,0,-6.433032165377223,6.433032165377223
23104,33838,pimp,0.48,1,pImp,N,1,4,1,False,1,-4.6227557680798546,4.6227557680798546
23105,33840,pimpernel,0.0,1,pImp@nEl,N,3,8,3,False,0,-7.047256791548409,7.047256791548409
23106,33841,pimple,0.48,1,pImpP,N,2,5,1,False,0,-4.536314460146094,4.536314460146094
23107,33842,pimpled,0.0,2,pImpPd,A,2,6,1,False,0,-5.236775118183083,5.236775118183083
23108,33843,pimply,0.0,2,pImplI,A,2,6,2,False,0,-5.855991563547832,5.855991563547832
23109,33844,pin,1.23,1,pIn,N,1,3,1,False,1,-4.5508198046305965,4.5508198046305965
23110,33846,pinafore,0.3,0,pIn@f$R,N,3,7,3,False,0,-5.811050192627439,5.811050192627439
23111,33851,pincer,0.0,0,pIns@R,N,2,6,2,False,0,-5.644188947241222,5.644188947241222
23112,33853,pincers,0.0,1,pIns@z,N,2,6,2,False,0,-6.032105273089573,6.032105273089573
23113,33854,pinch,0.6,1,pInJ,N,1,4,1,False,1,-4.604731284867519,4.604731284867519
23114,33856,pinchbeck,0.0,1,pInJbEk,N,2,7,2,False,2,-5.15432932602898,5.15432932602898
23115,33859,pinched,0.0,1,pInJt,A,1,5,1,False,0,-4.7879306319213395,4.7879306319213395
23116,33860,pinchpenny,0.0,2,pInJpEnI,N,3,8,3,False,0,-5.929231648711827,5.929231648711827
23117,33861,pincushion,0.0,2,pInkUSH,N,3,7,2,False,0,-5.1708546122240024,5.1708546122240024
23118,33863,pine,1.23,1,p2n,N,1,3,1,False,1,-4.577482527211676,4.577482527211676
23119,33865,pineal,0.0,2,pIn7l,A,2,5,2,False,0,-4.979826356289716,4.979826356289716
23120,33866,pineapple,0.48,2,p2n{pP,N,3,6,2,False,0,-5.127080568373137,5.127080568373137
23121,33867,pinecone,0.0,2,p2nk5n,N,2,6,2,False,0,-5.127080568373137,5.127080568373137
23122,33869,pinewood,0.0,2,p2nwUd,N,2,6,2,False,0,-5.014317987751261,5.014317987751261
23123,33870,ping,0.0,1,pIN,N,1,3,1,False,1,-4.57908372921867,4.57908372921867
23124,33872,pingpong,0.3,0,pINpQN,N,2,6,2,False,0,-5.1286817703801315,5.1286817703801315
23125,33873,pinhead,0.0,2,pInhEd,N,2,6,2,False,0,-5.273189394068595,5.273189394068595
23126,33874,pinion,0.0,0,pInj@n,N,2,6,2,False,1,-4.687924937263988,4.687924937263988
23127,33876,pink,1.23,1,pINk,N,1,4,1,False,2,-4.719449121326918,4.719449121326918
23128,33881,pinkie,0.3,0,pINkI,N,2,5,2,False,0,-5.011661271204581,5.011661271204581
23129,33884,pinkish,0.3,2,pINkIS,A,2,6,2,False,0,-5.8088152824886325,5.8088152824886325
23130,33885,pinko,0.0,1,pINk5,N,2,5,2,False,0,-4.965256325932217,4.965256325932217
23131,33887,pinnace,0.0,1,pInIs,N,2,5,2,False,0,-4.380302802073849,4.380302802073849
23132,33888,pinnacle,0.6,1,pIn@kP,N,3,6,2,False,1,-4.89528415989585,4.89528415989585
23133,33890,pinnate,0.0,0,pIn1t,A,2,5,2,False,0,-4.8247646199808285,4.8247646199808285
23134,33891,pinny,0.0,0,pInI,N,2,4,2,False,0,-5.338623621963247,5.338623621963247
23135,33893,pinpoint,0.0,1,pInp4nt,A,2,7,2,False,2,-5.271225471395456,5.271225471395456
23136,33896,pinprick,0.0,2,pInprIk,N,2,7,2,False,0,-6.493738089824155,6.493738089824155
23137,33899,pinstripe,0.0,2,pInstr2p,N,2,8,2,False,0,-7.362751778784728,7.362751778784728
23138,33900,pinstriped,0.0,2,pInstr2pt,A,2,9,2,False,0,-7.639759876157531,7.639759876157531
23139,33901,pint,1.18,1,p2nt,N,1,4,1,False,0,-4.679120186411125,4.679120186411125
23140,33902,pinta,0.0,0,p2nt@,N,2,5,2,False,0,-4.862319533464945,4.862319533464945
23141,33903,pintable,0.0,2,pInt1bP,N,3,7,2,False,0,-5.6329182176550505,5.6329182176550505
23142,33906,pinup,0.0,2,pInVp,N,2,5,2,False,0,-5.197139352073192,5.197139352073192
23143,33907,pinwheel,0.0,2,pInwil,N,2,6,2,False,0,-5.569952977812699,5.569952977812699
23144,33908,piny,0.0,2,p2nI,A,2,4,2,False,0,-4.679120186411125,4.679120186411125
23145,33909,pioneer,0.95,0,p2@n7R,N,3,6,3,False,1,-4.968704805044349,4.968704805044349
23146,33911,pious,0.78,1,p2@s,A,2,4,2,False,0,-4.641089549465537,4.641089549465537
23147,33912,piously,0.0,2,p2@slI,ADV,3,6,3,False,0,-4.830577836363432,4.830577836363432
23148,33913,piousness,0.0,2,p2@snIs,N,3,7,3,False,0,-4.830516498663297,4.830516498663297
23149,33914,pip,0.3,1,pIp,N,1,3,1,False,1,-4.586052491758327,4.586052491758327
23150,33916,pipal,0.0,1,pip@l,N,2,5,2,False,0,-4.860412290796245,4.860412290796245
23151,33917,pipe,1.49,1,p2p,N,1,3,1,False,1,-4.573654553913328,4.573654553913328
23152,33919,pipeclay,0.0,2,p2pkl1,N,2,6,2,False,0,-5.123252595074789,5.123252595074789
23153,33923,pipedream,0.0,2,p2pdrim,N,2,7,2,False,0,-5.807250506003965,5.807250506003965
23154,33924,pipeful,0.0,2,p2pfUl,N,2,6,2,False,0,-5.156541038874023,5.156541038874023
23155,33925,pipeline,0.7,2,p2pl2n,N,2,6,2,False,0,-5.123252595074789,5.123252595074789
23156,33929,piper,0.3,2,p2p@R,N,2,5,2,False,0,-4.711995489434305,4.711995489434305
23157,33931,pipes,0.0,1,p2ps,N,1,4,1,False,0,-4.6440913203452725,4.6440913203452725
23158,33932,pipette,0.0,2,pIpEt,N,2,5,2,False,0,-5.169764181649443,5.169764181649443
23159,33934,piping,0.0,1,p2pIN,ADV,2,5,2,False,2,-4.940053248020969,4.940053248020969
23160,33937,pipit,0.0,1,pIpIt,N,2,5,2,False,0,-5.216164442686719,5.216164442686719
23161,33938,pippin,0.0,1,pIpIn,N,2,5,2,False,0,-5.232372039200921,5.232372039200921
23162,33939,pipsqueak,0.0,2,pIpskwik,N,2,8,2,False,0,-5.9846634922309185,5.9846634922309185
23163,33940,piquancy,0.0,2,pik@nsI,N,3,7,3,False,0,-5.902373829534335,5.902373829534335
23164,33941,piquant,0.0,2,pik@nt,A,2,6,2,False,0,-6.34887846625343,6.34887846625343
23165,33942,piquantly,0.0,2,pik@ntlI,ADV,3,8,3,False,0,-6.823192839605006,6.823192839605006
23166,33946,piquet,0.0,0,pIkEt,N,2,5,2,False,0,-4.802030407099238,4.802030407099238
23167,33947,piracy,0.0,2,p2@r@sI,N,4,7,4,False,0,-6.3251036472780315,6.3251036472780315
23168,33948,piranha,0.0,1,pIr#nj@,N,3,7,3,False,0,-5.546402317132822,5.546402317132822
23169,33949,pirate,0.7,1,p2@r@t,N,3,6,3,False,1,-5.79964298992581,5.79964298992581
