,index,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
3139,4363,bloodthirstiness,0.0,2,blVdT3stInIs,N,4,12,4,False,0,-15.840080579576126,15.840080579576126
3140,4364,bloodthirsty,0.0,2,blVdT3stI,A,3,9,3,False,0,-13.270685247538104,13.270685247538104
3141,4368,bloody,1.7,2,blVdI,A,2,5,2,False,1,-6.89600995789457,6.89600995789457
3142,4374,bloom,0.78,1,blum,N,1,4,1,False,1,-5.891516593286674,5.891516593286674
3143,4376,bloomer,0.0,2,blum@R,N,2,6,2,False,0,-6.636618651272176,6.636618651272176
3144,4377,bloomers,0.0,2,blum@z,N,2,6,2,False,0,-8.291392929246868,8.291392929246868
3145,4378,blooming,0.0,1,blumIN,A,2,6,2,False,1,-7.410983944175208,7.410983944175208
3146,4380,blossom,0.85,1,blQs@m,N,2,6,2,False,1,-8.333979703672709,8.333979703672709
3147,4382,blot,0.0,1,blQt,N,1,4,1,False,1,-5.613318197377973,5.613318197377973
3148,4384,blotch,0.3,1,blQJ,N,1,4,1,False,0,-6.6599083808575905,6.6599083808575905
3149,4385,blotchy,0.0,2,blQJI,A,2,5,2,False,0,-7.406574257011002,7.406574257011002
3150,4387,blotter,0.0,2,blQt@R,N,2,6,2,False,0,-6.753542686552166,6.753542686552166
3151,4389,blotto,0.0,0,blQt5,A,2,5,2,False,0,-7.668874914098195,7.668874914098195
3152,4390,blouse,1.04,1,bl6z,N,1,4,1,False,0,-6.347122445754627,6.347122445754627
3153,4391,blow,1.43,1,bl5,N,1,3,1,False,1,-4.6898376150368115,4.6898376150368115
3154,4393,blowback,0.0,1,bl5b{k,N,2,6,2,False,0,-8.234191907832576,8.234191907832576
3155,4398,blower,0.0,2,bl5@R,N,2,5,2,False,0,-6.642879696538978,6.642879696538978
3156,4399,blowfly,0.0,2,bl5fl2,N,2,6,2,False,0,-9.286591967949294,9.286591967949294
3157,4400,blowgun,0.0,2,bl5gVn,N,2,6,2,False,0,-8.278124152987393,8.278124152987393
3158,4401,blowhard,0.0,2,bl5h#d,N,2,6,2,False,0,-8.665542803569299,8.665542803569299
3159,4402,blowhole,0.0,2,bl5h5l,N,2,6,2,False,0,-9.003710857011246,9.003710857011246
3160,4406,blowlamp,0.0,2,bl5l{mp,N,2,7,2,False,0,-9.480635562376898,9.480635562376898
3161,4408,blowout,0.0,1,bl56t,N,2,5,2,False,0,-8.640071506926258,8.640071506926258
3162,4411,blowpipe,0.0,2,bl5p2p,N,2,6,2,False,0,-9.544570286545023,9.544570286545023
3163,4412,blowtorch,0.0,2,bl5t$J,N,2,6,2,False,0,-9.650755151782556,9.650755151782556
3164,4415,blowy,0.0,2,bl5I,A,2,4,2,False,0,-6.070638254661688,6.070638254661688
3165,4416,blowzy,0.0,0,bl6zI,A,2,5,2,False,0,-7.523110450290219,7.523110450290219
3166,4417,blubber,0.0,1,blVb@R,N,2,6,2,False,1,-7.263670698848193,7.263670698848193
3167,4420,bludgeon,0.0,1,blV_@n,N,2,6,2,False,1,-8.415098172442608,8.415098172442608
3168,4423,blue,1.48,1,blu,N,1,3,1,False,2,-5.043220467733464,5.043220467733464
3169,4427,bluebag,0.0,2,blub{g,N,2,6,2,False,0,-9.202140251257536,9.202140251257536
3170,4428,bluebeard,0.0,1,blub7d,N,2,6,2,False,1,-10.039018967822912,10.039018967822912
3171,4430,bluebell,0.0,2,blubEl,N,2,6,2,False,0,-9.007160326754056,9.007160326754056
3172,4431,blueberry,0.0,2,blub@rI,N,3,7,3,False,0,-8.705816313077719,8.705816313077719
3173,4432,bluebird,0.0,2,blub3d,N,2,6,2,False,0,-8.983926792280979,8.983926792280979
3174,4437,bluebottle,0.0,2,blubQtP,N,3,7,2,False,0,-10.062232959948137,10.062232959948137
3175,4441,bluecoat,0.3,2,bluk5t,N,2,6,2,False,0,-8.89184682688084,8.89184682688084
3176,4444,bluefish,0.0,2,blufIS,N,2,6,2,False,0,-8.942325329464165,8.942325329464165
3177,4446,bluejacket,0.0,2,blu_{kIt,N,3,8,3,False,0,-11.607430827733495,11.607430827733495
3178,4447,bluejay,0.0,2,blu_1,N,2,5,2,False,0,-9.235267406993012,9.235267406993012
3179,4450,blueness,0.0,2,blunIs,N,2,6,2,False,0,-7.216960910022694,7.216960910022694
3180,4453,blueprint,0.7,2,bluprInt,N,2,8,2,False,0,-8.823727346591255,8.823727346591255
3181,4455,blues,0.3,0,bluz,N,1,4,1,False,0,-5.62435957832319,5.62435957832319
3182,4456,bluestocking,0.0,2,blustQkIN,N,3,9,3,False,0,-11.529604010620167,11.529604010620167
3183,4457,bluff,0.78,1,blVf,N,1,4,1,False,2,-6.719294981049429,6.719294981049429
3184,4460,bluffer,0.0,2,blVf@R,N,2,6,2,False,0,-7.432474276410943,7.432474276410943
3185,4462,bluffly,0.0,2,blVflI,ADV,2,6,2,False,0,-7.547980226853369,7.547980226853369
3186,4463,bluffness,0.0,2,blVfnIs,N,2,7,2,False,0,-10.321507679216234,10.321507679216234
3187,4464,bluish,0.3,2,bluIS,A,2,5,2,False,0,-8.201654813608782,8.201654813608782
3188,4465,blunder,0.3,1,blVnd@R,N,2,7,2,False,1,-7.382496687277353,7.382496687277353
3189,4467,blunderbuss,0.0,2,blVnd@bVs,N,3,9,3,False,0,-10.931809479629667,10.931809479629667
3190,4468,blunderer,0.0,2,blVnd@r@R,N,3,9,3,False,0,-9.152649858627443,9.152649858627443
3191,4471,blunt,0.3,1,blVnt,V,1,5,1,False,1,-5.91860314497018,5.91860314497018
3192,4473,bluntly,0.6,2,blVntlI,ADV,2,7,2,False,0,-7.877529792809805,7.877529792809805
3193,4474,bluntness,0.0,2,blVntnIs,N,2,8,2,False,0,-9.672367793708428,9.672367793708428
3194,4475,blur,0.48,1,bl3R,N,1,4,1,False,1,-6.462197288055478,6.462197288055478
3195,4477,blurb,0.0,1,bl3b,N,1,4,1,False,0,-7.771670067563294,7.771670067563294
3196,4479,blush,0.3,1,blVS,N,1,4,1,False,1,-6.703503999761976,6.703503999761976
3197,4481,blushing,0.0,1,blVSIN,A,2,6,2,False,0,-8.378216829952288,8.378216829952288
3198,4482,blushingly,0.0,2,blVSINlI,ADV,3,8,3,False,0,-10.035061237947167,10.035061237947167
3199,4483,bluster,0.0,1,blVst@R,N,2,7,2,False,1,-7.562027429463164,7.562027429463164
3200,4485,blusterer,0.0,2,blVst@r@R,N,3,9,3,False,0,-9.332180600813254,9.332180600813254
3201,4487,blustery,0.0,2,blVst@rI,A,3,8,3,False,0,-8.905031161988672,8.905031161988672
3202,4490,boa,0.7,1,b5@,N,2,3,2,False,0,-6.38583277652239,6.38583277652239
3203,4492,boar,0.3,1,b$R,N,1,3,1,False,4,-4.115701459202274,4.115701459202274
3204,4495,boarder,0.0,2,b$d@R,N,2,5,2,False,3,-5.6106076112168815,5.6106076112168815
3205,4496,boarding,0.9,1,b$dIN,N,2,5,2,False,0,-5.955940080784734,5.955940080784734
3206,4498,boardinghouse,0.0,2,b$dINh6s,N,3,8,3,False,0,-10.54633558701472,10.54633558701472
3207,4501,boardroom,0.48,2,b$drUm,N,2,6,2,False,0,-9.248855734734267,9.248855734734267
3208,4502,boards,0.0,1,b$dz,N,1,4,1,False,0,-6.052006149010564,6.052006149010564
3209,4503,boardwalk,0.0,2,b$dw$k,N,2,6,2,False,0,-9.220649619318461,9.220649619318461
3210,4504,boast,0.0,1,b5st,N,1,4,1,False,1,-5.369864373598504,5.369864373598504
3211,4506,boaster,0.0,2,b5st@R,N,2,6,2,False,0,-6.510088862772697,6.510088862772697
3212,4507,boastful,0.0,2,b5stfUl,A,2,7,2,False,0,-9.261797981666648,9.261797981666648
3213,4508,boastfully,0.0,2,b5stfUlI,ADV,3,8,3,False,0,-9.277224766802556,9.277224766802556
3214,4509,boastfulness,0.0,2,b5stfUlnIs,N,3,10,3,False,0,-12.578982501094982,12.578982501094982
3215,4510,boat,1.88,1,b5t,N,1,3,1,False,1,-4.5804609359240205,4.5804609359240205
3216,4512,boater,0.0,2,b5t@R,N,2,5,2,False,0,-5.720685425098214,5.720685425098214
3217,4514,boathouse,0.0,2,b5th6s,N,2,6,2,False,0,-9.274670074961621,9.274670074961621
3218,4515,boatman,0.0,2,b5tm@n,N,2,6,2,False,0,-8.679956564537983,8.679956564537983
3219,4517,boatswain,0.0,2,b5sH,N,2,4,1,False,0,-6.1988679712434145,6.1988679712434145
3220,4519,bob,0.7,1,bQb,N,1,3,1,False,2,-5.802382249692223,5.802382249692223
3221,4522,bobbin,0.0,1,bQbIn,N,2,5,2,False,0,-7.012980328004316,7.012980328004316
3222,4523,bobby,0.95,0,bQbI,N,2,4,2,False,0,-5.81558503616688,5.81558503616688
3223,4527,bobcat,0.0,2,bQbk{t,N,2,6,2,False,0,-9.914447387812924,9.914447387812924
3224,4528,bobolink,0.0,0,bQb@lINk,N,3,8,3,False,0,-9.643925746899807,9.643925746899807
3225,4529,bobs,0.0,2,bQbz,N,1,4,1,False,0,-6.999144382408189,6.999144382408189
3226,4530,bobsled,0.0,2,bQbslEd,N,2,7,2,False,1,-10.55150065927811,10.55150065927811
3227,4532,bobsleigh,0.0,2,bQbsl1,N,2,6,2,False,1,-9.812954115794922,9.812954115794922
3228,4534,bobtail,0.0,2,bQbt1l,N,2,6,2,False,0,-10.486307117921353,10.486307117921353
3229,4535,bobtailed,0.0,3,bQbt1ld,A,2,7,2,False,0,-11.783786743850362,11.783786743850362
3230,4537,Boche,0.0,1,bQS,N,1,3,1,False,3,-5.692474451761128,5.692474451761128
3231,4539,bock,0.3,1,bQk,N,1,3,1,False,0,-4.696018899824823,4.696018899824823
3232,4540,bod,0.0,1,bQd,N,1,3,1,False,0,-4.750544061639584,4.750544061639584
3233,4541,bode,0.0,1,b5d,V,1,3,1,False,0,-4.894523473297028,4.894523473297028
3234,4542,bodice,0.3,0,bQdIs,N,2,5,2,False,0,-6.238668893628656,6.238668893628656
3235,4543,bodily,0.9,2,bQdIlI,A,3,6,3,False,1,-7.151786842024132,7.151786842024132
3236,4545,boding,0.0,1,b5dIN,N,2,5,2,False,0,-6.470001086521137,6.470001086521137
3237,4546,bodkin,0.0,0,bQdkIn,N,2,6,2,False,0,-9.705857147843723,9.705857147843723
3238,4547,body,2.56,0,bQdI,N,2,4,2,False,0,-5.421484074041398,5.421484074041398
3239,4549,bodyguard,0.7,2,bQdIg#d,N,3,7,3,False,0,-9.814336248925995,9.814336248925995
3240,4550,bodyline,0.0,2,bQdIl2n,N,3,7,3,False,0,-9.326531151930109,9.326531151930109
3241,4556,bodywork,0.0,2,bQdIw3k,N,3,7,3,False,0,-10.480597731189407,10.480597731189407
3242,4559,boffin,0.0,1,bQfIn,N,2,5,2,False,0,-7.011905048768625,7.011905048768625
3243,4560,bog,0.9,1,bQg,N,1,3,1,False,0,-5.302640119259829,5.302640119259829
3244,4563,bogey,0.3,0,b5gI,N,2,4,2,False,1,-6.38857364901294,6.38857364901294
3245,4565,boggle,0.0,1,bQgP,V,2,4,1,False,0,-5.743921845251098,5.743921845251098
3246,4566,boggy,0.0,2,bQgI,A,2,4,2,False,0,-6.0354304786946,6.0354304786946
3247,4567,bogus,0.48,1,b5g@s,A,2,5,2,False,0,-7.065465101474425,7.065465101474425
3248,4569,Bohemia,0.0,0,b5himj@,N,3,7,3,False,0,-11.537595057138349,11.537595057138349
3249,4570,bohemian,0.0,1,b5himj@n,N,3,8,3,False,1,-11.656172981129691,11.656172981129691
3250,4572,boil,0.85,1,b4l,N,1,3,1,False,2,-5.165256890117274,5.165256890117274
3251,4578,boiler,0.7,2,b4l@R,N,2,5,2,False,0,-5.939648580981723,5.939648580981723
3252,4579,boilersuit,0.0,2,b4l@sut,N,3,7,3,False,0,-9.798836259724379,9.798836259724379
3253,4580,boiling,0.48,1,b4lIN,A,2,5,2,False,0,-6.085221276075476,6.085221276075476
3254,4585,boisterous,0.48,0,b4st@r@s,A,3,8,3,False,0,-9.524311547026777,9.524311547026777
3255,4586,boisterously,0.0,2,b4st@r@slI,ADV,4,10,4,False,0,-11.302866439943552,11.302866439943552
3256,4587,boisterousness,0.0,2,b4st@r@snIs,N,4,11,4,False,0,-12.755154587166865,12.755154587166865
3257,4588,bold,1.15,1,b5ld,A,1,4,1,False,0,-6.187877855392678,6.187877855392678
3258,4589,boldface,0.0,2,b5ldf1s,N,2,7,2,False,0,-11.42910506537209,11.42910506537209
3259,4590,boldfaced,0.0,3,b5ldf1st,A,2,8,2,False,0,-12.110263087274326,12.110263087274326
3260,4591,boldly,0.6,2,b5ldlI,ADV,2,6,2,False,0,-8.078741529052989,8.078741529052989
3261,4592,boldness,0.3,2,b5ldnIs,N,2,7,2,False,0,-9.76243122026782,9.76243122026782
3262,4593,bole,0.0,1,b5l,N,1,3,1,False,3,-4.89039822946367,4.89039822946367
3263,4594,bolero,0.0,1,b@l8r5,N,3,6,3,False,0,-8.629860270225953,8.629860270225953
3264,4595,bolero,0.0,1,bQl@r5,N,3,6,3,False,0,-7.844623205231469,7.844623205231469
3265,4596,Bolivia,0.3,0,b@lIv7,N,3,6,3,False,0,-8.340354925309253,8.340354925309253
3266,4597,Bolivian,0.0,1,b@lIv7n,N,3,7,3,False,1,-8.850571510675685,8.850571510675685
3267,4600,bollard,0.0,0,bQl#d,N,2,5,2,False,0,-7.376182573775306,7.376182573775306
3268,4602,bollocks,0.0,0,bQl@ks,N,2,6,2,False,1,-8.136836769103137,8.136836769103137
3269,4607,boloney,0.0,0,b@l5nI,N,3,6,3,False,0,-7.473793781504466,7.473793781504466
3270,4608,Bolshevik,0.0,1,bQlSIvIk,N,3,8,3,False,1,-11.892607604707303,11.892607604707303
3271,4610,Bolshevism,0.0,2,bQlSIvIz@m,N,4,10,4,False,0,-14.45152003207062,14.45152003207062
3272,4611,bolshy,0.0,0,bQlSI,A,2,5,2,False,0,-8.349111042768888,8.349111042768888
3273,4612,bolster,0.0,0,b5lst@R,N,2,7,2,False,1,-8.390233531720114,8.390233531720114
3274,4615,bolt,1.0,1,b5lt,N,1,4,1,False,2,-6.134391303986957,6.134391303986957
3275,4618,bolthole,0.0,2,b5lth5l,N,2,7,2,False,0,-11.161020671366916,11.161020671366916
3276,4619,bomb,1.61,1,bQm,N,1,3,1,False,1,-4.738218573043304,4.738218573043304
3277,4621,bombard,0.48,0,bQmb#d,V,2,6,2,False,0,-8.638841708877278,8.638841708877278
3278,4622,bombardier,0.0,2,bQmb@d7R,N,3,8,3,False,0,-10.901614992175123,10.901614992175123
3279,4623,bombardment,0.6,2,bQmb#dm@nt,N,3,10,3,False,0,-13.0184815252582,13.0184815252582
3280,4624,bombast,0.0,1,bQmb{st,N,2,7,2,False,0,-9.000784635441917,9.000784635441917
3281,4625,bombastic,0.0,2,bQmb{stIk,A,3,9,3,False,0,-10.982873590346367,10.982873590346367
3282,4626,bombastically,0.0,2,bQmb{stIklI,ADV,4,11,4,False,0,-12.538580322573626,12.538580322573626
3283,4629,bomber,0.78,2,bQm@R,N,2,5,2,False,0,-5.483320631028807,5.483320631028807
3284,4631,bombproof,0.0,2,bQmpruf,A,2,7,2,False,0,-10.056210221429751,10.056210221429751
3285,4632,bombshell,0.0,2,bQmSEl,N,2,6,2,False,0,-10.824873763964336,10.824873763964336
3286,4633,bombsight,0.0,2,bQms2t,N,2,6,2,False,1,-9.30019890456439,9.30019890456439
3287,4639,bonanza,0.0,1,b5n{nz@,N,3,7,3,False,0,-10.887010888237448,10.887010888237448
3288,4640,bonbon,0.0,0,bQnbQn,N,2,6,2,False,0,-9.062082058860797,9.062082058860797
3289,4641,bond,1.43,1,bQnd,N,1,4,1,False,1,-5.185904311308597,5.185904311308597
3290,4643,bondage,0.48,2,bQndI_,N,2,6,2,False,0,-7.833841655881033,7.833841655881033
3291,4644,bonded,0.3,1,bQndId,A,2,6,2,False,0,-7.2490396616500465,7.2490396616500465
3292,4646,bondholder,0.0,2,bQndh5ld@R,N,3,10,3,False,0,-12.73062166761258,12.73062166761258
3293,4647,bonds,0.0,1,bQndz,N,1,5,1,False,0,-6.857447992758537,6.857447992758537
3294,4648,bone,1.84,1,b5n,N,1,3,1,False,1,-4.832287250521747,4.832287250521747
3295,4651,boned,0.0,1,b5nd,A,1,4,1,False,0,-5.569621329141398,5.569621329141398
3296,4653,bonehead,0.0,2,b5nhEd,N,2,6,2,False,0,-8.968442221926242,8.968442221926242
3297,4654,boneheaded,0.0,3,b5nhEdId,A,3,8,3,False,0,-11.031577572267691,11.031577572267691
3298,4657,boneless,0.0,2,b5nlIs,A,2,6,2,False,0,-7.871111225133195,7.871111225133195
3299,4658,bonemeal,0.0,2,b5nmil,N,2,6,2,False,0,-10.360072198477862,10.360072198477862
3300,4659,boner,0.0,2,b5n@R,N,2,5,2,False,0,-6.001201892856081,6.001201892856081
3301,4660,bonesetter,0.0,3,b5nsEt@R,N,3,8,3,False,0,-9.21620632113999,9.21620632113999
3302,4661,boneshaker,0.0,3,b5nS1k@R,N,3,8,3,False,0,-10.474889326696315,10.474889326696315
3303,4663,bonfire,0.6,2,bQnf2@R,N,3,7,3,False,0,-8.245044363221556,8.245044363221556
3304,4664,bongo,0.0,1,bQNg5,N,2,5,2,False,0,-7.464459070292514,7.464459070292514
3305,4666,bonhomie,0.0,0,bQn@mi,N,3,6,3,False,0,-8.905848918438261,8.905848918438261
3306,4667,bonito,0.0,1,b@nit5,N,3,6,3,False,0,-8.962633819128579,8.962633819128579
3307,4668,bonkers,0.0,0,bQNk@z,A,2,6,2,False,0,-8.29113434425819,8.29113434425819
3308,4670,bonnet,0.7,1,bQnIt,N,2,5,2,False,0,-6.227244483664614,6.227244483664614
3309,4671,bonnily,0.0,2,bQnIlI,ADV,3,6,3,False,0,-6.733688221285009,6.733688221285009
3310,4672,bonny,0.0,0,bQnI,A,2,4,2,False,0,-5.0033854533022755,5.0033854533022755
3311,4673,bonsai,0.0,0,bQns2,N,2,5,2,False,0,-7.527656203711089,7.527656203711089
3312,4674,bonus,1.0,1,b5n@s,N,2,5,2,False,0,-6.8816617727794185,6.8816617727794185
3313,4676,bony,0.9,2,b5nI,A,2,4,2,False,0,-5.3871024711350755,5.3871024711350755
3314,4677,bonzer,0.0,0,bQnz@R,A,2,6,2,False,0,-7.272491962693763,7.272491962693763
3315,4678,boo,0.0,1,bu,N,1,2,1,False,2,-4.318853043324239,4.318853043324239
3316,4681,boob,0.0,1,bub,N,1,3,1,False,1,-6.207306286959275,6.207306286959275
3317,4683,boobs,0.0,0,bubz,N,1,4,1,False,0,-7.404068419675241,7.404068419675241
3318,4684,booby,0.3,2,bubI,N,2,4,2,False,0,-6.220509073433932,6.220509073433932
3319,4689,boodle,0.0,1,budP,N,2,4,1,False,0,-6.148229050156234,6.148229050156234
3320,4690,boogie,0.0,1,bugI,N,2,4,2,False,0,-7.184677575299894,7.184677575299894
3321,4692,boohoo,0.0,1,buhu,V,2,4,2,False,2,-9.043894919998017,9.043894919998017
3322,4695,book,2.64,1,bUk,N,1,3,1,False,1,-4.989079949622234,4.989079949622234
3323,4697,bookable,0.0,2,bUk@bP,A,3,6,2,False,0,-7.017406376779378,7.017406376779378
3324,4698,bookbinder,0.0,2,bUkb2nd@R,N,3,9,3,False,0,-11.885133700372126,11.885133700372126
3325,4699,bookbindery,0.0,2,bUkb2nd@rI,N,4,10,4,False,0,-13.228137432897634,13.228137432897634
3326,4700,bookbinding,0.0,2,bUkb2ndIN,N,3,9,3,False,0,-12.230466169939978,12.230466169939978
3327,4701,bookcase,0.7,2,bUkk1s,N,2,6,2,False,0,-10.47331652436749,10.47331652436749
3328,4702,bookclub,0.0,2,bUkklVb,N,2,7,2,False,0,-13.068253463615793,13.068253463615793
3329,4703,bookend,0.0,2,bUkEnd,N,2,6,2,False,0,-8.705339991996707,8.705339991996707
3330,4704,bookie,0.0,2,bUkI,N,2,4,2,False,0,-6.064583028241126,6.064583028241126
3331,4706,booking,0.9,1,bUkIN,N,2,5,2,False,0,-6.96912062906342,6.96912062906342
3332,4709,bookish,0.3,2,bUkIS,A,2,5,2,False,0,-7.999299479890651,7.999299479890651
3333,4710,bookishly,0.0,2,bUkISlI,ADV,3,7,3,False,0,-9.746006139908673,9.746006139908673
3334,4711,bookishness,0.0,2,bUkISnIs,N,3,8,3,False,0,-10.871761586129217,10.871761586129217
3335,4712,bookkeeper,0.3,2,bUkkip@R,N,3,8,3,False,0,-12.445616543514559,12.445616543514559
3336,4713,bookkeeping,0.0,2,bUkkipIN,N,3,8,3,False,0,-13.219118597339241,13.219118597339241
3337,4715,booklet,0.85,2,bUklIt,N,2,6,2,False,0,-7.768645712211833,7.768645712211833
3338,4716,bookmaker,0.3,3,bUkm1k@R,N,3,8,3,False,0,-11.278887039302765,11.278887039302765
3339,4717,bookmark,0.0,2,bUkm#k,N,2,6,2,False,0,-10.370903334334967,10.370903334334967
3340,4718,bookmarker,0.0,2,bUkm#k@R,N,3,8,3,False,0,-11.138080142137474,11.138080142137474
3341,4719,bookmobile,0.0,2,bUkm5bil,N,3,8,3,False,0,-13.665100652988407,13.665100652988407
3342,4720,bookplate,0.0,2,bUkpl1t,N,2,7,2,False,0,-10.722628023374508,10.722628023374508
3343,4721,books,0.0,1,bUks,N,1,4,1,False,0,-5.8409975601207575,5.8409975601207575
3344,4722,bookseller,0.3,2,bUksEl@R,N,3,8,3,False,0,-9.491766465765183,9.491766465765183
3345,4723,bookshop,0.78,2,bUkSQp,N,2,6,2,False,0,-10.003536221048252,10.003536221048252
3346,4724,bookstall,0.0,2,bUkst$l,N,2,7,2,False,0,-9.906242833718801,9.906242833718801
3347,4728,bookwork,0.0,2,bUkw3k,N,2,6,2,False,0,-8.376773663714957,8.376773663714957
3348,4729,bookworm,0.0,2,bUkw3m,N,2,6,2,False,0,-8.40853148296548,8.40853148296548
3349,4730,boom,1.18,1,bum,N,1,3,1,False,1,-5.167149168877449,5.167149168877449
3350,4732,boomerang,0.0,0,bum@r{N,N,3,7,3,False,1,-8.84060610115118,8.84060610115118
3351,4736,boon,1.6,1,bun,N,1,3,1,False,0,-5.120593445412882,5.120593445412882
3352,4738,boor,0.0,1,b9R,N,1,3,1,False,0,-5.222925160462816,5.222925160462816
3353,4739,boorish,0.0,2,b9rIS,A,2,5,2,False,0,-7.788420523302114,7.788420523302114
3354,4740,boorishly,0.0,2,b9rISlI,ADV,3,7,3,False,0,-9.535127183320135,9.535127183320135
3355,4741,boorishness,0.0,2,b9rISnIs,N,3,8,3,False,0,-10.66088262954068,10.66088262954068
3356,4742,boost,0.48,1,bust,N,1,4,1,False,1,-5.648053913059454,5.648053913059454
3357,4744,booster,0.0,2,bust@R,N,2,6,2,False,0,-6.788278402233647,6.788278402233647
3358,4746,boot,0.0,1,but,N,1,3,1,False,2,-4.687784932907207,4.687784932907207
3359,4749,bootblack,0.0,2,butbl{k,N,2,7,2,False,0,-10.596157989897996,10.596157989897996
3360,4750,booted,0.0,2,butId,A,2,5,2,False,0,-6.824685915969891,6.824685915969891
3361,4751,bootee,0.0,2,buti,N,2,4,2,False,0,-7.147927452761383,7.147927452761383
3362,4752,booth,1.04,1,buD,N,1,3,1,False,0,-6.659598409670188,6.659598409670188
3363,4753,bootlace,0.0,2,butl1s,N,2,6,2,False,0,-8.858445385431942,8.858445385431942
3364,4754,bootleg,0.0,0,butlEg,V,2,6,2,False,1,-9.971125440258982,9.971125440258982
3365,4756,bootlegger,0.0,2,butlEg@R,N,3,8,3,False,0,-10.500347372231898,10.500347372231898
3366,4757,bootless,0.0,2,butlIs,A,2,6,2,False,0,-7.463896400334091,7.463896400334091
3367,4759,boots,0.0,1,buts,N,1,4,1,False,0,-6.573493992665994,6.573493992665994
3368,4760,bootstraps,0.0,2,butstr{ps,N,2,9,2,False,0,-12.51789197750482,12.51789197750482
3369,4761,booty,0.0,0,butI,N,2,4,2,False,0,-5.432490578030256,5.432490578030256
3370,4762,booze,0.48,1,buz,N,1,3,1,False,1,-4.899992153913965,4.899992153913965
3371,4764,boozer,0.0,2,buz@R,N,2,5,2,False,0,-6.102660721359484,6.102660721359484
3372,4766,boozily,0.0,2,buzIlI,ADV,3,6,3,False,0,-7.806282926432291,7.806282926432291
3373,4767,booziness,0.0,2,buzInIs,N,3,7,3,False,0,-8.64537549048758,8.64537549048758
3374,4768,boozy,0.0,2,buzI,A,2,4,2,False,0,-6.075980158449558,6.075980158449558
3375,4769,bop,0.0,1,bQp,N,1,3,1,False,1,-5.065434902514015,5.065434902514015
3376,4771,bopeep,0.0,0,b5pip,N,2,5,2,False,0,-8.171961760193936,8.171961760193936
3377,4772,bopper,0.0,2,bQp@R,N,2,5,2,False,0,-5.717248800679295,5.717248800679295
3378,4773,boracic,0.0,0,b@r{sIk,A,3,7,3,False,0,-8.608654373250978,8.608654373250978
3379,4775,borage,0.0,0,bQrI_,N,2,5,2,False,0,-7.302749184874935,7.302749184874935
3380,4776,borax,0.0,1,b$r{ks,N,2,6,2,False,0,-7.61031074185288,7.61031074185288
3381,4777,Bordeaux,0.0,1,b$d5,N,2,4,2,False,1,-6.462832550390065,6.462832550390065
3382,4779,bordello,0.0,1,b$dEl5,N,3,6,3,False,0,-8.661533734498239,8.661533734498239
3383,4783,borderer,0.0,2,b$d@r@R,N,3,7,3,False,0,-7.380760782566972,7.380760782566972
3384,4784,borderland,0.0,2,b$d@l{nd,N,3,8,3,False,0,-9.456471248502043,9.456471248502043
3385,4785,borderline,0.0,2,b$d@l2n,N,3,7,3,False,1,-8.992501550513904,8.992501550513904
3386,4791,boredom,1.15,2,b$d@m,N,2,5,2,False,0,-6.832763034995853,6.832763034995853
3387,4792,borehole,0.0,2,b$h5l,N,2,5,2,False,0,-8.171815881530126,8.171815881530126
3388,4793,borer,0.0,2,b$r@R,N,2,5,2,False,0,-5.479725432389445,5.479725432389445
3389,4794,boric,0.0,2,b$rIk,A,2,5,2,False,0,-6.289959303346263,6.289959303346263
3390,4796,boring,1.32,1,b$rIN,A,2,5,2,False,0,-5.957113594387158,5.957113594387158
3391,4797,born,1.96,2,b$n,A,1,3,1,False,1,-4.785659535927131,4.785659535927131
3392,4800,boron,0.0,2,b$rQn,N,2,5,2,False,0,-6.85457429102034,6.85457429102034
3393,4801,borough,0.9,1,bVr@,N,2,4,2,False,1,-6.790552233561346,6.790552233561346
3394,4802,borrow,1.49,1,bQr5,V,2,4,2,False,0,-6.25637839179332,6.25637839179332
3395,4803,borrower,0.48,2,bQr5@R,N,3,6,3,False,0,-8.209420473295486,8.209420473295486
3396,4804,borrowing,0.9,1,bQr5IN,N,3,6,3,False,0,-8.54171663224049,8.54171663224049
3397,4805,borsch,0.0,1,b$S,N,1,3,1,False,0,-5.565527096285845,5.565527096285845
3398,4806,borscht,0.0,1,b$st,N,1,4,1,False,0,-5.278368163431812,5.278368163431812
3399,4807,borstal,0.0,1,b$stP,N,2,5,1,False,0,-6.645275101461245,6.645275101461245
3400,4808,borzoi,0.0,1,b$z4,N,2,4,2,False,0,-8.633109961417954,8.633109961417954
3401,4811,bosk,0.0,1,bQsk,N,1,4,1,False,0,-6.102501341787461,6.102501341787461
3402,4812,bosky,0.0,2,bQskI,A,2,5,2,False,0,-7.178004420406353,7.178004420406353
3403,4813,bosom,0.9,1,bUz@m,N,2,5,2,False,0,-8.037431726742037,8.037431726742037
3404,4814,bosomy,0.0,2,bUz@mI,A,3,6,3,False,0,-8.652361476808277,8.652361476808277
3405,4815,boss,1.43,1,bQs,N,1,3,1,False,2,-4.5903072558163505,4.5903072558163505
3406,4819,bossiness,0.0,2,bQsInIs,N,3,7,3,False,0,-8.145355117956306,8.145355117956306
3407,4820,bossy,0.3,2,bQsI,A,2,4,2,False,0,-5.5759597859182835,5.5759597859182835
