,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
22206,idyll,0.0,1,IdIl,N,2,4,2,False,0,-4.912536857775269,4.912536857775269
22207,idyllic,0.3,2,IdIlIk,A,3,6,3,False,1,-6.318312427649404,6.318312427649404
22208,idyllically,0.0,2,IdIlIk@lI,ADV,5,9,5,False,0,-7.039939124675783,7.039939124675783
22209,i.e.,1.38,0,2i,,2,2,2,False,0,-4.725705601145406,4.725705601145406
22210,if,3.48,1,If,C,1,2,1,False,1,-4.548094163070081,4.548094163070081
22211,if,0.0,1,If,N,1,2,1,False,1,-4.548094163070081,4.548094163070081
22212,igloo,0.0,1,Iglu,N,2,4,2,False,0,-4.910274552981269,4.910274552981269
22213,igneous,0.0,0,Ign7s,A,2,5,2,False,0,-4.908662090465915,4.908662090465915
22215,ignite,0.3,1,Ign2t,V,2,5,2,False,0,-4.702090759525056,4.702090759525056
22216,ignition,0.48,2,IgnISH,N,3,6,2,False,0,-5.877629948293407,5.877629948293407
22217,ignoble,0.0,0,Ign5bP,A,3,6,2,False,0,-5.0537776188279615,5.0537776188279615
22218,ignobly,0.0,2,Ign5blI,ADV,3,7,3,False,0,-5.258717732604928,5.258717732604928
22219,ignominious,0.0,2,Ign5mIn7s,A,4,9,4,False,0,-5.595627003583529,5.595627003583529
22220,ignominiously,0.0,2,Ign5mIn7slI,ADV,5,11,5,False,0,-6.082104248950416,6.082104248950416
22221,ignominy,0.0,0,Ign@mInI,N,4,8,4,False,0,-8.974453948397052,8.974453948397052
22222,ignoramus,0.0,0,Ign@r1m@s,N,4,9,4,False,0,-7.570857657822515,7.570857657822515
22223,ignorance,1.28,2,Ign@r@ns,N,3,8,3,False,0,-6.323281458232648,6.323281458232648
22224,ignorant,1.18,2,Ign@r@nt,A,3,8,3,False,0,-6.40349703828358,6.40349703828358
22225,ignorantly,0.0,2,Ign@r@ntlI,ADV,4,10,4,False,0,-6.880245278345231,6.880245278345231
22226,ignore,1.85,1,Ign$R,V,2,5,2,False,0,-4.927615920768808,4.927615920768808
22227,iguana,0.0,1,Igw#n@,N,3,6,3,False,0,-5.4124245550180135,5.4124245550180135
22228,ilex,0.0,1,2lEks,N,2,5,2,False,0,-5.454709755969025,5.454709755969025
22229,ilk,0.0,1,Ilk,N,1,3,1,False,0,-4.726426089769892,4.726426089769892
22230,ill,0.7,1,Il,N,1,2,1,False,2,-4.5432267427160715,4.5432267427160715
22231,ill,1.77,1,Il,A,1,2,1,False,2,-4.5432267427160715,4.5432267427160715
22232,ill,0.78,1,Il,ADV,1,2,1,False,2,-4.5432267427160715,4.5432267427160715
22242,illegal,1.36,2,IligP,A,3,5,2,False,0,-4.893790525610726,4.893790525610726
22243,illegality,0.0,2,Ilig{l@tI,N,5,9,5,False,0,-5.6751354122367,5.6751354122367
22244,illegally,0.6,2,Ilig@lI,ADV,4,7,4,False,0,-4.979703031653926,4.979703031653926
22245,illegibility,0.0,2,IlE_IbIl@tI,N,6,11,6,False,0,-5.90125016704345,5.90125016704345
22246,illegible,0.0,2,IlE_@bP,A,4,7,3,False,0,-5.038088158556821,5.038088158556821
22247,illegibly,0.0,2,IlE_@blI,ADV,4,8,4,False,0,-5.039937812209948,5.039937812209948
22248,illegitimacy,0.0,2,IlI_ItIm@sI,N,6,11,6,False,0,-7.561582867588475,7.561582867588475
22249,illegitimate,0.6,2,IlI_ItIm@t,A,5,10,5,False,1,-6.376689303938519,6.376689303938519
22250,illegitimate,0.0,1,IlI_ItIm@t,N,5,10,5,False,1,-6.376689303938519,6.376689303938519
22251,illegitimately,0.0,2,IlI_ItIm@tlI,ADV,6,12,6,False,0,-6.7347173756045935,6.7347173756045935
22256,illiberal,0.0,2,IlIb@r@l,A,4,8,4,False,0,-5.749681496887706,5.749681496887706
22257,illiberality,0.0,2,IlIb@r{l@tI,N,6,11,6,False,0,-6.071452835451786,6.071452835451786
22258,illiberally,0.0,2,IlIb@r@lI,ADV,5,9,5,False,0,-5.8848568027317025,5.8848568027317025
22259,illicit,0.48,2,IlIsIt,A,3,6,3,False,1,-5.496462850255108,5.496462850255108
22260,illicitly,0.0,2,IlIsItlI,ADV,4,8,4,False,0,-6.058305796292169,6.058305796292169
22261,illimitable,0.0,2,IlImIt@bP,A,5,9,4,False,0,-5.99011364892981,5.99011364892981
22262,illiteracy,0.6,2,IlIt@r@sI,N,5,9,5,False,0,-7.356808518234661,7.356808518234661
22263,illiterate,0.3,1,IlIt@r@t,N,4,8,4,False,1,-6.253068021678017,6.253068021678017
22264,illiterate,0.78,2,IlIt@r@t,A,4,8,4,False,1,-6.253068021678017,6.253068021678017
22265,illiterately,0.0,2,IlIt@r@tlI,ADV,5,10,5,False,0,-6.709377258910448,6.709377258910448
22269,illness,1.6,2,IlnIs,N,2,5,2,False,0,-4.799278775057597,4.799278775057597
22270,illogical,0.3,2,IlQ_IkP,A,4,7,3,False,0,-4.329106042728406,4.329106042728406
22271,illogicality,0.0,2,IlQ_Ik{l@tI,N,6,11,6,False,0,-6.3710140516643285,6.3710140516643285
22272,illogically,0.0,2,IlQ_Ik@lI,ADV,5,9,5,False,0,-4.561136473061429,4.561136473061429
22273,illogicalness,0.0,2,IlQ_IkPnIs,N,5,10,4,False,0,-6.192722350908188,6.192722350908188
22280,illume,0.0,1,Iljum,V,2,5,2,False,0,-5.1554326414290115,5.1554326414290115
22281,illuminate,1.0,0,IlumIn1t,V,4,8,4,False,0,-5.0710237583302815,5.0710237583302815
22282,illuminating,0.48,1,IlumIn1tIN,A,5,10,5,False,0,-6.518276215674302,6.518276215674302
22283,illumination,0.6,2,IlumIn1SH,N,5,9,4,False,0,-5.015473207283154,5.015473207283154
22284,illuminations,0.0,1,IlumIn1SHz,N,5,10,4,False,0,-6.644003580712224,6.644003580712224
22285,illumine,0.0,1,IlumIn,V,3,6,3,False,0,-5.414733479860943,5.414733479860943
22288,illusion,1.4,0,IluZH,N,3,5,2,False,1,-4.474081811787871,4.474081811787871
22289,illusionist,0.0,2,IluZ@nIst,N,4,9,4,False,0,-6.267098236259951,6.267098236259951
22290,illusive,0.0,2,IlusIv,A,3,6,3,False,2,-4.513049178470538,4.513049178470538
22291,illusory,0.6,2,Ilus@rI,A,4,7,4,False,1,-4.72191042028811,4.72191042028811
22292,illustrate,1.49,0,Il@str1t,V,3,8,3,False,0,-5.982496896855479,5.982496896855479
22293,illustration,1.11,2,Il@str1SH,N,4,9,3,False,0,-5.966272222970293,5.966272222970293
22294,illustrative,0.0,2,Il@str@tIv,A,4,10,4,False,0,-7.166932137354038,7.166932137354038
22295,illustratively,0.0,2,Il@str@tIvlI,ADV,5,12,5,False,0,-7.481802015034322,7.481802015034322
22296,illustrator,0.0,2,Il@str1t@R,N,4,10,4,False,0,-6.346669734854876,6.346669734854876
22297,illustrious,0.0,0,IlVstr7s,A,3,8,3,False,0,-6.212030396283,6.212030396283
22298,illustriously,0.0,2,IlVstr7slI,ADV,4,10,4,False,0,-6.398721583071329,6.398721583071329
22301,image,2.02,1,ImI_,N,2,4,2,False,1,-4.433400391049909,4.433400391049909
22302,image,0.0,1,ImI_,V,2,4,2,False,1,-4.433400391049909,4.433400391049909
22303,imagery,0.7,2,ImI_@rI,N,4,7,4,False,0,-5.878605233268434,5.878605233268434
22304,imaginable,0.3,2,Im{_In@bP,A,5,9,4,False,0,-5.838316356743158,5.838316356743158
22305,imaginary,1.08,2,Im{_In@rI,A,5,9,5,False,0,-5.5282801409836475,5.5282801409836475
22306,imagination,1.59,2,Im{_In1SH,N,5,9,4,False,0,-5.0225350250113765,5.0225350250113765
22307,imaginative,1.18,2,Im{_In@tIv,A,5,10,5,False,0,-6.273231848144072,6.273231848144072
22308,imaginatively,0.3,2,Im{_In@tIvlI,ADV,6,12,6,False,0,-6.588101725824357,6.588101725824357
22309,imagine,2.09,1,Im{_In,V,3,6,3,False,0,-5.231963448179609,5.231963448179609
22310,imam,0.0,1,Im#m,N,2,4,2,False,0,-4.908241969014824,4.908241969014824
22311,imbalance,0.6,2,Imb{l@ns,N,3,8,3,False,0,-5.593515250212105,5.593515250212105
22312,imbecile,0.0,1,ImbIsil,N,3,7,3,False,1,-5.7846474694555585,5.7846474694555585
22313,imbecile,0.0,1,ImbIsil,A,3,7,3,False,1,-5.7846474694555585,5.7846474694555585
22314,imbecility,0.0,2,ImbIsIl@tI,N,5,10,5,False,0,-6.578894263944317,6.578894263944317
22315,imbibe,0.0,0,Imb2b,V,2,5,2,False,0,-4.914587390660057,4.914587390660057
22316,imbroglio,0.0,0,Imbr5lI5,N,4,8,4,False,0,-6.9887788311838035,6.9887788311838035
22318,imitable,0.0,2,ImIt@bP,A,4,7,3,False,0,-5.212339700867047,5.212339700867047
22319,imitate,1.08,0,ImIt1t,V,3,6,3,False,0,-4.89077814585943,4.89077814585943
22320,imitation,1.08,2,ImIt1SH,N,4,7,3,False,0,-4.8237012048316155,4.8237012048316155
22321,imitative,0.0,2,ImIt@tIv,A,4,8,4,False,0,-5.750186175758002,5.750186175758002
22322,imitatively,0.0,2,ImIt@tIvlI,ADV,5,10,5,False,0,-6.065056053438287,6.065056053438287
22323,imitativeness,0.0,2,ImIt@tIvnIs,N,5,11,5,False,0,-6.940835502096917,6.940835502096917
22324,imitator,0.0,2,ImIt1t@R,N,4,8,4,False,0,-5.9318288904035725,5.9318288904035725
22325,immaculate,0.6,0,Im{kjUlUt,A,4,9,4,False,0,-7.17740169615548,7.17740169615548
22327,immaculately,0.0,2,Im{kjUl@tlI,ADV,5,11,5,False,0,-6.904980482129106,6.904980482129106
22328,immanence,0.0,2,Im@n@ns,N,3,7,3,False,0,-5.9545045026516,5.9545045026516
22329,immanency,0.0,2,Im@n@nsI,N,4,8,4,False,0,-6.6309035780252135,6.6309035780252135
22330,immanent,0.0,0,Im@n@nt,A,3,7,3,False,0,-6.030589562725586,6.030589562725586
22331,immaterial,0.0,2,Im@t7r7l,A,4,8,4,False,0,-6.398336962742578,6.398336962742578
22332,immature,0.48,2,Im@tj9R,A,3,7,3,False,0,-5.476572780228039,5.476572780228039
22333,immaturely,0.0,2,Im@tj9lI,ADV,4,8,4,False,0,-6.172783314736245,6.172783314736245
22334,immaturity,0.0,2,Im@tj9r@tI,N,5,10,5,False,0,-7.1841106549862115,7.1841106549862115
22335,immeasurable,0.0,2,ImEZ@r@bP,A,5,9,4,False,0,-5.339668318759272,5.339668318759272
22336,immeasurably,0.0,2,ImEZ@r@blI,ADV,5,10,5,False,0,-5.518553719394332,5.518553719394332
22337,immediacy,0.0,2,Imidj@sI,N,4,8,4,False,0,-6.4400262570209925,6.4400262570209925
22338,immediate,1.77,0,Imidj@t,A,3,7,3,False,0,-5.360739048780672,5.360739048780672
22339,immediately,2.08,2,Imidj@tlI,ADV,4,9,4,False,1,-5.4880313344239635,5.4880313344239635
22340,immediately,0.0,1,Imidj@tlI,C,4,9,4,False,1,-5.4880313344239635,5.4880313344239635
22341,immediateness,0.0,2,Imidj@tnIs,N,4,10,4,False,0,-5.859915416660428,5.859915416660428
22342,immemorial,0.3,2,ImIm$r7l,A,4,8,4,False,0,-5.298587287588997,5.298587287588997
22343,immense,1.43,1,ImEns,A,2,5,2,False,0,-5.898023460532522,5.898023460532522
22344,immensely,1.08,2,ImEnslI,ADV,3,7,3,False,0,-6.615776444645781,6.615776444645781
22345,immensity,0.3,2,ImEns@tI,N,4,8,4,False,0,-7.046507633085183,7.046507633085183
22346,immerse,0.7,0,Im3s,V,2,4,2,False,0,-4.778954102197925,4.778954102197925
22347,immersion,0.3,2,Im3SH,N,3,5,2,False,0,-4.880591761397374,4.880591761397374
22349,immigrant,1.28,2,ImIgr@nt,N,3,8,3,False,0,-5.916350012732422,5.916350012732422
22350,immigrate,0.0,2,ImIgr1t,V,3,7,3,False,0,-5.243495444955003,5.243495444955003
22351,immigration,1.08,2,ImIgr1SH,N,4,8,3,False,0,-5.203333706094565,5.203333706094565
22352,imminence,0.0,2,ImIn@ns,N,3,7,3,False,0,-5.556359531754593,5.556359531754593
22353,imminency,0.0,2,ImIn@nsI,N,4,8,4,False,0,-6.232758607128206,6.232758607128206
22354,imminent,0.9,0,ImIn@nt,A,3,7,3,False,0,-5.466224953943204,5.466224953943204
22355,imminently,0.0,2,ImIn@ntlI,ADV,4,9,4,False,0,-5.927684240078937,5.927684240078937
22356,immobile,0.48,2,Im5b2l,A,3,6,3,False,0,-4.813174246840231,4.813174246840231
22357,immobility,0.3,2,Im5bIl@tI,N,5,9,5,False,0,-4.737309015439613,4.737309015439613
22358,immobilization,0.0,2,Im5bIl2z1SH,N,6,11,5,False,0,-4.9385253730195675,4.9385253730195675
22359,immobilize,0.3,2,Im5bIl2z,V,4,8,4,False,0,-4.836159527114479,4.836159527114479
22360,immoderacy,0.0,2,ImQd@r@sI,N,5,9,5,False,0,-6.689817714466525,6.689817714466525
22361,immoderate,0.0,2,ImQd@r@t,A,4,8,4,False,0,-5.755573770414921,5.755573770414921
22362,immoderately,0.0,2,ImQd@r@tlI,ADV,5,10,5,False,0,-6.211883007647352,6.211883007647352
22363,immodest,0.0,2,ImQdIst,A,3,7,3,False,0,-5.62298251576089,5.62298251576089
22364,immodestly,0.0,2,ImQdIstlI,ADV,4,9,4,False,0,-6.737036452533069,6.737036452533069
22365,immodesty,0.0,2,ImQdIstI,N,4,8,4,False,0,-6.729032489426048,6.729032489426048
22366,immolate,0.0,0,Im5l1t,V,3,6,3,False,0,-4.813174246840231,4.813174246840231
22367,immolation,0.0,2,Im5l1SH,N,4,7,3,False,0,-4.8799425701933865,4.8799425701933865
22368,immoral,0.7,2,ImQr@l,A,3,6,3,False,0,-4.87480960860833,4.87480960860833
22369,immorality,0.3,2,Im@r{l@tI,N,5,9,5,False,0,-6.320157612363686,6.320157612363686
22370,immorally,0.0,2,ImQr@lI,ADV,4,7,4,False,0,-5.146527188628283,5.146527188628283
22371,immortal,0.78,2,Im$tP,A,3,5,2,False,1,-4.784354466970521,4.784354466970521
22372,immortal,0.0,1,Im$tP,N,3,5,2,False,1,-4.784354466970521,4.784354466970521
22373,immortality,0.48,2,Im$t{l@tI,N,5,9,5,False,0,-5.245068364080942,5.245068364080942
22374,immortalize,0.0,2,Im$t@l2z,V,4,8,4,False,0,-6.03510173445871,6.03510173445871
22375,immovable,0.0,2,Imuv@bP,A,4,7,3,False,0,-4.969912337132528,4.969912337132528
22376,immovably,0.0,2,Imuv@blI,ADV,4,8,4,False,0,-5.260314910780753,5.260314910780753
22377,immune,0.78,1,Imjun,A,2,5,2,False,0,-5.004512580637723,5.004512580637723
22378,immunity,0.48,2,Imjun@tI,N,4,8,4,False,0,-5.250291596281681,5.250291596281681
22379,immunization,0.0,2,Imjun2z1SH,N,5,10,4,False,0,-6.174415437988065,6.174415437988065
22380,immunize,0.0,2,Imjun2z,V,3,7,3,False,0,-6.154570650097658,6.154570650097658
22381,immunology,0.0,2,ImjunQl@_I,N,5,10,5,False,0,-6.109071774668128,6.109071774668128
22382,immure,0.0,0,Imj9R,V,2,5,2,False,0,-5.02216431326828,5.02216431326828
22383,immutability,0.0,2,Imjut@bIl@tI,N,6,12,6,False,0,-6.1319069935728905,6.1319069935728905
22384,immutable,0.3,2,Imjut@bP,A,4,8,3,False,0,-5.727571114805635,5.727571114805635
22385,immutably,0.0,2,Imjut@blI,ADV,4,9,4,False,0,-5.864750850586361,5.864750850586361
22386,imp,0.0,1,Imp,N,1,3,1,False,0,-4.542964581463149,4.542964581463149
22387,impact,1.62,1,Imp{kt,N,2,6,2,False,1,-4.577860407962477,4.577860407962477
22388,impact,0.0,1,Imp{kt,V,2,6,2,False,1,-4.577860407962477,4.577860407962477
22389,impacted,0.0,1,Imp{ktId,A,3,8,3,False,0,-6.286031838719287,6.286031838719287
22390,impair,0.7,0,Imp8R,V,2,5,2,False,0,-4.69851372089952,4.69851372089952
22391,impairment,0.0,2,Imp8m@nt,N,3,8,3,False,0,-5.693357723982281,5.693357723982281
22392,impala,0.0,1,Imp#l@,N,3,6,3,False,0,-5.6900037017448595,5.6900037017448595
22393,impale,0.3,2,Imp1l,V,2,5,2,False,0,-4.688274279523783,4.688274279523783
22394,impalement,0.0,2,Imp1lm@nt,N,3,9,3,False,0,-5.121415238397536,5.121415238397536
22395,impalpable,0.0,2,Imp{lp@bP,A,4,9,3,False,0,-5.908014998921496,5.908014998921496
22396,impart,0.78,0,Imp#t,V,2,5,2,False,0,-5.019981565092618,5.019981565092618
22397,impartial,0.48,2,Imp#SP,A,3,6,2,False,0,-4.75174228341607,4.75174228341607
22398,impartiality,0.3,2,Imp#SI{l@tI,N,6,11,6,False,0,-5.0485312260312005,5.0485312260312005
22399,impartially,0.0,2,Imp#S@lI,ADV,4,8,4,False,0,-5.086984651274741,5.086984651274741
22400,impassable,0.0,2,Imp#s@bP,A,4,8,3,False,0,-5.416834091869717,5.416834091869717
22401,impasse,0.3,0,{mp#s,N,2,5,2,False,0,-5.360518395530829,5.360518395530829
22402,impassion,0.0,2,Imp{SH,V,3,6,2,False,0,-5.03242157946735,5.03242157946735
22403,impassioned,0.0,1,Imp{SHd,A,3,7,2,False,0,-5.689866048332371,5.689866048332371
22404,impassive,0.48,3,Imp{sIv,A,3,7,3,False,0,-4.985678126796963,4.985678126796963
22405,impassively,0.0,2,Imp{sIvlI,ADV,4,9,4,False,0,-4.993193062211384,4.993193062211384
22406,impassiveness,0.0,2,Imp{sIvnIs,N,4,10,4,False,0,-4.996067456955361,4.996067456955361
22407,impassivity,0.0,2,Imp{sIv@tI,N,5,10,5,False,0,-5.544822082799044,5.544822082799044
22408,impatience,0.85,2,Imp1SHs,N,3,7,2,False,0,-5.293870305985297,5.293870305985297
22409,impatient,1.11,2,Imp1SHt,A,3,7,2,False,0,-5.060534247473677,5.060534247473677
22410,impatiently,0.85,2,Imp1SHtlI,ADV,4,9,3,False,0,-5.275420775723414,5.275420775723414
22411,impeach,0.0,0,ImpiJ,V,2,5,2,False,0,-4.7641702403268615,4.7641702403268615
22412,impeachable,0.0,2,ImpiJ@bP,A,4,8,3,False,0,-4.556192609998405,4.556192609998405
22413,impeachment,0.3,2,ImpiJm@nt,N,3,9,3,False,0,-5.396917468057915,5.396917468057915
22414,impeccable,0.48,0,ImpEk@bP,A,4,8,3,False,1,-5.53756238462136,5.53756238462136
22415,impeccably,0.0,2,ImpEk@bP,ADV,4,8,3,False,1,-5.53756238462136,5.53756238462136
22416,impecunious,0.0,0,ImpIkjunj@s,A,4,11,4,False,1,-7.261544770589189,7.261544770589189
22417,impecuniously,0.0,2,ImpIkjunj@s,ADV,4,11,4,False,1,-7.261544770589189,7.261544770589189
22418,impecuniousness,0.0,2,ImpIkjunj@snIs,N,5,14,5,False,0,-7.616267053657175,7.616267053657175
22419,impedance,0.0,2,Impid@ns,N,3,8,3,False,0,-5.726030396405637,5.726030396405637
22420,impede,0.6,0,Impid,V,2,5,2,False,0,-4.667430722433131,4.667430722433131
22421,impediment,0.3,2,ImpEdIm@nt,N,4,10,4,False,0,-5.658246894387813,5.658246894387813
22422,impedimenta,0.0,0,ImpEdImEnt@,N,5,11,5,False,0,-7.31740742226302,7.31740742226302
22423,impel,0.48,0,ImpEl,V,2,5,2,False,0,-4.696999622122188,4.696999622122188
22424,impeller,0.0,2,ImpEl@R,N,3,7,3,False,0,-5.413433685127757,5.413433685127757
22425,impend,0.0,0,ImpEnd,V,2,6,2,False,0,-4.966646210548603,4.966646210548603
22426,impending,0.7,1,ImpEndIN,A,3,8,3,False,0,-5.711517439028722,5.711517439028722
22427,impenetrable,0.6,2,ImpEnItr@bP,A,5,11,4,False,0,-6.5890948785727,6.5890948785727
22428,impenitence,0.0,2,ImpEnIt@ns,N,4,10,4,False,0,-6.341173780284213,6.341173780284213
22429,impenitent,0.0,2,ImpEnIt@nt,A,4,10,4,False,0,-6.2452501300066725,6.2452501300066725
22430,impenitently,0.0,2,ImpEnIt@ntlI,ADV,5,12,5,False,0,-6.623249510225942,6.623249510225942
22431,imperative,0.48,0,ImpEr@tIv,A,4,9,4,False,1,-5.228913738292537,5.228913738292537
22432,imperative,0.78,1,ImpEr@tIv,N,4,9,4,False,1,-5.228913738292537,5.228913738292537
22433,imperatively,0.0,2,ImpEr@tIvlI,ADV,5,11,5,False,0,-5.5437836159728215,5.5437836159728215
22434,imperceptibility,0.0,2,Imp@sEpt@bIl@tI,N,7,15,7,False,0,-6.46051017802982,6.46051017802982
22435,imperceptible,0.0,2,Imp@sEpt@bP,A,5,11,4,False,0,-6.35666244272662,6.35666244272662
22436,imperceptibly,0.48,2,Imp@sEpt@blI,ADV,5,12,5,False,0,-6.57287892464284,6.57287892464284
22437,imperfect,0.0,1,Imp3fIkt,N,3,8,3,False,1,-4.919014790840514,4.919014790840514
22438,imperfect,0.48,2,Imp3fIkt,A,3,8,3,False,1,-4.919014790840514,4.919014790840514
22439,imperfection,0.3,2,Imp@fEkSH,N,4,9,3,False,0,-5.8145417275391,5.8145417275391
22440,imperfectly,0.0,2,Imp3fIktlI,ADV,4,10,4,False,0,-5.256551033011021,5.256551033011021
22441,imperial,1.11,2,Imp7r7l,A,3,7,3,False,1,-4.617406432788403,4.617406432788403
22442,imperial,0.0,1,Imp7r7l,N,3,7,3,False,1,-4.617406432788403,4.617406432788403
22443,imperialism,0.9,2,Imp7r7lIz@m,N,5,11,5,False,0,-5.5029703947384565,5.5029703947384565
22444,imperialist,0.0,2,Imp7r7lIst,N,4,10,4,False,1,-5.49915510482161,5.49915510482161
22445,imperialist,0.3,1,Imp7r7lIst,A,4,10,4,False,1,-5.49915510482161,5.49915510482161
22446,imperialistic,0.0,2,Imp7r7lIstIk,A,5,12,5,False,0,-6.222972110427955,6.222972110427955
22447,imperialistically,0.0,2,Imp7r7lIstIk@lI,ADV,7,15,7,False,0,-6.647575061704299,6.647575061704299
22448,imperially,0.0,2,Imp7r7lI,ADV,4,8,4,False,0,-4.809719659531025,4.809719659531025
22449,imperil,0.0,2,ImpEr@l,V,3,7,3,False,0,-5.2465712863763185,5.2465712863763185
22450,imperious,0.3,0,Imp7r7s,A,3,7,3,False,0,-4.978635593357575,4.978635593357575
22451,imperiously,0.0,2,Imp7r7slI,ADV,4,9,4,False,0,-4.98995634197255,4.98995634197255
22452,imperiousness,0.0,2,Imp7r7snIs,N,4,10,4,False,0,-5.121907565979726,5.121907565979726
22453,imperishable,0.0,2,ImpErIS@bP,A,5,10,4,False,0,-6.415565259741378,6.415565259741378
22454,impermanence,0.0,2,Imp3m@n@ns,N,4,10,4,False,0,-5.540126694840938,5.540126694840938
22455,impermanent,0.0,2,Imp3m@n@nt,A,4,10,4,False,0,-5.616211754914923,5.616211754914923
22456,impermeable,0.0,2,Imp3mj@bP,A,4,9,3,False,0,-5.242234401147115,5.242234401147115
22457,impersonal,0.85,2,Imp3snP,A,3,7,2,False,0,-4.755548589420965,4.755548589420965
22458,impersonally,0.0,2,Imp3sn@lI,ADV,4,9,4,False,0,-5.299939226832861,5.299939226832861
22459,impersonate,0.0,3,Imp3s@n1t,V,4,9,4,False,0,-4.960097014242908,4.960097014242908
22460,impersonation,0.0,2,Imp3s@n1SH,N,5,10,4,False,0,-4.994322077739076,4.994322077739076
22461,impersonator,0.0,2,Imp3s@n1t@R,N,5,11,5,False,0,-5.470588762137242,5.470588762137242
22462,impertinence,0.0,2,Imp3tIn@ns,N,4,10,4,False,0,-5.18119186172037,5.18119186172037
22463,impertinent,0.3,2,Imp3tIn@nt,A,4,10,4,False,0,-5.091057283908981,5.091057283908981
22464,impertinently,0.0,2,Imp3tIn@ntlI,ADV,5,12,5,False,0,-5.552516570044714,5.552516570044714
22465,imperturbability,0.0,2,Imp@t3b@bIl@tI,N,7,14,7,False,0,-6.149670827806498,6.149670827806498
22466,imperturbable,0.0,2,Imp@t3b@bP,A,5,10,4,False,0,-5.703668369646755,5.703668369646755
22467,imperturbably,0.0,2,Imp@t3b@blI,ADV,5,11,5,False,0,-6.048472960164879,6.048472960164879
22468,impervious,0.3,0,Imp3vj@s,A,3,8,3,False,0,-6.131492325380775,6.131492325380775
22469,impetigo,0.0,1,ImpIt2g5,N,4,8,4,False,0,-6.6031581099108285,6.6031581099108285
22470,impetuosity,0.0,2,ImpEtjUQs@tI,N,6,12,6,False,0,-6.35240018102091,6.35240018102091
22471,impetuous,0.3,0,ImpEJ9s,A,3,7,3,False,0,-5.112695712287607,5.112695712287607
22472,impetuously,0.0,2,ImpEJ9slI,ADV,4,9,4,False,0,-5.151266574130478,5.151266574130478
22473,impetus,0.7,1,ImpIt@s,N,3,7,3,False,0,-5.8737860271467985,5.8737860271467985
22474,impiety,0.0,2,Imp2@tI,N,4,7,4,False,0,-5.62502249088786,5.62502249088786
22475,impingement,0.0,2,ImpIn_m@nt,N,3,10,3,False,0,-6.128449511628942,6.128449511628942
22478,impious,0.0,2,Imp7s,A,2,5,2,False,0,-4.734433586039972,4.734433586039972
22479,impiously,0.0,2,Imp7slI,ADV,3,7,3,False,0,-4.922036147769012,4.922036147769012
22480,impish,0.0,2,ImpIS,A,2,5,2,False,0,-4.3972724644575365,4.3972724644575365
22481,impishly,0.0,2,ImpISlI,ADV,3,7,3,False,0,-5.127813469692924,5.127813469692924
22482,impishness,0.0,2,ImpISnIs,N,3,8,3,False,0,-5.141594344249844,5.141594344249844
22483,implacable,0.48,0,Impl{k@bP,A,4,9,3,False,0,-6.681056168306385,6.681056168306385
22484,implant,0.48,2,Impl#nt,V,2,7,2,False,0,-5.2991508934839215,5.2991508934839215
22485,implement,0.7,0,ImplIm@nt,N,3,9,3,False,0,-5.404279338548513,5.404279338548513
22486,implement,1.11,1,ImplImEnt,V,3,9,3,False,0,-5.565829717293392,5.565829717293392
22487,implementation,0.6,2,ImplImEnt1SH,N,5,12,4,False,0,-5.721915880977202,5.721915880977202
22488,implicate,0.48,0,ImplIk1t,V,3,8,3,False,0,-4.953331656768056,4.953331656768056
22489,implication,1.53,2,ImplIk1SH,N,4,9,3,False,0,-5.016757806797597,5.016757806797597
22490,implicit,0.9,0,ImplIsIt,A,3,8,3,False,0,-5.963574735482894,5.963574735482894
22491,implicitly,0.48,2,ImplIsItlI,ADV,4,10,4,False,0,-6.525417681519954,6.525417681519954
22492,implode,0.0,0,Impl5d,V,2,6,2,False,0,-5.034262057890487,5.034262057890487
22493,implore,0.48,0,Impl$R,V,2,6,2,False,0,-4.926209467059171,4.926209467059171
22494,imploringly,0.0,2,Impl$rINlI,ADV,4,10,4,False,0,-7.0458832675909155,7.0458832675909155
22495,implosion,0.0,2,Impl5ZH,N,3,7,2,False,0,-4.9966462334911155,4.9966462334911155
22496,imply,1.66,0,Impl2,V,2,5,2,False,0,-5.328310329877063,5.328310329877063
22497,impolite,0.0,2,Imp@l2t,A,3,7,3,False,0,-4.982599967770757,4.982599967770757
22498,impolitely,0.0,2,Imp@l2tlI,ADV,4,9,4,False,0,-5.887112866280723,5.887112866280723
22499,impoliteness,0.0,2,Imp@l2tnIs,N,4,10,4,False,0,-5.896647575618104,5.896647575618104
22500,impolitic,0.0,2,ImpQl@tIk,A,4,9,4,False,0,-7.766003275294756,7.766003275294756
22501,imponderable,0.0,1,ImpQnd@r@bP,N,5,11,4,False,1,-7.410950031740382,7.410950031740382
22502,imponderable,0.0,2,ImpQnd@r@bP,A,5,11,4,False,1,-7.410950031740382,7.410950031740382
22503,import,1.28,1,Imp$t,N,2,5,2,False,1,-4.364359890237891,4.364359890237891
22504,import,1.32,0,Imp$t,V,2,5,2,False,1,-4.364359890237891,4.364359890237891
22505,importance,1.89,2,Imp$tHs,N,3,7,2,False,0,-4.916870687361502,4.916870687361502
22506,important,2.57,0,Imp$tHt,A,3,7,2,False,0,-4.835308999507131,4.835308999507131
